# Archivo de precios de termicas (plpcosce.dat)
# Numero de centrales termicas con cambio de costo variable
 200 
# Nombre de la central
'CMPC_PACIFICO_BL3'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   05     009     323.7
   05     010     323.7
   05     011     323.7
   06     012     322.4
   06     013     322.4
   06     014     322.4
   06     015     322.4
   07     016     320.7
   07     017     320.7
   07     018     320.7
   07     019     320.7
   08     020     319.1
   08     021     319.1
   08     022     319.1
   08     023     319.1
   09     024     317.5
   10     025     316.1
   11     026     314.8
   12     027     313.6
   01     028     312.4
   02     029     311.3
   03     030     310.3
   04     031     309.3
   05     032     308.3
   06     033     307.2
   07     034     306.2
   08     035     305.2
   09     036     304.2
   10     037     303.3
   11     038     302.4
   12     039     301.6
   01     040     300.8
   02     041     300.0
   03     042     299.2
   04     043     298.4
   05     044     297.7
   06     045     296.9
   07     046     296.2
   08     047     295.6
   09     048     295.0
   10     049     294.3
   11     050     293.7
   12     051     293.2
# Nombre de la central
'DEGAN_2'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     324.2
   04     005     324.2
   04     006     324.2
   04     007     324.2
   05     008     317.3
   05     009     317.3
   05     010     317.3
   05     011     317.3
   06     012     316.0
   06     013     316.0
   06     014     316.0
   06     015     316.0
   07     016     314.4
   07     017     314.4
   07     018     314.4
   07     019     314.4
   08     020     312.8
   08     021     312.8
   08     022     312.8
   08     023     312.8
   09     024     311.3
   10     025     309.9
   11     026     308.7
   12     027     307.5
   01     028     306.3
   02     029     305.3
   03     030     304.3
   04     031     303.3
   05     032     302.3
   06     033     301.3
   07     034     300.3
   08     035     299.3
   09     036     298.3
   10     037     297.4
   11     038     296.6
   12     039     295.8
   01     040     295.0
   02     041     294.3
   03     042     293.5
   04     043     292.7
   05     044     292.0
   06     045     291.2
   07     046     290.6
   08     047     290.0
   09     048     289.4
   10     049     288.8
   11     050     288.2
   12     051     287.7
# Nombre de la central
'DEGAN_NAVE5'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     387.8
   04     005     387.8
   04     006     387.8
   04     007     387.8
   05     008     379.5
   05     009     379.5
   05     010     379.5
   05     011     379.5
   06     012     377.9
   06     013     377.9
   06     014     377.9
   06     015     377.9
   07     016     376.0
   07     017     376.0
   07     018     376.0
   07     019     376.0
   08     020     374.1
   08     021     374.1
   08     022     374.1
   08     023     374.1
   09     024     372.3
   10     025     370.7
   11     026     369.2
   12     027     367.7
   01     028     366.4
   02     029     365.1
   03     030     363.8
   04     031     362.7
   05     032     361.5
   06     033     360.2
   07     034     359.1
   08     035     357.9
   09     036     356.7
   10     037     355.6
   11     038     354.7
   12     039     353.7
   01     040     352.8
   02     041     351.8
   03     042     351.0
   04     043     350.0
   05     044     349.1
   06     045     348.2
   07     046     347.4
   08     047     346.7
   09     048     346.0
   10     049     345.2
   11     050     344.5
   12     051     343.9
# Nombre de la central
'DIEGO_DE_ALMAGRO'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     331.0
   04     005     331.0
   04     006     331.0
   04     007     331.0
   05     008     323.1
   05     009     323.1
   05     010     323.1
   05     011     323.1
   06     012     321.6
   06     013     321.6
   06     014     321.6
   06     015     321.6
   07     016     319.8
   07     017     319.8
   07     018     319.8
   07     019     319.8
   08     020     318.0
   08     021     318.0
   08     022     318.0
   08     023     318.0
   09     024     316.3
   10     025     314.7
   11     026     313.3
   12     027     311.9
   01     028     310.6
   02     029     309.4
   03     030     308.3
   04     031     307.1
   05     032     306.0
   06     033     304.8
   07     034     303.8
   08     035     302.7
   09     036     301.5
   10     037     300.5
   11     038     299.6
   12     039     298.6
   01     040     297.8
   02     041     296.9
   03     042     296.0
   04     043     295.1
   05     044     294.3
   06     045     293.4
   07     046     292.7
   08     047     292.0
   09     048     291.3
   10     049     290.6
   11     050     289.9
   12     051     289.4
# Nombre de la central
'EL_PENON'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     237.0
   04     005     237.0
   04     006     237.0
   04     007     237.0
   05     008     231.9
   05     009     231.9
   05     010     231.9
   05     011     231.9
   06     012     231.0
   06     013     231.0
   06     014     231.0
   06     015     231.0
   07     016     229.8
   07     017     229.8
   07     018     229.8
   07     019     229.8
   08     020     228.6
   08     021     228.6
   08     022     228.6
   08     023     228.6
   09     024     227.5
   10     025     226.5
   11     026     225.6
   12     027     224.7
   01     028     223.9
   02     029     223.1
   03     030     222.3
   04     031     221.6
   05     032     220.9
   06     033     220.2
   07     034     219.5
   08     035     218.7
   09     036     218.0
   10     037     217.3
   11     038     216.8
   12     039     216.1
   01     040     215.6
   02     041     215.0
   03     042     214.5
   04     043     213.9
   05     044     213.4
   06     045     212.8
   07     046     212.3
   08     047     211.9
   09     048     211.4
   10     049     211.0
   11     050     210.6
   12     051     210.2
# Nombre de la central
'EL_SALVADOR'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     373.2
   04     005     373.2
   04     006     373.2
   04     007     373.2
   05     008     365.2
   05     009     365.2
   05     010     365.2
   05     011     365.2
   06     012     363.8
   06     013     363.8
   06     014     363.8
   06     015     363.8
   07     016     361.9
   07     017     361.9
   07     018     361.9
   07     019     361.9
   08     020     360.1
   08     021     360.1
   08     022     360.1
   08     023     360.1
   09     024     358.4
   10     025     356.8
   11     026     355.4
   12     027     354.0
   01     028     352.7
   02     029     351.4
   03     030     350.3
   04     031     349.2
   05     032     348.0
   06     033     346.8
   07     034     345.8
   08     035     344.6
   09     036     343.5
   10     037     342.4
   11     038     341.5
   12     039     340.6
   01     040     339.7
   02     041     338.8
   03     042     338.0
   04     043     337.0
   05     044     336.2
   06     045     335.3
   07     046     334.6
   08     047     333.9
   09     048     333.2
   10     049     332.5
   11     050     331.8
   12     051     331.2
# Nombre de la central
'EL_TOTORAL'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     242.9
   04     005     242.9
   04     006     242.9
   04     007     242.9
   05     008     237.9
   05     009     237.9
   05     010     237.9
   05     011     237.9
   06     012     236.9
   06     013     236.9
   06     014     236.9
   06     015     236.9
   07     016     235.7
   07     017     235.7
   07     018     235.7
   07     019     235.7
   08     020     234.6
   08     021     234.6
   08     022     234.6
   08     023     234.6
   09     024     233.5
   10     025     232.5
   11     026     231.6
   12     027     230.7
   01     028     229.9
   02     029     229.1
   03     030     228.3
   04     031     227.6
   05     032     226.9
   06     033     226.2
   07     034     225.5
   08     035     224.8
   09     036     224.0
   10     037     223.4
   11     038     222.8
   12     039     222.2
   01     040     221.6
   02     041     221.0
   03     042     220.5
   04     043     219.9
   05     044     219.4
   06     045     218.8
   07     046     218.3
   08     047     217.9
   09     048     217.5
   10     049     217.0
   11     050     216.6
   12     051     216.2
# Nombre de la central
'EMELDA_U1'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     454.4
   04     005     454.4
   04     006     454.4
   04     007     454.4
   05     008     443.7
   05     009     443.7
   05     010     443.7
   05     011     443.7
   06     012     441.7
   06     013     441.7
   06     014     441.7
   06     015     441.7
   07     016     439.2
   07     017     439.2
   07     018     439.2
   07     019     439.2
   08     020     436.7
   08     021     436.7
   08     022     436.7
   08     023     436.7
   09     024     434.4
   10     025     432.3
   11     026     430.4
   12     027     428.5
   01     028     426.8
   02     029     425.1
   03     030     423.6
   04     031     422.1
   05     032     420.6
   06     033     419.0
   07     034     417.5
   08     035     416.0
   09     036     414.4
   10     037     413.0
   11     038     411.8
   12     039     410.5
   01     040     409.3
   02     041     408.2
   03     042     407.0
   04     043     405.8
   05     044     404.7
   06     045     403.5
   07     046     402.5
   08     047     401.5
   09     048     400.6
   10     049     399.7
   11     050     398.7
   12     051     397.9
# Nombre de la central
'EMELDA_U2'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     473.2
   04     005     473.2
   04     006     473.2
   04     007     473.2
   05     008     462.1
   05     009     462.1
   05     010     462.1
   05     011     462.1
   06     012     460.0
   06     013     460.0
   06     014     460.0
   06     015     460.0
   07     016     457.4
   07     017     457.4
   07     018     457.4
   07     019     457.4
   08     020     454.9
   08     021     454.9
   08     022     454.9
   08     023     454.9
   09     024     452.5
   10     025     450.3
   11     026     448.3
   12     027     446.3
   01     028     444.5
   02     029     442.8
   03     030     441.1
   04     031     439.6
   05     032     438.0
   06     033     436.3
   07     034     434.8
   08     035     433.2
   09     036     431.6
   10     037     430.2
   11     038     428.9
   12     039     427.5
   01     040     426.3
   02     041     425.1
   03     042     423.9
   04     043     422.6
   05     044     421.4
   06     045     420.2
   07     046     419.1
   08     047     418.2
   09     048     417.2
   10     049     416.2
   11     050     415.2
   12     051     414.4
# Nombre de la central
'ESPERANZA_DS1'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     265.6
   04     005     265.6
   04     006     265.6
   04     007     265.6
   05     008     259.9
   05     009     259.9
   05     010     259.9
   05     011     259.9
   06     012     258.8
   06     013     258.8
   06     014     258.8
   06     015     258.8
   07     016     257.5
   07     017     257.5
   07     018     257.5
   07     019     257.5
   08     020     256.1
   08     021     256.1
   08     022     256.1
   08     023     256.1
   09     024     254.9
   10     025     253.7
   11     026     252.7
   12     027     251.7
   01     028     250.8
   02     029     249.9
   03     030     249.0
   04     031     248.2
   05     032     247.4
   06     033     246.5
   07     034     245.7
   08     035     244.9
   09     036     244.1
   10     037     243.3
   11     038     242.7
   12     039     242.0
   01     040     241.3
   02     041     240.7
   03     042     240.1
   04     043     239.4
   05     044     238.8
   06     045     238.2
   07     046     237.6
   08     047     237.1
   09     048     236.6
   10     049     236.1
   11     050     235.6
   12     051     235.2
# Nombre de la central
'ESPERANZA_DS2'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     235.1
   04     005     235.1
   04     006     235.1
   04     007     235.1
   05     008     230.0
   05     009     230.0
   05     010     230.0
   05     011     230.0
   06     012     229.1
   06     013     229.1
   06     014     229.1
   06     015     229.1
   07     016     227.9
   07     017     227.9
   07     018     227.9
   07     019     227.9
   08     020     226.7
   08     021     226.7
   08     022     226.7
   08     023     226.7
   09     024     225.6
   10     025     224.6
   11     026     223.7
   12     027     222.8
   01     028     222.0
   02     029     221.2
   03     030     220.5
   04     031     219.7
   05     032     219.0
   06     033     218.3
   07     034     217.6
   08     035     216.8
   09     036     216.1
   10     037     215.4
   11     038     214.8
   12     039     214.2
   01     040     213.7
   02     041     213.1
   03     042     212.6
   04     043     212.0
   05     044     211.4
   06     045     210.9
   07     046     210.4
   08     047     210.0
   09     048     209.5
   10     049     209.1
   11     050     208.6
   12     051     208.2
# Nombre de la central
'ESPERANZA_TG1'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     365.6
   04     005     365.6
   04     006     365.6
   04     007     365.6
   05     008     356.9
   05     009     356.9
   05     010     356.9
   05     011     356.9
   06     012     355.3
   06     013     355.3
   06     014     355.3
   06     015     355.3
   07     016     353.3
   07     017     353.3
   07     018     353.3
   07     019     353.3
   08     020     351.3
   08     021     351.3
   08     022     351.3
   08     023     351.3
   09     024     349.4
   10     025     347.7
   11     026     346.1
   12     027     344.6
   01     028     343.2
   02     029     341.9
   03     030     340.6
   04     031     339.4
   05     032     338.2
   06     033     336.9
   07     034     335.7
   08     035     334.5
   09     036     333.2
   10     037     332.1
   11     038     331.1
   12     039     330.0
   01     040     329.1
   02     041     328.1
   03     042     327.2
   04     043     326.2
   05     044     325.3
   06     045     324.3
   07     046     323.5
   08     047     322.7
   09     048     322.0
   10     049     321.2
   11     050     320.5
   12     051     319.8
# Nombre de la central
'ESPINOS_BL1'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     230.5
   04     005     230.5
   04     006     230.5
   04     007     230.5
   05     008     225.5
   05     009     225.5
   05     010     225.5
   05     011     225.5
   06     012     224.6
   06     013     224.6
   06     014     224.6
   06     015     224.6
   07     016     223.4
   07     017     223.4
   07     018     223.4
   07     019     223.4
   08     020     222.3
   08     021     222.3
   08     022     222.3
   08     023     222.3
   09     024     221.2
   10     025     220.2
   11     026     219.4
   12     027     218.5
   01     028     217.7
   02     029     216.9
   03     030     216.2
   04     031     215.5
   05     032     214.8
   06     033     214.0
   07     034     213.4
   08     035     212.7
   09     036     211.9
   10     037     211.3
   11     038     210.7
   12     039     210.1
   01     040     209.6
   02     041     209.0
   03     042     208.5
   04     043     207.9
   05     044     207.4
   06     045     206.9
   07     046     206.4
   08     047     206.0
   09     048     205.5
   10     049     205.1
   11     050     204.7
   12     051     204.3
# Nombre de la central
'ESPINOS_BL2'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     268.5
   04     005     268.5
   04     006     268.5
   04     007     268.5
   05     008     263.7
   05     009     263.7
   05     010     263.7
   05     011     263.7
   06     012     262.8
   06     013     262.8
   06     014     262.8
   06     015     262.8
   07     016     261.6
   07     017     261.6
   07     018     261.6
   07     019     261.6
   08     020     260.5
   08     021     260.5
   08     022     260.5
   08     023     260.5
   09     024     259.4
   10     025     258.5
   11     026     257.6
   12     027     256.7
   01     028     256.0
   02     029     255.2
   03     030     254.5
   04     031     253.8
   05     032     253.1
   06     033     252.4
   07     034     251.7
   08     035     251.0
   09     036     250.3
   10     037     249.7
   11     038     249.1
   12     039     248.5
   01     040     248.0
   02     041     247.5
   03     042     246.9
   04     043     246.4
   05     044     245.9
   06     045     245.3
   07     046     244.9
   08     047     244.4
   09     048     244.0
   10     049     243.6
   11     050     243.2
   12     051     242.8
# Nombre de la central
'HORCONES_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     302.3
   04     005     302.3
   04     006     302.3
   04     007     302.3
   05     008     295.2
   05     009     295.2
   05     010     295.2
   05     011     295.2
   06     012     293.8
   06     013     293.8
   06     014     293.8
   06     015     293.8
   07     016     292.2
   07     017     292.2
   07     018     292.2
   07     019     292.2
   08     020     290.6
   08     021     290.6
   08     022     290.6
   08     023     290.6
   09     024     289.0
   10     025     287.6
   11     026     286.3
   12     027     285.1
   01     028     284.0
   02     029     282.8
   03     030     281.8
   04     031     280.8
   05     032     279.8
   06     033     278.7
   07     034     277.8
   08     035     276.8
   09     036     275.7
   10     037     274.8
   11     038     274.0
   12     039     273.1
   01     040     272.4
   02     041     271.6
   03     042     270.8
   04     043     270.0
   05     044     269.2
   06     045     268.5
   07     046     267.8
   08     047     267.2
   09     048     266.6
   10     049     265.9
   11     050     265.3
   12     051     264.8
# Nombre de la central
'HUASCO-TG_U1_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     374.6
   04     005     374.6
   04     006     374.6
   04     007     374.6
   05     008     365.7
   05     009     365.7
   05     010     365.7
   05     011     365.7
   06     012     364.0
   06     013     364.0
   06     014     364.0
   06     015     364.0
   07     016     362.0
   07     017     362.0
   07     018     362.0
   07     019     362.0
   08     020     359.9
   08     021     359.9
   08     022     359.9
   08     023     359.9
   09     024     358.0
   10     025     356.2
   11     026     354.6
   12     027     353.1
   01     028     351.6
   02     029     350.2
   03     030     348.9
   04     031     347.7
   05     032     346.4
   06     033     345.1
   07     034     343.9
   08     035     342.6
   09     036     341.3
   10     037     340.1
   11     038     339.1
   12     039     338.0
   01     040     337.1
   02     041     336.1
   03     042     335.1
   04     043     334.1
   05     044     333.2
   06     045     332.2
   07     046     331.3
   08     047     330.6
   09     048     329.8
   10     049     329.0
   11     050     328.2
   12     051     327.6
# Nombre de la central
'HUASCO-TG_U2_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     374.6
   04     005     374.6
   04     006     374.6
   04     007     374.6
   05     008     365.7
   05     009     365.7
   05     010     365.7
   05     011     365.7
   06     012     364.0
   06     013     364.0
   06     014     364.0
   06     015     364.0
   07     016     362.0
   07     017     362.0
   07     018     362.0
   07     019     362.0
   08     020     359.9
   08     021     359.9
   08     022     359.9
   08     023     359.9
   09     024     358.0
   10     025     356.2
   11     026     354.6
   12     027     353.1
   01     028     351.6
   02     029     350.2
   03     030     348.9
   04     031     347.7
   05     032     346.4
   06     033     345.1
   07     034     343.9
   08     035     342.6
   09     036     341.3
   10     037     340.1
   11     038     339.1
   12     039     338.0
   01     040     337.1
   02     041     336.1
   03     042     335.1
   04     043     334.1
   05     044     333.2
   06     045     332.2
   07     046     331.3
   08     047     330.6
   09     048     329.8
   10     049     329.0
   11     050     328.2
   12     051     327.6
# Nombre de la central
'HUASCO-TG_U3_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     374.6
   04     005     374.6
   04     006     374.6
   04     007     374.6
   05     008     365.7
   05     009     365.7
   05     010     365.7
   05     011     365.7
   06     012     364.0
   06     013     364.0
   06     014     364.0
   06     015     364.0
   07     016     362.0
   07     017     362.0
   07     018     362.0
   07     019     362.0
   08     020     359.9
   08     021     359.9
   08     022     359.9
   08     023     359.9
   09     024     358.0
   10     025     356.2
   11     026     354.6
   12     027     353.1
   01     028     351.6
   02     029     350.2
   03     030     348.9
   04     031     347.7
   05     032     346.4
   06     033     345.1
   07     034     343.9
   08     035     342.6
   09     036     341.3
   10     037     340.1
   11     038     339.1
   12     039     338.0
   01     040     337.1
   02     041     336.1
   03     042     335.1
   04     043     334.1
   05     044     333.2
   06     045     332.2
   07     046     331.3
   08     047     330.6
   09     048     329.8
   10     049     329.0
   11     050     328.2
   12     051     327.6
# Nombre de la central
'KELAR-TG1_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     209.8
   04     005     209.8
   04     006     209.8
   04     007     209.8
   05     008     205.0
   05     009     205.0
   05     010     205.0
   05     011     205.0
   06     012     204.0
   06     013     204.0
   06     014     204.0
   06     015     204.0
   07     016     202.9
   07     017     202.9
   07     018     202.9
   07     019     202.9
   08     020     201.8
   08     021     201.8
   08     022     201.8
   08     023     201.8
   09     024     200.7
   10     025     199.8
   11     026     198.9
   12     027     198.0
   01     028     197.3
   02     029     196.5
   03     030     195.8
   04     031     195.1
   05     032     194.4
   06     033     193.7
   07     034     193.0
   08     035     192.3
   09     036     191.6
   10     037     191.0
   11     038     190.4
   12     039     189.8
   01     040     189.3
   02     041     188.8
   03     042     188.2
   04     043     187.7
   05     044     187.2
   06     045     186.6
   07     046     186.2
   08     047     185.7
   09     048     185.3
   10     049     184.9
   11     050     184.5
   12     051     184.1
# Nombre de la central
'KELAR-TG1+0.5TV_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     149.1
   04     005     149.1
   04     006     149.1
   04     007     149.1
   05     008     145.6
   05     009     145.6
   05     010     145.6
   05     011     145.6
   06     012     145.0
   06     013     145.0
   06     014     145.0
   06     015     145.0
   07     016     144.2
   07     017     144.2
   07     018     144.2
   07     019     144.2
   08     020     143.4
   08     021     143.4
   08     022     143.4
   08     023     143.4
   09     024     142.6
   10     025     141.9
   11     026     141.3
   12     027     140.7
   01     028     140.1
   02     029     139.6
   03     030     139.1
   04     031     138.6
   05     032     138.1
   06     033     137.6
   07     034     137.1
   08     035     136.6
   09     036     136.1
   10     037     135.7
   11     038     135.3
   12     039     134.9
   01     040     134.5
   02     041     134.1
   03     042     133.7
   04     043     133.3
   05     044     133.0
   06     045     132.6
   07     046     132.3
   08     047     132.0
   09     048     131.7
   10     049     131.3
   11     050     131.0
   12     051     130.8
# Nombre de la central
'KELAR-TG1+TG2+TV_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     144.6
   04     005     144.6
   04     006     144.6
   04     007     144.6
   05     008     141.2
   05     009     141.2
   05     010     141.2
   05     011     141.2
   06     012     140.5
   06     013     140.5
   06     014     140.5
   06     015     140.5
   07     016     139.7
   07     017     139.7
   07     018     139.7
   07     019     139.7
   08     020     138.9
   08     021     138.9
   08     022     138.9
   08     023     138.9
   09     024     138.2
   10     025     137.5
   11     026     136.9
   12     027     136.3
   01     028     135.7
   02     029     135.2
   03     030     134.7
   04     031     134.2
   05     032     133.7
   06     033     133.2
   07     034     132.7
   08     035     132.3
   09     036     131.8
   10     037     131.3
   11     038     130.9
   12     039     130.5
   01     040     130.1
   02     041     129.7
   03     042     129.4
   04     043     129.0
   05     044     128.6
   06     045     128.2
   07     046     127.9
   08     047     127.6
   09     048     127.3
   10     049     127.0
   11     050     126.7
   12     051     126.5
# Nombre de la central
'KELAR-TG2_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     209.5
   04     005     209.5
   04     006     209.5
   04     007     209.5
   05     008     204.6
   05     009     204.6
   05     010     204.6
   05     011     204.6
   06     012     203.7
   06     013     203.7
   06     014     203.7
   06     015     203.7
   07     016     202.6
   07     017     202.6
   07     018     202.6
   07     019     202.6
   08     020     201.5
   08     021     201.5
   08     022     201.5
   08     023     201.5
   09     024     200.4
   10     025     199.5
   11     026     198.6
   12     027     197.7
   01     028     196.9
   02     029     196.2
   03     030     195.5
   04     031     194.8
   05     032     194.1
   06     033     193.4
   07     034     192.7
   08     035     192.0
   09     036     191.3
   10     037     190.7
   11     038     190.1
   12     039     189.5
   01     040     189.0
   02     041     188.4
   03     042     187.9
   04     043     187.4
   05     044     186.9
   06     045     186.3
   07     046     185.9
   08     047     185.4
   09     048     185.0
   10     049     184.6
   11     050     184.2
   12     051     183.8
# Nombre de la central
'KELAR-TG2+0.5TV_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     149.2
   04     005     149.2
   04     006     149.2
   04     007     149.2
   05     008     145.7
   05     009     145.7
   05     010     145.7
   05     011     145.7
   06     012     145.1
   06     013     145.1
   06     014     145.1
   06     015     145.1
   07     016     144.3
   07     017     144.3
   07     018     144.3
   07     019     144.3
   08     020     143.5
   08     021     143.5
   08     022     143.5
   08     023     143.5
   09     024     142.7
   10     025     142.0
   11     026     141.4
   12     027     140.8
   01     028     140.2
   02     029     139.7
   03     030     139.2
   04     031     138.7
   05     032     138.2
   06     033     137.7
   07     034     137.2
   08     035     136.7
   09     036     136.2
   10     037     135.8
   11     038     135.4
   12     039     135.0
   01     040     134.6
   02     041     134.2
   03     042     133.8
   04     043     133.4
   05     044     133.1
   06     045     132.7
   07     046     132.4
   08     047     132.1
   09     048     131.8
   10     049     131.4
   11     050     131.1
   12     051     130.9
# Nombre de la central
'LA_PORTADA'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     338.4
   04     005     338.4
   04     006     338.4
   04     007     338.4
   05     008     330.6
   05     009     330.6
   05     010     330.6
   05     011     330.6
   06     012     329.1
   06     013     329.1
   06     014     329.1
   06     015     329.1
   07     016     327.3
   07     017     327.3
   07     018     327.3
   07     019     327.3
   08     020     325.5
   08     021     325.5
   08     022     325.5
   08     023     325.5
   09     024     323.8
   10     025     322.3
   11     026     320.8
   12     027     319.5
   01     028     318.2
   02     029     317.0
   03     030     315.8
   04     031     314.7
   05     032     313.6
   06     033     312.5
   07     034     311.4
   08     035     310.3
   09     036     309.1
   10     037     308.1
   11     038     307.2
   12     039     306.3
   01     040     305.4
   02     041     304.5
   03     042     303.7
   04     043     302.8
   05     044     302.0
   06     045     301.1
   07     046     300.4
   08     047     299.7
   09     048     299.0
   10     049     298.3
   11     050     297.7
   12     051     297.1
# Nombre de la central
'LAS_VEGAS'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     284.0
   04     005     284.0
   04     006     284.0
   04     007     284.0
   05     008     277.9
   05     009     277.9
   05     010     277.9
   05     011     277.9
   06     012     276.8
   06     013     276.8
   06     014     276.8
   06     015     276.8
   07     016     275.4
   07     017     275.4
   07     018     275.4
   07     019     275.4
   08     020     274.0
   08     021     274.0
   08     022     274.0
   08     023     274.0
   09     024     272.7
   10     025     271.5
   11     026     270.4
   12     027     269.3
   01     028     268.3
   02     029     267.3
   03     030     266.5
   04     031     265.6
   05     032     264.7
   06     033     263.8
   07     034     263.0
   08     035     262.1
   09     036     261.2
   10     037     260.4
   11     038     259.7
   12     039     259.0
   01     040     258.3
   02     041     257.6
   03     042     257.0
   04     043     256.3
   05     044     255.7
   06     045     255.0
   07     046     254.4
   08     047     253.9
   09     048     253.4
   10     049     252.8
   11     050     252.3
   12     051     251.8
# Nombre de la central
'LINARES'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     284.2
   04     005     284.2
   04     006     284.2
   04     007     284.2
   05     008     278.4
   05     009     278.4
   05     010     278.4
   05     011     278.4
   06     012     277.3
   06     013     277.3
   06     014     277.3
   06     015     277.3
   07     016     276.0
   07     017     276.0
   07     018     276.0
   07     019     276.0
   08     020     274.6
   08     021     274.6
   08     022     274.6
   08     023     274.6
   09     024     273.4
   10     025     272.2
   11     026     271.2
   12     027     270.2
   01     028     269.2
   02     029     268.3
   03     030     267.5
   04     031     266.7
   05     032     265.9
   06     033     265.0
   07     034     264.2
   08     035     263.4
   09     036     262.5
   10     037     261.8
   11     038     261.1
   12     039     260.4
   01     040     259.8
   02     041     259.1
   03     042     258.5
   04     043     257.8
   05     044     257.2
   06     045     256.6
   07     046     256.0
   08     047     255.5
   09     048     255.0
   10     049     254.5
   11     050     254.0
   12     051     253.6
# Nombre de la central
'LLANOS_BLANCOS'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     332.9
   04     005     332.9
   04     006     332.9
   04     007     332.9
   05     008     325.6
   05     009     325.6
   05     010     325.6
   05     011     325.6
   06     012     324.2
   06     013     324.2
   06     014     324.2
   06     015     324.2
   07     016     322.5
   07     017     322.5
   07     018     322.5
   07     019     322.5
   08     020     320.8
   08     021     320.8
   08     022     320.8
   08     023     320.8
   09     024     319.2
   10     025     317.7
   11     026     316.4
   12     027     315.1
   01     028     313.9
   02     029     312.8
   03     030     311.7
   04     031     310.7
   05     032     309.6
   06     033     308.5
   07     034     307.5
   08     035     306.5
   09     036     305.4
   10     037     304.5
   11     038     303.6
   12     039     302.7
   01     040     301.9
   02     041     301.1
   03     042     300.3
   04     043     299.5
   05     044     298.7
   06     045     297.9
   07     046     297.2
   08     047     296.5
   09     048     295.9
   10     049     295.2
   11     050     294.6
   12     051     294.0
# Nombre de la central
'LOS_GUINDOS'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     280.8
   04     005     280.8
   04     006     280.8
   04     007     280.8
   05     008     274.0
   05     009     274.0
   05     010     274.0
   05     011     274.0
   06     012     272.8
   06     013     272.8
   06     014     272.8
   06     015     272.8
   07     016     271.2
   07     017     271.2
   07     018     271.2
   07     019     271.2
   08     020     269.6
   08     021     269.6
   08     022     269.6
   08     023     269.6
   09     024     268.2
   10     025     266.9
   11     026     265.6
   12     027     264.5
   01     028     263.4
   02     029     262.3
   03     030     261.3
   04     031     260.4
   05     032     259.4
   06     033     258.4
   07     034     257.5
   08     035     256.6
   09     036     255.6
   10     037     254.7
   11     038     253.9
   12     039     253.1
   01     040     252.4
   02     041     251.6
   03     042     250.9
   04     043     250.1
   05     044     249.4
   06     045     248.7
   07     046     248.0
   08     047     247.4
   09     048     246.9
   10     049     246.3
   11     050     245.7
   12     051     245.2
# Nombre de la central
'LOS_GUINDOS_2'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     270.2
   04     005     270.2
   04     006     270.2
   04     007     270.2
   05     008     263.7
   05     009     263.7
   05     010     263.7
   05     011     263.7
   06     012     262.5
   06     013     262.5
   06     014     262.5
   06     015     262.5
   07     016     261.0
   07     017     261.0
   07     018     261.0
   07     019     261.0
   08     020     259.5
   08     021     259.5
   08     022     259.5
   08     023     259.5
   09     024     258.1
   10     025     256.9
   11     026     255.7
   12     027     254.6
   01     028     253.5
   02     029     252.5
   03     030     251.6
   04     031     250.7
   05     032     249.8
   06     033     248.8
   07     034     247.9
   08     035     247.0
   09     036     246.1
   10     037     245.2
   11     038     244.5
   12     039     243.7
   01     040     243.0
   02     041     242.3
   03     042     241.6
   04     043     240.8
   05     044     240.2
   06     045     239.4
   07     046     238.8
   08     047     238.3
   09     048     237.7
   10     049     237.1
   11     050     236.6
   12     051     236.1
