# Archivo de configuracion de lineas (plpcnfli.dat)
# Num.Lineas 330   Modela Perdidas  Perd.en.ERM   Ang. de Ref.
         330          T             'M'         1000.d0
# Caracteristicas de las Lineas
# Nombre                                              F.Max. A-B F.Max. B-A  Barra A  Barra B   Tension  R(Ohm)  X(ohm)   Mod.Perd.  Num.Tramos   Operativa
'Rancagua154->Tuniche154_II'                         179.0      179.0      176      203     154.0   0.877   3.937      T           3            T
'Rapel220->AMelipill220'                             394.8      394.8      177       92     220.0   1.885   7.800      T           3            T
'Renca110->CNavia110'                                460.0      460.0      178      117     110.0   0.071   0.549      T           3            T
'RioTolten220->Ciruelos220'                          182.9      182.9      179      116     220.0   5.179  16.916      T           3            T
'SanLuis220->ASanta220'                              400.0      400.0      180       99     220.0   0.823   4.695      T           3            T
'SanLuis220->Quillota220'                           1973.8     1973.8      180      172     220.0   0.076   1.125      T           3            T
'SantaMaria220->Charrua220'                          517.0      517.0      182      106     220.0   0.890  10.620      T           3            T
'SantaMarta220->Chena220'                            525.0      525.0      183      109     220.0   1.554   8.536      T           3            T
'Sauzal110_2->Sauzal154'                             100.0      100.0      185      186     110.0   0.226   7.488      T           3            T
'Sauzal154->Rancagua154'                             108.0      108.0      186      176     154.0   1.483   2.036      T           3            T
'SCristobal110->CNavia110'                           425.3      425.3      187      117     110.0   0.743   3.072      T           3            T
'SFcoMost066->Paine154'                               67.2       67.2      188      156      66.0   4.248   8.025      T           3            T
'SJavier66->Constituci66'                             27.9       27.9      189      123      66.0  24.215  33.611      T           3            T
'StaRosa110->AJahuel110'                             301.8      301.8      190       85     110.0   0.578   2.465      T           3            T
'SVicente154->Hualpen154'                            215.0      215.0      191      134     154.0   0.545   2.063      T           3            T
'SVicente154->Petroq154'                             215.0      215.0      191      162     154.0   0.261   0.949      T           3            T
'Talca66->SJavier66'                                  34.3       34.3      192      189      66.0   6.512   7.913      T           3            T
'Temuco220->Cautin220'                               385.6      385.6      194      103     220.0   0.262   1.037      T           3            T
'Temuco220->Temuco66'                                310.0      310.0      194      193     220.0   0.552  22.119      T           3            T
'Tilcoco154->Malloa154'                              198.0      198.0      196      146     154.0   0.718   3.283      T           3            T
'Tilcoco154->PCortes154'                             198.0      198.0      196      160     154.0   1.703   7.752      T           3            T
'Tinguiririca154->Itahue154'                         198.0      198.0      199      136     154.0   5.383  24.926      T           3            T
'Tinguiririca154->Teno154'                           198.0      198.0      199      195     154.0   2.900  12.236      T           3            T
'Tinguiririca220->Tinguiririca154'                   300.0      300.0      198      199     220.0   0.097  15.488      T           3            T
'Torquemada110->Mirafl110'                           300.0      300.0      200      148     110.0   0.594   2.679      T           3            T
'Trupan220->Charrua220'                              274.0      274.0      201      106     220.0   1.839  16.940      T           3            T
'Tuniche_1->PCortes154'                              128.0      128.0      202      160     154.0   1.020   3.747      T           3            T
'Tuniche_1->Tinguiririca154'                         198.0      198.0      202      199     154.0   2.328  11.458      T           3            T
'Tuniche_2->PCortes154'                              198.0      198.0      203      160     154.0   1.020   3.747      T           3            T
'Valdivia220->Pichirropulli220Aux'                   182.9      182.9      204      215     220.0   3.436  10.833      T           3            T
'Ventanas110->Mirafl110'                             300.0      300.0      205      148     110.0   1.742   6.516      T           3            T
'Ventanas110->Quillota110'                           280.0      280.0      205      171     110.0   1.682   5.869      T           3            T
'Ventanas110->Torquemada110'                         300.0      300.0      205      200     110.0   0.902   4.066      T           3            T
'Ventanas220->Ventanas110'                           300.0      300.0      206      205     220.0   0.240  24.199      T           3            T
'PAzucar220->PAzucar220_aux'                         400.0      224.0       72      211     220.0   0.000   0.100      F           3            T
'Nogales220aux->Nogales220'                          400.0      224.0      212      151     220.0   0.000   0.100      F           3            T
'Ancoa500AuxS->Ancoa500'                            2400.0     1920.0      213       94     500.0   0.000   0.100      F           3            T
'Pichirropulli220->Pichirropulli220AuxS'            1025.8     1025.8      164      214     220.0   0.000   0.100      F           3            T
'Pichirropulli220Aux->Pichirropulli220'              435.0      435.0      215      164     220.0   0.000   0.100      F           3            T
'ASanta220->AMelipilla220'                           500.0      500.0       99       92     220.0   2.100  13.600      T           3            T
'NvaNirivilo220->NvaCauquenes220'                    500.0      500.0      153      152     220.0   2.400  15.200      T           3            T
'NvaCauquenes220->Lagunillas220'                     500.0      500.0      152      138     220.0   5.800  37.600      T           3            T
'NvaNirivilo220->Constitucion066'                     60.0       60.0      153      123     220.0   9.300  81.200      T           3            T
'NvaCauquenes220->Parral154'                          75.0       75.0      152      159     220.0   7.000 123.900      T           3            T
