#IPDNumIte, IEtapa, ISimul, LDPhiPrv, Emb  1, Emb  2, Emb  3, Emb  4, Emb  5, Emb  6, Emb  7, Emb  8, Emb  9, Emb  10
13,1,5,9.37E+08,-3.72E+01,-4.22E-04,0.00E+00,-3.35E+01,-1.01E-04,0.00E+00,-2.24E+01,0.00E+00,0.00E+00,0.00E+00
13,1,6,1.20E+09,-8.12E+01,-2.39E-04,0.00E+00,-1.73E+01,-7.84E+00,0.00E+00,-1.96E-04,0.00E+00,0.00E+00,0.00E+00
13,1,7,1.33E+09,-2.36E+01,-2.35E-04,0.00E+00,-4.36E-04,-3.48E-01,0.00E+00,-2.36E+01,0.00E+00,0.00E+00,0.00E+00
13,1,8,1.43E+09,-1.20E+01,-2.26E-04,0.00E+00,-2.54E+01,-1.18E+01,0.00E+00,-1.18E+00,0.00E+00,0.00E+00,0.00E+00
13,1,9,9.86E+08,-3.25E+01,-5.53E-04,0.00E+00,-1.51E+01,-9.74E-05,0.00E+00,-1.39E+01,0.00E+00,0.00E+00,0.00E+00
13,1,10,1.76E+09,-1.41E+02,-1.17E-04,0.00E+00,-2.11E-01,-5.02E-05,0.00E+00,-4.25E-04,0.00E+00,0.00E+00,0.00E+00
13,1,11,1.33E+09,-1.44E+02,-2.39E-04,0.00E+00,-4.04E+01,-9.98E-05,0.00E+00,-1.67E-04,0.00E+00,0.00E+00,0.00E+00
13,1,12,1.84E+09,-1.11E+02,-2.10E-04,0.00E+00,-1.36E+01,-3.07E+01,0.00E+00,-1.10E+02,0.00E+00,0.00E+00,0.00E+00
13,1,13,1.48E+09,-8.86E+01,-2.35E-04,0.00E+00,-1.93E+01,-2.14E+01,0.00E+00,-2.28E+01,0.00E+00,0.00E+00,0.00E+00
13,1,14,1.12E+09,-6.64E-04,-2.43E-04,0.00E+00,-2.23E+01,-1.30E-05,0.00E+00,-1.65E+01,0.00E+00,0.00E+00,0.00E+00
13,1,15,1.48E+09,-1.09E+02,-2.39E-04,0.00E+00,-1.84E-04,-5.10E-03,0.00E+00,-5.74E+01,0.00E+00,0.00E+00,0.00E+00
13,1,16,1.59E+09,-7.64E+01,-2.35E-04,0.00E+00,-2.88E+01,-7.22E+01,0.00E+00,-1.74E-04,0.00E+00,0.00E+00,0.00E+00
13,1,17,1.48E+09,-8.75E+01,-2.39E-04,0.00E+00,-1.84E-04,-4.06E+01,0.00E+00,-4.57E+01,0.00E+00,0.00E+00,0.00E+00
13,1,18,1.85E+09,-1.74E+02,-2.33E-04,0.00E+00,-4.03E+01,-2.05E-03,0.00E+00,-1.74E+02,0.00E+00,0.00E+00,0.00E+00
13,1,19,1.34E+09,-6.25E+01,-2.67E-04,0.00E+00,-1.61E+01,-2.33E+01,0.00E+00,-2.01E+01,0.00E+00,0.00E+00,0.00E+00
13,1,20,1.36E+09,-6.79E+01,-4.22E-04,0.00E+00,-3.09E+01,-2.94E-05,0.00E+00,-2.19E+01,0.00E+00,0.00E+00,0.00E+00
13,1,21,1.57E+09,-8.49E+01,-4.22E-04,0.00E+00,-3.55E+01,-3.02E-05,0.00E+00,-2.50E+01,0.00E+00,0.00E+00,0.00E+00
13,1,22,1.13E+09,-3.85E+01,-2.33E-04,0.00E+00,-3.11E+01,-3.19E+01,0.00E+00,-2.15E+01,0.00E+00,0.00E+00,0.00E+00
13,1,23,1.11E+09,-1.12E+02,-2.43E-04,0.00E+00,-2.57E+01,-4.88E-05,0.00E+00,-2.11E-04,0.00E+00,0.00E+00,0.00E+00
13,1,24,1.84E+09,-3.08E+02,-5.49E-05,0.00E+00,-4.82E+01,-2.81E+00,0.00E+00,-1.87E+02,0.00E+00,0.00E+00,0.00E+00
13,1,25,1.79E+09,-6.40E+01,-4.94E-04,0.00E+00,-4.14E+01,-3.54E-01,0.00E+00,-1.41E+02,0.00E+00,0.00E+00,0.00E+00
13,1,26,1.75E+09,-9.22E+01,-4.22E-04,0.00E+00,-6.76E+00,-3.43E+00,0.00E+00,-2.66E+01,0.00E+00,0.00E+00,0.00E+00
13,1,27,1.31E+09,-1.31E+02,-4.94E-04,0.00E+00,-3.81E+01,-3.23E+00,0.00E+00,-4.26E+00,0.00E+00,0.00E+00,0.00E+00
13,1,28,1.27E+09,-1.07E+01,-5.67E-04,0.00E+00,-3.95E+01,-6.76E+00,0.00E+00,-2.77E+01,0.00E+00,0.00E+00,0.00E+00
13,1,29,1.24E+09,-5.66E+01,-2.66E-04,0.00E+00,-3.33E-04,-4.06E+01,0.00E+00,-2.41E+01,0.00E+00,0.00E+00,0.00E+00
13,1,30,1.23E+09,-2.46E+01,-5.58E-04,0.00E+00,-4.42E+00,-9.18E-01,0.00E+00,-2.65E+01,0.00E+00,0.00E+00,0.00E+00
13,1,31,1.88E+09,-7.50E-05,-1.57E-04,0.00E+00,-3.90E-04,-9.84E-05,0.00E+00,-1.71E+01,0.00E+00,0.00E+00,0.00E+00
13,1,32,1.66E+09,-1.54E+02,-5.58E-04,0.00E+00,-5.55E+01,-3.39E-05,0.00E+00,-1.54E+02,0.00E+00,0.00E+00,0.00E+00
13,1,33,1.13E+09,-4.27E+01,-2.66E-04,0.00E+00,-3.96E+01,-6.01E-05,0.00E+00,-4.26E+01,0.00E+00,0.00E+00,0.00E+00
13,1,34,1.48E+09,-7.67E+01,-2.39E-04,0.00E+00,-5.51E+01,-7.40E+00,0.00E+00,-5.57E+01,0.00E+00,0.00E+00,0.00E+00
14,1,1,1.46E+09,-2.46E+01,-5.53E-04,0.00E+00,-4.36E-04,-1.74E-05,0.00E+00,-7.38E+01,0.00E+00,0.00E+00,0.00E+00
14,1,2,1.21E+09,-2.78E+01,-2.39E-04,0.00E+00,-3.22E+00,-2.58E+01,0.00E+00,-1.29E+02,0.00E+00,0.00E+00,0.00E+00
14,1,3,2.16E+09,-5.88E+01,-2.39E-04,0.00E+00,-1.82E-04,-6.44E-02,0.00E+00,-2.03E+01,0.00E+00,0.00E+00,0.00E+00
14,1,4,1.46E+09,-2.62E+02,-1.78E-04,0.00E+00,-2.57E+01,-5.11E-05,0.00E+00,-1.96E-04,0.00E+00,0.00E+00,0.00E+00
14,1,5,9.22E+08,-1.49E+01,-2.39E-04,0.00E+00,-8.91E-01,-1.51E+00,0.00E+00,-2.69E+00,0.00E+00,0.00E+00,0.00E+00
14,1,6,1.21E+09,-1.02E+01,-2.39E-04,0.00E+00,-2.67E+00,-7.85E+00,0.00E+00,-2.13E+01,0.00E+00,0.00E+00,0.00E+00
14,1,7,1.37E+09,-2.36E+01,-2.35E-04,0.00E+00,-3.97E+01,-3.49E-01,0.00E+00,-2.19E+01,0.00E+00,0.00E+00,0.00E+00
14,1,8,1.53E+09,-1.15E+02,-2.26E-04,0.00E+00,-4.09E+01,-1.18E+01,0.00E+00,-6.83E+01,0.00E+00,0.00E+00,0.00E+00
14,1,9,9.75E+08,-3.25E+01,-5.52E-04,0.00E+00,-3.10E+01,-9.75E-05,0.00E+00,-1.27E-05,0.00E+00,0.00E+00,0.00E+00
14,1,10,1.84E+09,-1.49E+02,-4.94E-04,0.00E+00,-4.13E+01,-5.02E-05,0.00E+00,-1.75E-04,0.00E+00,0.00E+00,0.00E+00
14,1,11,1.37E+09,-1.21E+02,-2.39E-04,0.00E+00,-3.90E-04,-7.94E-05,0.00E+00,-6.69E+01,0.00E+00,0.00E+00,0.00E+00
14,1,12,1.76E+09,-1.11E+02,-2.10E-04,0.00E+00,-5.50E+01,-3.07E+01,0.00E+00,-4.47E-04,0.00E+00,0.00E+00,0.00E+00
14,1,13,1.54E+09,-6.65E+01,-3.83E-04,0.00E+00,-3.80E+01,-2.13E+01,0.00E+00,-6.64E+01,0.00E+00,0.00E+00,0.00E+00
14,1,14,1.12E+09,-6.38E+00,-2.43E-04,0.00E+00,-1.37E+01,-1.29E-03,0.00E+00,-8.87E-01,0.00E+00,0.00E+00,0.00E+00
14,1,15,1.48E+09,-1.45E+02,-2.66E-04,0.00E+00,-2.60E+01,-7.00E-03,0.00E+00,-3.04E+01,0.00E+00,0.00E+00,0.00E+00
14,1,16,1.62E+09,-7.83E+01,-2.31E-04,0.00E+00,-3.24E+01,-7.01E+01,0.00E+00,-2.30E+01,0.00E+00,0.00E+00,0.00E+00
14,1,17,1.46E+09,-8.75E+01,-2.39E-04,0.00E+00,-3.87E+01,-4.06E+01,0.00E+00,-1.84E-04,0.00E+00,0.00E+00,0.00E+00
14,1,18,1.67E+09,-3.38E+01,-2.33E-04,0.00E+00,-3.70E+01,-2.79E-02,0.00E+00,-1.95E+01,0.00E+00,0.00E+00,0.00E+00
14,1,19,1.48E+09,-6.25E+01,-4.22E-04,0.00E+00,-1.79E-04,-2.33E+01,0.00E+00,-1.21E+02,0.00E+00,0.00E+00,0.00E+00
14,1,20,1.35E+09,-6.75E+01,-4.22E-04,0.00E+00,-3.07E+01,-4.33E+00,0.00E+00,-2.53E-04,0.00E+00,0.00E+00,0.00E+00
14,1,21,1.61E+09,-7.44E-05,-7.81E-05,0.00E+00,-3.33E+01,-4.36E+01,0.00E+00,-2.16E-04,0.00E+00,0.00E+00,0.00E+00
14,1,22,1.14E+09,-3.85E+01,-2.33E-04,0.00E+00,-3.11E+01,-3.19E+01,0.00E+00,-2.23E+01,0.00E+00,0.00E+00,0.00E+00
14,1,23,1.10E+09,-5.69E+00,-2.43E-04,0.00E+00,-1.88E-04,-4.85E-05,0.00E+00,-2.36E-04,0.00E+00,0.00E+00,0.00E+00
14,1,24,1.65E+09,-1.38E+02,-5.49E-05,0.00E+00,-3.44E+01,-2.81E+00,0.00E+00,-2.37E+01,0.00E+00,0.00E+00,0.00E+00
14,1,25,1.62E+09,-6.40E+01,-4.94E-04,0.00E+00,-3.22E+01,-3.54E-01,0.00E+00,-6.50E-02,0.00E+00,0.00E+00,0.00E+00
14,1,26,1.74E+09,-9.22E+01,-4.22E-04,0.00E+00,-4.11E+01,-3.43E+00,0.00E+00,-2.15E-04,0.00E+00,0.00E+00,0.00E+00
14,1,27,1.47E+09,-1.19E+02,-6.22E-05,0.00E+00,-1.92E-04,-6.51E+01,0.00E+00,-1.13E+02,0.00E+00,0.00E+00,0.00E+00
14,1,28,1.24E+09,-1.34E+01,-5.67E-04,0.00E+00,-3.42E+01,-6.75E+00,0.00E+00,-3.97E-04,0.00E+00,0.00E+00,0.00E+00
14,1,29,1.18E+09,-1.83E+01,-2.66E-04,0.00E+00,-3.33E-04,-1.21E+01,0.00E+00,-2.50E-04,0.00E+00,0.00E+00,0.00E+00
14,1,30,1.27E+09,-1.43E+02,-2.26E-04,0.00E+00,-3.42E+01,-9.04E+00,0.00E+00,-1.93E-04,0.00E+00,0.00E+00,0.00E+00
14,1,31,1.99E+09,-6.46E+01,-4.22E-04,0.00E+00,-1.84E-04,-9.87E-05,0.00E+00,-2.32E+01,0.00E+00,0.00E+00,0.00E+00
14,1,32,1.50E+09,-1.54E+02,-5.58E-04,0.00E+00,-3.65E+01,-3.39E-05,0.00E+00,-2.13E+01,0.00E+00,0.00E+00,0.00E+00
14,1,33,1.32E+09,-8.05E+01,-2.66E-04,0.00E+00,-1.79E-04,-6.00E-05,0.00E+00,-2.06E+02,0.00E+00,0.00E+00,0.00E+00
14,1,34,1.42E+09,-1.40E+01,-5.58E-04,0.00E+00,-2.32E+01,-7.40E+00,0.00E+00,-2.05E+01,0.00E+00,0.00E+00,0.00E+00
15,1,1,1.41E+09,-2.46E+01,-2.26E-04,0.00E+00,-5.30E+01,-1.71E-05,0.00E+00,-4.95E-04,0.00E+00,0.00E+00,0.00E+00
15,1,2,1.07E+09,-2.78E+01,-2.39E-04,0.00E+00,-8.84E+00,-2.59E+01,0.00E+00,-3.94E-04,0.00E+00,0.00E+00,0.00E+00
15,1,3,2.15E+09,-5.88E+01,-2.39E-04,0.00E+00,-8.02E-03,-6.44E-02,0.00E+00,-9.17E+00,0.00E+00,0.00E+00,0.00E+00
15,1,4,1.47E+09,-2.10E+02,-9.04E-05,0.00E+00,-1.45E+01,-5.58E-05,0.00E+00,-1.01E+01,0.00E+00,0.00E+00,0.00E+00
15,1,5,9.19E+08,-1.99E+01,-2.39E-04,0.00E+00,-1.79E-04,-1.51E+00,0.00E+00,-5.13E-04,0.00E+00,0.00E+00,0.00E+00
15,1,6,1.30E+09,-1.22E+01,-2.39E-04,0.00E+00,-3.91E+01,-4.25E+01,0.00E+00,-2.76E+01,0.00E+00,0.00E+00,0.00E+00
15,1,7,1.33E+09,-2.36E+01,-2.35E-04,0.00E+00,-1.38E+01,-3.49E-01,0.00E+00,-2.05E-04,0.00E+00,0.00E+00,0.00E+00
15,1,8,1.44E+09,-2.62E+01,-2.26E-04,0.00E+00,-2.66E+01,-1.18E+01,0.00E+00,-1.92E-04,0.00E+00,0.00E+00,0.00E+00
15,1,9,9.56E+08,-3.25E+01,-5.53E-04,0.00E+00,-2.22E-02,-1.46E-03,0.00E+00,-2.88E-02,0.00E+00,0.00E+00,0.00E+00
15,1,10,1.84E+09,-1.00E+02,-2.60E-04,0.00E+00,-2.06E+01,-5.02E-05,0.00E+00,-2.41E+01,0.00E+00,0.00E+00,0.00E+00
15,1,11,1.35E+09,-2.35E+01,-2.39E-04,0.00E+00,-4.04E+01,-9.96E-05,0.00E+00,-1.69E-04,0.00E+00,0.00E+00,0.00E+00
15,1,12,1.87E+09,-1.11E+02,-2.10E-04,0.00E+00,-3.08E+01,-3.07E+01,0.00E+00,-9.77E+01,0.00E+00,0.00E+00,0.00E+00
15,1,13,1.46E+09,-5.02E+01,-2.35E-04,0.00E+00,-3.38E+01,-2.12E+01,0.00E+00,-2.10E-04,0.00E+00,0.00E+00,0.00E+00
15,1,14,1.13E+09,-6.38E+00,-2.43E-04,0.00E+00,-1.79E-04,-1.29E-03,0.00E+00,-2.04E+01,0.00E+00,0.00E+00,0.00E+00
15,1,15,1.47E+09,-5.56E+01,-2.26E-04,0.00E+00,-3.26E+01,-2.34E-03,0.00E+00,-2.24E+01,0.00E+00,0.00E+00,0.00E+00
15,1,16,1.63E+09,-8.33E+01,-2.20E-04,0.00E+00,-4.14E+01,-6.47E+01,0.00E+00,-2.53E+01,0.00E+00,0.00E+00,0.00E+00
15,1,17,1.52E+09,-8.75E+01,-2.39E-04,0.00E+00,-3.41E+01,-4.06E+01,0.00E+00,-4.71E+01,0.00E+00,0.00E+00,0.00E+00
15,1,18,1.70E+09,-1.85E+02,-2.33E-04,0.00E+00,-2.57E+01,-5.01E-05,0.00E+00,-3.59E+01,0.00E+00,0.00E+00,0.00E+00
15,1,19,1.37E+09,-6.25E+01,-4.22E-04,0.00E+00,-3.72E+01,-2.33E+01,0.00E+00,-2.14E-04,0.00E+00,0.00E+00,0.00E+00
15,1,20,1.37E+09,-7.02E+01,-4.22E-04,0.00E+00,-3.20E+01,-4.33E+00,0.00E+00,-2.22E+01,0.00E+00,0.00E+00,0.00E+00
15,1,21,1.90E+09,-1.75E+02,-4.22E-04,0.00E+00,-1.88E-04,-4.34E+01,0.00E+00,-2.31E+01,0.00E+00,0.00E+00,0.00E+00
15,1,22,1.18E+09,-4.40E+01,-2.33E-04,0.00E+00,-3.94E+01,-4.29E+01,0.00E+00,-4.23E+01,0.00E+00,0.00E+00,0.00E+00
15,1,23,1.11E+09,-5.67E+00,-2.43E-04,0.00E+00,-4.88E-01,-4.87E-05,0.00E+00,-2.55E+00,0.00E+00,0.00E+00,0.00E+00
15,1,24,1.66E+09,-2.33E+01,-2.26E-04,0.00E+00,-4.12E+01,-2.81E+00,0.00E+00,-2.88E+01,0.00E+00,0.00E+00,0.00E+00
15,1,25,1.77E+09,-6.41E+01,-4.94E-04,0.00E+00,-1.91E+01,-3.54E-01,0.00E+00,-1.41E+02,0.00E+00,0.00E+00,0.00E+00
15,1,26,1.87E+09,-4.10E+01,-4.22E-04,0.00E+00,-1.79E-04,-4.55E+01,0.00E+00,-2.66E+01,0.00E+00,0.00E+00,0.00E+00
15,1,27,1.61E+09,-1.19E+02,-2.33E-04,0.00E+00,-4.18E+01,-6.50E+01,0.00E+00,-3.97E-04,0.00E+00,0.00E+00,0.00E+00
15,1,28,1.26E+09,-1.00E+02,-2.49E-04,0.00E+00,-1.88E-04,-6.81E+00,0.00E+00,-2.33E+01,0.00E+00,0.00E+00,0.00E+00
15,1,29,1.27E+09,-1.98E+01,-2.66E-04,0.00E+00,-3.97E+01,-1.21E+01,0.00E+00,-5.36E+01,0.00E+00,0.00E+00,0.00E+00
15,1,30,1.29E+09,-7.79E+01,-2.26E-04,0.00E+00,-2.33E+01,-5.37E+00,0.00E+00,-2.65E+01,0.00E+00,0.00E+00,0.00E+00
15,1,31,2.04E+09,-6.46E+01,-4.22E-04,0.00E+00,-4.06E+01,-9.90E-05,0.00E+00,-2.79E+01,0.00E+00,0.00E+00,0.00E+00
15,1,32,1.46E+09,-5.99E+01,-5.58E-04,0.00E+00,-1.81E-05,-4.84E-05,0.00E+00,-2.33E+01,0.00E+00,0.00E+00,0.00E+00
15,1,33,1.22E+09,-8.66E+01,-2.66E-04,0.00E+00,-3.96E+01,-1.27E+01,0.00E+00,-2.05E+01,0.00E+00,0.00E+00,0.00E+00
15,1,34,1.41E+09,-1.56E+02,-5.58E-04,0.00E+00,-4.33E+01,-7.40E+00,0.00E+00,-1.94E-04,0.00E+00,0.00E+00,0.00E+00
16,1,1,1.47E+09,-1.70E+01,-5.53E-04,0.00E+00,-4.36E-04,-4.20E-05,0.00E+00,-7.49E+01,0.00E+00,0.00E+00,0.00E+00
16,1,2,1.13E+09,-2.03E+01,-2.39E-04,0.00E+00,-3.89E+01,-1.89E+01,0.00E+00,-2.77E+01,0.00E+00,0.00E+00,0.00E+00
16,1,3,2.08E+09,-7.14E-05,-1.43E-04,0.00E+00,-3.43E+01,-6.04E-02,0.00E+00,-1.94E-04,0.00E+00,0.00E+00,0.00E+00
16,1,4,1.51E+09,-2.62E+02,-1.47E-05,0.00E+00,-4.18E+01,-5.10E-05,0.00E+00,-1.78E-04,0.00E+00,0.00E+00,0.00E+00
16,1,5,9.22E+08,-1.49E+01,-2.39E-04,0.00E+00,-4.30E-01,-1.51E+00,0.00E+00,-2.49E+00,0.00E+00,0.00E+00,0.00E+00
16,1,6,1.32E+09,-1.32E+02,-2.39E-04,0.00E+00,-2.80E+00,-4.25E+01,0.00E+00,-7.80E+01,0.00E+00,0.00E+00,0.00E+00
16,1,7,1.38E+09,-2.36E+01,-2.35E-04,0.00E+00,-3.75E+01,-3.49E-01,0.00E+00,-2.22E+01,0.00E+00,0.00E+00,0.00E+00
16,1,8,1.49E+09,-1.20E+01,-2.26E-04,0.00E+00,-4.26E+01,-1.18E+01,0.00E+00,-2.77E+01,0.00E+00,0.00E+00,0.00E+00
16,1,9,9.98E+08,-3.25E+01,-5.53E-04,0.00E+00,-2.80E+01,-1.46E-03,0.00E+00,-2.17E+01,0.00E+00,0.00E+00,0.00E+00
16,1,10,1.88E+09,-2.44E+01,-4.94E-04,0.00E+00,-4.02E+01,-8.70E-05,0.00E+00,-2.54E+01,0.00E+00,0.00E+00,0.00E+00
16,1,11,1.50E+09,-2.35E+01,-2.39E-04,0.00E+00,-1.92E-04,-9.87E-05,0.00E+00,-1.75E+02,0.00E+00,0.00E+00,0.00E+00
16,1,12,1.92E+09,-8.25E+01,-2.10E-04,0.00E+00,-5.58E+01,-4.52E+01,0.00E+00,-2.55E+01,0.00E+00,0.00E+00,0.00E+00
16,1,13,1.53E+09,-3.57E+01,-2.35E-04,0.00E+00,-3.78E+01,-3.41E+01,0.00E+00,-4.83E+01,0.00E+00,0.00E+00,0.00E+00
16,1,14,1.11E+09,-6.39E+00,-2.43E-04,0.00E+00,-1.58E-02,-1.72E-03,0.00E+00,-2.16E-04,0.00E+00,0.00E+00,0.00E+00
16,1,15,1.43E+09,-1.29E+02,-2.34E-04,0.00E+00,-4.61E+00,-6.17E-03,0.00E+00,-3.35E-04,0.00E+00,0.00E+00,0.00E+00
16,1,16,1.66E+09,-9.49E+01,-2.35E-04,0.00E+00,-1.63E+01,-4.75E+01,0.00E+00,-7.74E+01,0.00E+00,0.00E+00,0.00E+00
16,1,17,1.47E+09,-8.75E+01,-2.39E-04,0.00E+00,-7.50E+00,-4.06E+01,0.00E+00,-1.93E-04,0.00E+00,0.00E+00,0.00E+00
16,1,18,1.78E+09,-2.44E+02,-2.33E-04,0.00E+00,-3.94E+01,-1.86E-02,0.00E+00,-1.09E+02,0.00E+00,0.00E+00,0.00E+00
16,1,19,1.35E+09,-5.98E+01,-4.22E-04,0.00E+00,-2.80E+00,-2.24E+01,0.00E+00,-2.16E-04,0.00E+00,0.00E+00,0.00E+00
16,1,20,1.34E+09,-4.09E+01,-2.66E-04,0.00E+00,-2.53E-01,-3.46E+00,0.00E+00,-6.70E+00,0.00E+00,0.00E+00,0.00E+00
16,1,21,1.83E+09,-4.71E-04,-4.22E-04,0.00E+00,-3.43E+01,-4.36E+01,0.00E+00,-1.94E-04,0.00E+00,0.00E+00,0.00E+00
16,1,22,1.10E+09,-4.49E+01,-2.33E-04,0.00E+00,-1.92E-04,-4.27E+01,0.00E+00,-1.16E+01,0.00E+00,0.00E+00,0.00E+00
16,1,23,1.16E+09,-2.75E+01,-5.67E-04,0.00E+00,-2.35E+01,-9.46E+00,0.00E+00,-1.74E+01,0.00E+00,0.00E+00,0.00E+00
16,1,24,1.65E+09,-1.41E+02,-6.39E-05,0.00E+00,-3.33E+01,-2.81E+00,0.00E+00,-2.34E+01,0.00E+00,0.00E+00,0.00E+00
16,1,25,1.76E+09,-1.08E+02,-4.94E-04,0.00E+00,-4.09E+01,-2.15E-05,0.00E+00,-7.89E+01,0.00E+00,0.00E+00,0.00E+00
16,1,26,1.88E+09,-4.10E+01,-4.22E-04,0.00E+00,-4.13E+01,-4.55E+01,0.00E+00,-2.36E-04,0.00E+00,0.00E+00,0.00E+00
16,1,27,1.59E+09,-1.19E+02,-4.94E-04,0.00E+00,-1.92E-04,-6.50E+01,0.00E+00,-2.28E+01,0.00E+00,0.00E+00,0.00E+00
16,1,28,1.32E+09,-3.20E+01,-5.67E-04,0.00E+00,-3.88E+01,-6.74E+00,0.00E+00,-2.75E+01,0.00E+00,0.00E+00,0.00E+00
16,1,29,1.24E+09,-2.06E+01,-2.66E-04,0.00E+00,-3.93E+01,-1.20E+01,0.00E+00,-2.37E+01,0.00E+00,0.00E+00,0.00E+00
16,1,30,1.24E+09,-7.87E+01,-2.26E-04,0.00E+00,-1.85E-04,-5.48E+00,0.00E+00,-1.94E-04,0.00E+00,0.00E+00,0.00E+00
16,1,31,1.98E+09,-6.47E+01,-4.22E-04,0.00E+00,-3.70E+00,-7.86E-02,0.00E+00,-1.93E-04,0.00E+00,0.00E+00,0.00E+00
16,1,32,1.48E+09,-5.99E+01,-5.58E-04,0.00E+00,-4.28E+01,-7.70E-05,0.00E+00,-7.52E-01,0.00E+00,0.00E+00,0.00E+00
16,1,33,1.20E+09,-8.61E+01,-2.66E-04,0.00E+00,-3.95E+01,-1.27E+01,0.00E+00,-2.32E+01,0.00E+00,0.00E+00,0.00E+00
16,1,34,1.45E+09,-7.11E+01,-5.58E-04,0.00E+00,-1.80E+01,-1.83E+01,0.00E+00,-2.43E+01,0.00E+00,0.00E+00,0.00E+00
17,1,1,1.38E+09,-1.70E+01,-5.53E-04,0.00E+00,-4.36E-04,-4.20E-05,0.00E+00,-2.14E-04,0.00E+00,0.00E+00,0.00E+00
17,1,2,1.08E+09,-2.03E+01,-2.39E-04,0.00E+00,-1.85E-04,-1.89E+01,0.00E+00,-2.16E-04,0.00E+00,0.00E+00,0.00E+00
17,1,3,2.15E+09,-5.54E+01,-2.39E-04,0.00E+00,-3.43E+01,-6.06E-02,0.00E+00,-1.93E-04,0.00E+00,0.00E+00,0.00E+00
17,1,4,1.66E+09,-9.54E+01,-2.32E-04,0.00E+00,-1.84E-04,-5.72E+01,0.00E+00,-4.70E-04,0.00E+00,0.00E+00,0.00E+00
17,1,5,9.76E+08,-1.24E+02,-1.43E-04,0.00E+00,-3.09E+01,-1.02E+01,0.00E+00,-2.03E+01,0.00E+00,0.00E+00,0.00E+00
17,1,6,1.22E+09,-3.48E+01,-2.39E-04,0.00E+00,-1.84E-04,-2.90E+01,0.00E+00,-1.96E-04,0.00E+00,0.00E+00,0.00E+00
17,1,7,1.37E+09,-2.36E+01,-2.35E-04,0.00E+00,-1.99E+01,-3.49E-01,0.00E+00,-2.36E+01,0.00E+00,0.00E+00,0.00E+00
17,1,8,1.44E+09,-1.15E+02,-2.26E-04,0.00E+00,-2.66E+01,-1.18E+01,0.00E+00,-1.93E-04,0.00E+00,0.00E+00,0.00E+00
17,1,9,9.96E+08,-3.16E+01,-2.35E-04,0.00E+00,-2.12E+01,-1.00E+00,0.00E+00,-1.26E+01,0.00E+00,0.00E+00,0.00E+00
17,1,10,1.87E+09,-8.59E+01,-4.94E-04,0.00E+00,-3.60E+01,-4.33E-05,0.00E+00,-2.23E+01,0.00E+00,0.00E+00,0.00E+00
17,1,11,1.39E+09,-9.80E+00,-2.39E-04,0.00E+00,-2.85E+01,-1.97E-01,0.00E+00,-2.33E+01,0.00E+00,0.00E+00,0.00E+00
17,1,12,1.93E+09,-8.25E+01,-2.81E-04,0.00E+00,-3.89E+01,-4.51E+01,0.00E+00,-4.28E+01,0.00E+00,0.00E+00,0.00E+00
17,1,13,1.48E+09,-1.09E+02,-2.35E-04,0.00E+00,-3.98E+01,-3.20E+01,0.00E+00,-2.18E-04,0.00E+00,0.00E+00,0.00E+00
17,1,14,1.21E+09,-2.15E+01,-2.43E-04,0.00E+00,-3.72E+01,-1.04E+01,0.00E+00,-2.64E+01,0.00E+00,0.00E+00,0.00E+00
17,1,15,1.48E+09,-1.49E+02,-1.84E-04,0.00E+00,-2.52E+01,-2.89E-03,0.00E+00,-2.16E+01,0.00E+00,0.00E+00,0.00E+00
17,1,16,1.59E+09,-9.49E+01,-2.35E-04,0.00E+00,-3.99E+01,-4.75E+01,0.00E+00,-4.02E-04,0.00E+00,0.00E+00,0.00E+00
17,1,17,1.59E+09,-8.75E+01,-2.39E-04,0.00E+00,-3.93E+01,-4.06E+01,0.00E+00,-8.75E+01,0.00E+00,0.00E+00,0.00E+00
17,1,18,1.84E+09,-1.82E+02,-2.33E-04,0.00E+00,-4.48E+01,-2.93E-02,0.00E+00,-1.45E+02,0.00E+00,0.00E+00,0.00E+00
17,1,19,1.46E+09,-6.01E+01,-4.22E-04,0.00E+00,-3.70E+01,-2.25E+01,0.00E+00,-8.02E+01,0.00E+00,0.00E+00,0.00E+00
17,1,20,1.38E+09,-7.03E+01,-2.66E-04,0.00E+00,-3.20E+01,-3.46E+00,0.00E+00,-2.27E+01,0.00E+00,0.00E+00,0.00E+00
17,1,21,1.95E+09,-1.08E+02,-4.22E-04,0.00E+00,-3.47E+01,-4.36E+01,0.00E+00,-2.17E-04,0.00E+00,0.00E+00,0.00E+00
17,1,22,1.19E+09,-4.40E+01,-2.33E-04,0.00E+00,-3.83E+01,-4.28E+01,0.00E+00,-2.47E+01,0.00E+00,0.00E+00,0.00E+00
17,1,23,1.14E+09,-2.79E+01,-2.66E-04,0.00E+00,-4.40E-04,-9.54E+00,0.00E+00,-1.19E+01,0.00E+00,0.00E+00,0.00E+00
17,1,24,1.60E+09,-5.93E+01,-2.55E-04,0.00E+00,-1.11E+01,-2.81E+00,0.00E+00,-4.79E-04,0.00E+00,0.00E+00,0.00E+00
17,1,25,1.68E+09,-1.00E+02,-5.53E-04,0.00E+00,-2.80E+01,-6.17E-02,0.00E+00,-1.92E+01,0.00E+00,0.00E+00,0.00E+00
17,1,26,1.90E+09,-4.10E+01,-4.22E-04,0.00E+00,-2.90E+00,-4.55E+01,0.00E+00,-2.66E+01,0.00E+00,0.00E+00,0.00E+00
