# Archivo de precios de termicas (plpcosce.dat)
# Numero de centrales termicas con cambio de costo variable
 271 
# Nombre de la central
'CMPC_PACIFICO_BL3'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   08     068     272.5
   09     069     272.5
   10     070     272.5
   11     071     272.5
   12     072     272.5
# Nombre de la central
'SAN_JAVIER_2'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     284.6
   07     002     284.6
   07     003     284.6
   07     004     284.6
   08     005     281.5
   08     006     281.5
   08     007     281.5
   08     008     281.5
   09     009     279.0
   09     010     279.0
   09     011     279.0
   09     012     279.0
   10     013     277.4
   10     014     277.4
   10     015     277.4
   10     016     277.4
   11     017     276.4
   11     018     276.4
   11     019     276.4
   11     020     276.4
   12     021     275.7
   12     022     275.7
   12     023     275.7
   12     024     275.7
   01     025     275.2
   02     026     274.7
   03     027     274.3
   04     028     273.9
   05     029     273.5
   06     030     273.2
   07     031     272.9
   08     032     272.8
   09     033     272.6
   10     034     272.4
   11     035     272.2
   12     036     272.1
   01     037     272.1
   02     038     272.2
   03     039     272.2
   04     040     272.1
   05     041     272.1
   06     042     272.2
   07     043     272.2
   08     044     272.4
   09     045     272.6
   10     046     272.6
   11     047     272.7
   12     048     273.0
   01     049     273.2
   02     050     273.4
   03     051     273.6
   04     052     273.6
   05     053     273.6
   06     054     273.7
   07     055     273.7
   08     056     273.9
   09     057     274.0
   10     058     274.3
   11     059     274.5
   12     060     274.7
   01     061     274.8
   02     062     275.0
   03     063     275.1
   04     064     275.1
   05     065     275.2
   06     066     275.2
   07     067     275.3
   08     068     275.3
   09     069     275.2
   10     070     275.2
   11     071     275.2
   12     072     275.2
# Nombre de la central
'SAN_LORENZO_U1'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     409.7
   07     002     409.7
   07     003     409.7
   07     004     409.7
   08     005     404.8
   08     006     404.8
   08     007     404.8
   08     008     404.8
   09     009     401.0
   09     010     401.0
   09     011     401.0
   09     012     401.0
   10     013     398.5
   10     014     398.5
   10     015     398.5
   10     016     398.5
   11     017     396.9
   11     018     396.9
   11     019     396.9
   11     020     396.9
   12     021     395.9
   12     022     395.9
   12     023     395.9
   12     024     395.9
   01     025     395.0
   02     026     394.3
   03     027     393.6
   04     028     393.0
   05     029     392.4
   06     030     391.9
   07     031     391.5
   08     032     391.3
   09     033     391.1
   10     034     390.6
   11     035     390.3
   12     036     390.3
   01     037     390.3
   02     038     390.4
   03     039     390.4
   04     040     390.3
   05     041     390.2
   06     042     390.3
   07     043     390.4
   08     044     390.7
   09     045     391.0
   10     046     391.0
   11     047     391.2
   12     048     391.6
   01     049     391.9
   02     050     392.2
   03     051     392.5
   04     052     392.5
   05     053     392.6
   06     054     392.7
   07     055     392.8
   08     056     393.0
   09     057     393.2
   10     058     393.6
   11     059     394.0
   12     060     394.3
   01     061     394.5
   02     062     394.7
   03     063     394.8
   04     064     394.9
   05     065     395.0
   06     066     395.1
   07     067     395.2
   08     068     395.2
   09     069     395.1
   10     070     395.0
   11     071     395.0
   12     072     395.0
# Nombre de la central
'SAN_LORENZO_U2'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     456.1
   07     002     456.1
   07     003     456.1
   07     004     456.1
   08     005     450.6
   08     006     450.6
   08     007     450.6
   08     008     450.6
   09     009     446.3
   09     010     446.3
   09     011     446.3
   09     012     446.3
   10     013     443.6
   10     014     443.6
   10     015     443.6
   10     016     443.6
   11     017     441.9
   11     018     441.9
   11     019     441.9
   11     020     441.9
   12     021     440.7
   12     022     440.7
   12     023     440.7
   12     024     440.7
   01     025     439.7
   02     026     438.9
   03     027     438.2
   04     028     437.5
   05     029     436.8
   06     030     436.2
   07     031     435.8
   08     032     435.6
   09     033     435.3
   10     034     434.8
   11     035     434.5
   12     036     434.4
   01     037     434.4
   02     038     434.6
   03     039     434.6
   04     040     434.4
   05     041     434.3
   06     042     434.5
   07     043     434.6
   08     044     434.9
   09     045     435.3
   10     046     435.3
   11     047     435.4
   12     048     435.9
   01     049     436.2
   02     050     436.6
   03     051     436.9
   04     052     436.9
   05     053     437.1
   06     054     437.1
   07     055     437.2
   08     056     437.5
   09     057     437.7
   10     058     438.1
   11     059     438.6
   12     060     438.9
   01     061     439.2
   02     062     439.3
   03     063     439.5
   04     064     439.6
   05     065     439.8
   06     066     439.8
   07     067     439.9
   08     068     439.9
   09     069     439.8
   10     070     439.8
   11     071     439.8
   12     072     439.8
# Nombre de la central
'SAN_LORENZO_U3'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     362.8
   07     002     362.8
   07     003     362.8
   07     004     362.8
   08     005     358.7
   08     006     358.7
   08     007     358.7
   08     008     358.7
   09     009     355.4
   09     010     355.4
   09     011     355.4
   09     012     355.4
   10     013     353.3
   10     014     353.3
   10     015     353.3
   10     016     353.3
   11     017     352.0
   11     018     352.0
   11     019     352.0
   11     020     352.0
   12     021     351.1
   12     022     351.1
   12     023     351.1
   12     024     351.1
   01     025     350.4
   02     026     349.8
   03     027     349.2
   04     028     348.7
   05     029     348.2
   06     030     347.7
   07     031     347.4
   08     032     347.2
   09     033     347.0
   10     034     346.7
   11     035     346.4
   12     036     346.4
   01     037     346.4
   02     038     346.5
   03     039     346.5
   04     040     346.4
   05     041     346.3
   06     042     346.4
   07     043     346.5
   08     044     346.7
   09     045     347.0
   10     046     347.0
   11     047     347.1
   12     048     347.5
   01     049     347.7
   02     050     348.0
   03     051     348.3
   04     052     348.3
   05     053     348.4
   06     054     348.4
   07     055     348.5
   08     056     348.7
   09     057     348.9
   10     058     349.2
   11     059     349.5
   12     060     349.8
   01     061     350.0
   02     062     350.1
   03     063     350.2
   04     064     350.3
   05     065     350.4
   06     066     350.5
   07     067     350.5
   08     068     350.5
   09     069     350.5
   10     070     350.4
   11     071     350.4
   12     072     350.4
# Nombre de la central
'SANTA_LIDIA'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     216.3
   07     002     216.3
   07     003     216.3
   07     004     216.3
   08     005     213.7
   08     006     213.7
   08     007     213.7
   08     008     213.7
   09     009     211.7
   09     010     211.7
   09     011     211.7
   09     012     211.7
   10     013     210.4
   10     014     210.4
   10     015     210.4
   10     016     210.4
   11     017     209.6
   11     018     209.6
   11     019     209.6
   11     020     209.6
   12     021     209.0
   12     022     209.0
   12     023     209.0
   12     024     209.0
   01     025     208.6
   02     026     208.2
   03     027     207.9
   04     028     207.5
   05     029     207.2
   06     030     206.9
   07     031     206.7
   08     032     206.6
   09     033     206.5
   10     034     206.3
   11     035     206.1
   12     036     206.1
   01     037     206.1
   02     038     206.2
   03     039     206.2
   04     040     206.1
   05     041     206.0
   06     042     206.1
   07     043     206.2
   08     044     206.3
   09     045     206.5
   10     046     206.5
   11     047     206.6
   12     048     206.8
   01     049     206.9
   02     050     207.1
   03     051     207.3
   04     052     207.3
   05     053     207.3
   06     054     207.4
   07     055     207.4
   08     056     207.5
   09     057     207.6
   10     058     207.8
   11     059     208.0
   12     060     208.2
   01     061     208.3
   02     062     208.4
   03     063     208.5
   04     064     208.5
   05     065     208.6
   06     066     208.6
   07     067     208.7
   08     068     208.7
   09     069     208.6
   10     070     208.6
   11     071     208.6
   12     072     208.6
# Nombre de la central
'TALTAL_1_DIE'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     303.1
   07     002     303.1
   07     003     303.1
   07     004     303.1
   08     005     299.3
   08     006     299.3
   08     007     299.3
   08     008     299.3
   09     009     296.3
   09     010     296.3
   09     011     296.3
   09     012     296.3
   10     013     294.4
   10     014     294.4
   10     015     294.4
   10     016     294.4
   11     017     293.1
   11     018     293.1
   11     019     293.1
   11     020     293.1
   12     021     292.3
   12     022     292.3
   12     023     292.3
   12     024     292.3
   01     025     291.6
   02     026     291.1
   03     027     290.6
   04     028     290.1
   05     029     289.6
   06     030     289.2
   07     031     288.9
   08     032     288.8
   09     033     288.6
   10     034     288.3
   11     035     288.0
   12     036     288.0
   01     037     288.0
   02     038     288.1
   03     039     288.1
   04     040     288.0
   05     041     287.9
   06     042     288.0
   07     043     288.1
   08     044     288.3
   09     045     288.6
   10     046     288.6
   11     047     288.7
   12     048     289.0
   01     049     289.2
   02     050     289.5
   03     051     289.7
   04     052     289.7
   05     053     289.8
   06     054     289.9
   07     055     289.9
   08     056     290.1
   09     057     290.3
   10     058     290.6
   11     059     290.9
   12     060     291.1
   01     061     291.3
   02     062     291.4
   03     063     291.5
   04     064     291.6
   05     065     291.7
   06     066     291.7
   07     067     291.8
   08     068     291.8
   09     069     291.7
   10     070     291.7
   11     071     291.7
   12     072     291.7
# Nombre de la central
'TALTAL_2_DIE'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     302.5
   07     002     302.5
   07     003     302.5
   07     004     302.5
   08     005     298.7
   08     006     298.7
   08     007     298.7
   08     008     298.7
   09     009     295.7
   09     010     295.7
   09     011     295.7
   09     012     295.7
   10     013     293.8
   10     014     293.8
   10     015     293.8
   10     016     293.8
   11     017     292.6
   11     018     292.6
   11     019     292.6
   11     020     292.6
   12     021     291.8
   12     022     291.8
   12     023     291.8
   12     024     291.8
   01     025     291.1
   02     026     290.5
   03     027     290.0
   04     028     289.5
   05     029     289.1
   06     030     288.7
   07     031     288.4
   08     032     288.2
   09     033     288.1
   10     034     287.7
   11     035     287.5
   12     036     287.4
   01     037     287.4
   02     038     287.5
   03     039     287.6
   04     040     287.4
   05     041     287.3
   06     042     287.5
   07     043     287.5
   08     044     287.8
   09     045     288.0
   10     046     288.0
   11     047     288.1
   12     048     288.4
   01     049     288.7
   02     050     288.9
   03     051     289.2
   04     052     289.2
   05     053     289.3
   06     054     289.3
   07     055     289.4
   08     056     289.5
   09     057     289.7
   10     058     290.0
   11     059     290.3
   12     060     290.5
   01     061     290.7
   02     062     290.8
   03     063     291.0
   04     064     291.0
   05     065     291.1
   06     066     291.2
   07     067     291.2
   08     068     291.2
   09     069     291.2
   10     070     291.1
   11     071     291.1
   12     072     291.1
# Nombre de la central
'TARAPACA-TG_DIE'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     414.2
   07     002     414.2
   07     003     414.2
   07     004     414.2
   08     005     408.8
   08     006     408.8
   08     007     408.8
   08     008     408.8
   09     009     404.5
   09     010     404.5
   09     011     404.5
   09     012     404.5
   10     013     401.8
   10     014     401.8
   10     015     401.8
   10     016     401.8
   11     017     400.0
   11     018     400.0
   11     019     400.0
   11     020     400.0
   12     021     398.8
   12     022     398.8
   12     023     398.8
   12     024     398.8
   01     025     397.9
   02     026     397.1
   03     027     396.4
   04     028     395.7
   05     029     395.0
   06     030     394.4
   07     031     394.0
   08     032     393.8
   09     033     393.6
   10     034     393.1
   11     035     392.7
   12     036     392.7
   01     037     392.7
   02     038     392.8
   03     039     392.8
   04     040     392.7
   05     041     392.5
   06     042     392.7
   07     043     392.8
   08     044     393.1
   09     045     393.5
   10     046     393.5
   11     047     393.7
   12     048     394.1
   01     049     394.4
   02     050     394.8
   03     051     395.2
   04     052     395.2
   05     053     395.3
   06     054     395.3
   07     055     395.5
   08     056     395.7
   09     057     395.9
   10     058     396.3
   11     059     396.8
   12     060     397.1
   01     061     397.4
   02     062     397.5
   03     063     397.7
   04     064     397.8
   05     065     398.0
   06     066     398.0
   07     067     398.1
   08     068     398.1
   09     069     398.0
   10     070     398.0
   11     071     398.0
   12     072     398.0
# Nombre de la central
'TENO'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     220.1
   07     002     220.1
   07     003     220.1
   07     004     220.1
   08     005     217.7
   08     006     217.7
   08     007     217.7
   08     008     217.7
   09     009     215.8
   09     010     215.8
   09     011     215.8
   09     012     215.8
   10     013     214.6
   10     014     214.6
   10     015     214.6
   10     016     214.6
   11     017     213.8
   11     018     213.8
   11     019     213.8
   11     020     213.8
   12     021     213.3
   12     022     213.3
   12     023     213.3
   12     024     213.3
   01     025     212.9
   02     026     212.5
   03     027     212.2
   04     028     211.9
   05     029     211.6
   06     030     211.4
   07     031     211.2
   08     032     211.1
   09     033     211.0
   10     034     210.8
   11     035     210.6
   12     036     210.6
   01     037     210.6
   02     038     210.6
   03     039     210.6
   04     040     210.6
   05     041     210.5
   06     042     210.6
   07     043     210.6
   08     044     210.8
   09     045     210.9
   10     046     210.9
   11     047     211.0
   12     048     211.2
   01     049     211.4
   02     050     211.5
   03     051     211.7
   04     052     211.7
   05     053     211.7
   06     054     211.8
   07     055     211.8
   08     056     211.9
   09     057     212.0
   10     058     212.2
   11     059     212.4
   12     060     212.5
   01     061     212.6
   02     062     212.7
   03     063     212.8
   04     064     212.9
   05     065     212.9
   06     066     212.9
   07     067     213.0
   08     068     213.0
   09     069     212.9
   10     070     212.9
   11     071     212.9
   12     072     212.9
# Nombre de la central
'TERMOPACIFICO'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     389.7
   07     002     389.7
   07     003     389.7
   07     004     389.7
   08     005     384.9
   08     006     384.9
   08     007     384.9
   08     008     384.9
   09     009     381.0
   09     010     381.0
   09     011     381.0
   09     012     381.0
   10     013     378.6
   10     014     378.6
   10     015     378.6
   10     016     378.6
   11     017     377.0
   11     018     377.0
   11     019     377.0
   11     020     377.0
   12     021     375.9
   12     022     375.9
   12     023     375.9
   12     024     375.9
   01     025     375.1
   02     026     374.4
   03     027     373.8
   04     028     373.1
   05     029     372.5
   06     030     372.0
   07     031     371.6
   08     032     371.4
   09     033     371.2
   10     034     370.8
   11     035     370.4
   12     036     370.4
   01     037     370.4
   02     038     370.5
   03     039     370.6
   04     040     370.4
   05     041     370.3
   06     042     370.4
   07     043     370.5
   08     044     370.8
   09     045     371.1
   10     046     371.1
   11     047     371.3
   12     048     371.7
   01     049     372.0
   02     050     372.3
   03     051     372.6
   04     052     372.6
   05     053     372.7
   06     054     372.8
   07     055     372.9
   08     056     373.1
   09     057     373.3
   10     058     373.7
   11     059     374.1
   12     060     374.4
   01     061     374.6
   02     062     374.8
   03     063     374.9
   04     064     375.0
   05     065     375.1
   06     066     375.2
   07     067     375.3
   08     068     375.3
   09     069     375.2
   10     070     375.1
   11     071     375.1
   12     072     375.1
# Nombre de la central
'TOCOPILLA_U16-TG+TV_DIE'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     258.8
   07     002     258.8
   07     003     258.8
   07     004     258.8
   08     005     256.8
   08     006     256.8
   08     007     256.8
   08     008     256.8
   09     009     255.2
   09     010     255.2
   09     011     255.2
   09     012     255.2
   10     013     254.1
   10     014     254.1
   10     015     254.1
   10     016     254.1
   11     017     253.5
   11     018     253.5
   11     019     253.5
   11     020     253.5
   12     021     253.1
   12     022     253.1
   12     023     253.1
   12     024     253.1
   01     025     252.7
   02     026     252.4
   03     027     252.1
   04     028     251.9
   05     029     251.6
   06     030     251.4
   07     031     251.3
   08     032     251.2
   09     033     251.1
   10     034     250.9
   11     035     250.8
   12     036     250.7
   01     037     250.7
   02     038     250.8
   03     039     250.8
   04     040     250.7
   05     041     250.7
   06     042     250.8
   07     043     250.8
   08     044     250.9
   09     045     251.1
   10     046     251.1
   11     047     251.1
   12     048     251.3
   01     049     251.4
   02     050     251.5
   03     051     251.7
   04     052     251.7
   05     053     251.7
   06     054     251.7
   07     055     251.8
   08     056     251.9
   09     057     252.0
   10     058     252.1
   11     059     252.3
   12     060     252.4
   01     061     252.5
   02     062     252.6
   03     063     252.6
   04     064     252.7
   05     065     252.7
   06     066     252.7
   07     067     252.8
   08     068     252.8
   09     069     252.7
   10     070     252.7
   11     071     252.7
   12     072     252.7
# Nombre de la central
'TOCOPILLA-TG1'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     297.3
   07     002     297.3
   07     003     297.3
   07     004     297.3
   08     005     293.4
   08     006     293.4
   08     007     293.4
   08     008     293.4
   09     009     290.4
   09     010     290.4
   09     011     290.4
   09     012     290.4
   10     013     288.4
   10     014     288.4
   10     015     288.4
   10     016     288.4
   11     017     287.2
   11     018     287.2
   11     019     287.2
   11     020     287.2
   12     021     286.3
   12     022     286.3
   12     023     286.3
   12     024     286.3
   01     025     285.6
   02     026     285.1
   03     027     284.6
   04     028     284.1
   05     029     283.6
   06     030     283.2
   07     031     282.9
   08     032     282.7
   09     033     282.5
   10     034     282.2
   11     035     281.9
   12     036     281.9
   01     037     281.9
   02     038     282.0
   03     039     282.0
   04     040     281.9
   05     041     281.8
   06     042     281.9
   07     043     282.0
   08     044     282.2
   09     045     282.5
   10     046     282.5
   11     047     282.6
   12     048     282.9
   01     049     283.2
   02     050     283.4
   03     051     283.7
   04     052     283.7
   05     053     283.8
   06     054     283.8
   07     055     283.9
   08     056     284.1
   09     057     284.2
   10     058     284.5
   11     059     284.8
   12     060     285.1
   01     061     285.3
   02     062     285.4
   03     063     285.5
   04     064     285.6
   05     065     285.7
   06     066     285.7
   07     067     285.8
   08     068     285.8
   09     069     285.7
   10     070     285.7
   11     071     285.7
   12     072     285.7
# Nombre de la central
'TOCOPILLA-TG2'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     286.9
   07     002     286.9
   07     003     286.9
   07     004     286.9
   08     005     283.2
   08     006     283.2
   08     007     283.2
   08     008     283.2
   09     009     280.2
   09     010     280.2
   09     011     280.2
   09     012     280.2
   10     013     278.3
   10     014     278.3
   10     015     278.3
   10     016     278.3
   11     017     277.1
   11     018     277.1
   11     019     277.1
   11     020     277.1
   12     021     276.3
   12     022     276.3
   12     023     276.3
   12     024     276.3
   01     025     275.6
   02     026     275.1
   03     027     274.6
   04     028     274.1
   05     029     273.7
   06     030     273.3
   07     031     273.0
   08     032     272.8
   09     033     272.7
   10     034     272.3
   11     035     272.1
   12     036     272.0
   01     037     272.0
   02     038     272.1
   03     039     272.2
   04     040     272.0
   05     041     272.0
   06     042     272.1
   07     043     272.1
   08     044     272.4
   09     045     272.6
   10     046     272.6
   11     047     272.7
   12     048     273.0
   01     049     273.3
   02     050     273.5
   03     051     273.8
   04     052     273.8
   05     053     273.8
   06     054     273.9
   07     055     274.0
   08     056     274.1
   09     057     274.3
   10     058     274.6
   11     059     274.9
   12     060     275.1
   01     061     275.3
   02     062     275.4
   03     063     275.5
   04     064     275.6
   05     065     275.7
   06     066     275.7
   07     067     275.8
   08     068     275.8
   09     069     275.7
   10     070     275.7
   11     071     275.7
   12     072     275.7
# Nombre de la central
'TOCOPILLA-TG3_DIE'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     239.7
   07     002     239.7
   07     003     239.7
   07     004     239.7
   08     005     236.6
   08     006     236.6
   08     007     236.6
   08     008     236.6
   09     009     234.1
   09     010     234.1
   09     011     234.1
   09     012     234.1
   10     013     232.5
   10     014     232.5
   10     015     232.5
   10     016     232.5
   11     017     231.5
   11     018     231.5
   11     019     231.5
   11     020     231.5
   12     021     230.9
   12     022     230.9
   12     023     230.9
   12     024     230.9
   01     025     230.3
   02     026     229.9
   03     027     229.4
   04     028     229.0
   05     029     228.7
   06     030     228.3
   07     031     228.1
   08     032     227.9
   09     033     227.8
   10     034     227.5
   11     035     227.3
   12     036     227.3
   01     037     227.3
   02     038     227.4
   03     039     227.4
   04     040     227.3
   05     041     227.2
   06     042     227.3
   07     043     227.4
   08     044     227.6
   09     045     227.8
   10     046     227.8
   11     047     227.9
   12     048     228.1
   01     049     228.3
   02     050     228.5
   03     051     228.7
   04     052     228.7
   05     053     228.8
   06     054     228.8
   07     055     228.9
   08     056     229.0
   09     057     229.2
   10     058     229.4
   11     059     229.7
   12     060     229.9
   01     061     230.0
   02     062     230.1
   03     063     230.2
   04     064     230.3
   05     065     230.3
   06     066     230.4
   07     067     230.4
   08     068     230.4
   09     069     230.4
   10     070     230.3
   11     071     230.3
   12     072     230.3
# Nombre de la central
'TRAPEN'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     228.3
   07     002     228.3
   07     003     228.3
   07     004     228.3
   08     005     225.8
   08     006     225.8
   08     007     225.8
   08     008     225.8
   09     009     223.9
   09     010     223.9
   09     011     223.9
   09     012     223.9
   10     013     222.6
   10     014     222.6
   10     015     222.6
   10     016     222.6
   11     017     221.8
   11     018     221.8
   11     019     221.8
   11     020     221.8
   12     021     221.3
   12     022     221.3
   12     023     221.3
   12     024     221.3
   01     025     220.8
   02     026     220.5
   03     027     220.1
   04     028     219.8
   05     029     219.5
   06     030     219.2
   07     031     219.0
   08     032     218.9
   09     033     218.8
   10     034     218.6
   11     035     218.4
   12     036     218.4
   01     037     218.4
   02     038     218.5
   03     039     218.5
   04     040     218.4
   05     041     218.4
   06     042     218.4
   07     043     218.5
   08     044     218.6
   09     045     218.8
   10     046     218.8
   11     047     218.9
   12     048     219.1
   01     049     219.2
   02     050     219.4
   03     051     219.6
   04     052     219.6
   05     053     219.6
   06     054     219.6
   07     055     219.7
   08     056     219.8
   09     057     219.9
   10     058     220.1
   11     059     220.3
   12     060     220.5
   01     061     220.6
   02     062     220.7
   03     063     220.7
   04     064     220.8
   05     065     220.8
   06     066     220.9
   07     067     220.9
   08     068     220.9
   09     069     220.9
   10     070     220.8
   11     071     220.8
   12     072     220.8
# Nombre de la central
'TRINCAO'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     220.2
   07     002     220.2
   07     003     220.2
   07     004     220.2
   08     005     217.9
   08     006     217.9
   08     007     217.9
   08     008     217.9
   09     009     216.1
   09     010     216.1
   09     011     216.1
   09     012     216.1
   10     013     215.0
   10     014     215.0
   10     015     215.0
   10     016     215.0
   11     017     214.2
   11     018     214.2
   11     019     214.2
   11     020     214.2
   12     021     213.7
   12     022     213.7
   12     023     213.7
   12     024     213.7
   01     025     213.3
   02     026     213.0
   03     027     212.7
   04     028     212.4
   05     029     212.1
   06     030     211.9
   07     031     211.7
   08     032     211.6
   09     033     211.5
   10     034     211.3
   11     035     211.1
   12     036     211.1
   01     037     211.1
   02     038     211.2
   03     039     211.2
   04     040     211.1
   05     041     211.1
   06     042     211.1
   07     043     211.2
   08     044     211.3
   09     045     211.5
   10     046     211.5
   11     047     211.5
   12     048     211.7
   01     049     211.9
   02     050     212.0
   03     051     212.2
   04     052     212.2
   05     053     212.2
   06     054     212.3
   07     055     212.3
   08     056     212.4
   09     057     212.5
   10     058     212.7
   11     059     212.9
   12     060     213.0
   01     061     213.1
   02     062     213.2
   03     063     213.3
   04     064     213.3
   05     065     213.4
   06     066     213.4
   07     067     213.4
   08     068     213.4
   09     069     213.4
   10     070     213.4
   11     071     213.4
   12     072     213.4
# Nombre de la central
'UJINA_U1_HFO'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     155.6
   07     002     155.6
   07     003     155.6
   07     004     155.6
   08     005     153.8
   08     006     153.8
   08     007     153.8
   08     008     153.8
   09     009     152.4
   09     010     152.4
   09     011     152.4
   09     012     152.4
   10     013     151.5
   10     014     151.5
   10     015     151.5
   10     016     151.5
   11     017     150.9
   11     018     150.9
   11     019     150.9
   11     020     150.9
   12     021     150.5
   12     022     150.5
   12     023     150.5
   12     024     150.5
   01     025     150.2
   02     026     150.0
   03     027     149.7
   04     028     149.5
   05     029     149.3
   06     030     149.1
   07     031     149.0
   08     032     148.9
   09     033     148.8
   10     034     148.6
   11     035     148.5
   12     036     148.5
   01     037     148.5
   02     038     148.5
   03     039     148.6
   04     040     148.5
   05     041     148.5
   06     042     148.5
   07     043     148.5
   08     044     148.7
   09     045     148.8
   10     046     148.8
   11     047     148.8
   12     048     149.0
   01     049     149.1
   02     050     149.2
   03     051     149.3
   04     052     149.3
   05     053     149.4
   06     054     149.4
   07     055     149.4
   08     056     149.5
   09     057     149.6
   10     058     149.7
   11     059     149.9
   12     060     150.0
   01     061     150.1
   02     062     150.1
   03     063     150.2
   04     064     150.2
   05     065     150.3
   06     066     150.3
   07     067     150.3
   08     068     150.3
   09     069     150.3
   10     070     150.3
   11     071     150.3
   12     072     150.3
# Nombre de la central
'UJINA_U1_DIE'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     211.2
   07     002     211.2
   07     003     211.2
   07     004     211.2
   08     005     208.6
   08     006     208.6
   08     007     208.6
   08     008     208.6
   09     009     206.7
   09     010     206.7
   09     011     206.7
   09     012     206.7
   10     013     205.4
   10     014     205.4
   10     015     205.4
   10     016     205.4
   11     017     204.6
   11     018     204.6
   11     019     204.6
   11     020     204.6
   12     021     204.0
   12     022     204.0
   12     023     204.0
   12     024     204.0
   01     025     203.6
   02     026     203.2
   03     027     202.9
   04     028     202.6
   05     029     202.3
   06     030     202.0
   07     031     201.8
   08     032     201.7
   09     033     201.6
   10     034     201.4
   11     035     201.2
   12     036     201.2
   01     037     201.2
   02     038     201.2
   03     039     201.2
   04     040     201.2
   05     041     201.1
   06     042     201.2
   07     043     201.2
   08     044     201.4
   09     045     201.6
   10     046     201.6
   11     047     201.6
   12     048     201.8
   01     049     202.0
   02     050     202.2
   03     051     202.3
   04     052     202.3
   05     053     202.4
   06     054     202.4
   07     055     202.5
   08     056     202.6
   09     057     202.7
   10     058     202.9
   11     059     203.1
   12     060     203.2
   01     061     203.3
   02     062     203.4
   03     063     203.5
   04     064     203.6
   05     065     203.6
   06     066     203.6
   07     067     203.7
   08     068     203.7
   09     069     203.6
   10     070     203.6
   11     071     203.6
   12     072     203.6
# Nombre de la central
'UJINA_U2_HFO'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     157.5
   07     002     157.5
   07     003     157.5
   07     004     157.5
   08     005     155.7
   08     006     155.7
   08     007     155.7
   08     008     155.7
   09     009     154.2
   09     010     154.2
   09     011     154.2
   09     012     154.2
   10     013     153.3
   10     014     153.3
   10     015     153.3
   10     016     153.3
   11     017     152.7
   11     018     152.7
   11     019     152.7
   11     020     152.7
   12     021     152.3
   12     022     152.3
   12     023     152.3
   12     024     152.3
   01     025     152.0
   02     026     151.8
   03     027     151.5
   04     028     151.3
   05     029     151.1
   06     030     150.9
   07     031     150.7
   08     032     150.7
   09     033     150.6
   10     034     150.4
   11     035     150.3
   12     036     150.3
   01     037     150.3
   02     038     150.3
   03     039     150.3
   04     040     150.3
   05     041     150.2
   06     042     150.3
   07     043     150.3
   08     044     150.4
   09     045     150.6
   10     046     150.6
   11     047     150.6
   12     048     150.8
   01     049     150.9
   02     050     151.0
   03     051     151.1
   04     052     151.1
   05     053     151.2
   06     054     151.2
   07     055     151.2
   08     056     151.3
   09     057     151.4
   10     058     151.5
   11     059     151.7
   12     060     151.8
   01     061     151.9
   02     062     151.9
   03     063     152.0
   04     064     152.0
   05     065     152.1
   06     066     152.1
   07     067     152.1
   08     068     152.1
   09     069     152.1
   10     070     152.1
   11     071     152.1
   12     072     152.1
# Nombre de la central
'UJINA_U2_DIE'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     220.1
   07     002     220.1
   07     003     220.1
   07     004     220.1
   08     005     217.5
   08     006     217.5
   08     007     217.5
   08     008     217.5
   09     009     215.4
   09     010     215.4
   09     011     215.4
   09     012     215.4
   10     013     214.1
   10     014     214.1
   10     015     214.1
   10     016     214.1
   11     017     213.2
   11     018     213.2
   11     019     213.2
   11     020     213.2
   12     021     212.6
   12     022     212.6
   12     023     212.6
   12     024     212.6
   01     025     212.2
   02     026     211.8
   03     027     211.5
   04     028     211.1
   05     029     210.8
   06     030     210.5
   07     031     210.3
   08     032     210.2
   09     033     210.1
   10     034     209.8
   11     035     209.7
   12     036     209.6
   01     037     209.6
   02     038     209.7
   03     039     209.7
   04     040     209.6
   05     041     209.6
   06     042     209.7
   07     043     209.7
   08     044     209.9
   09     045     210.0
   10     046     210.0
   11     047     210.1
   12     048     210.3
   01     049     210.5
   02     050     210.7
   03     051     210.9
   04     052     210.9
   05     053     210.9
   06     054     210.9
   07     055     211.0
   08     056     211.1
   09     057     211.2
   10     058     211.4
   11     059     211.6
