# scale_objective=1000
type,phase,scene,name,rhs,coefficients
o,16,1,sddp_fcut_0_16_7_34,1.5733e+09,27964:-0,27995:-0,28026:-0,28057:-0,28088:1.37074,28119:9758.41,28181:30601.5,28212:10376.2,sddp_alpha_0_15=1000
o,15,1,sddp_fcut_0_15_7_35,1.55759e+09,27964:8834.81,27995:0.421544,28026:8834.81,28057:-0,28088:1.36323,28119:9410.97,28181:23832.5,28212:7986.64,sddp_alpha_0_14=1000
o,14,1,sddp_fcut_0_14_7_36,1.60589e+09,27964:8834.81,27995:0.683823,28026:8834.81,28057:8834.81,28088:1.75315,28119:9408.21,28181:-0,28212:11674,sddp_alpha_0_13=1000
o,13,1,sddp_fcut_0_13_7_37,1.61023e+09,27964:44477.6,27995:9.20887,28026:44477.6,28057:20830.5,28088:2.29519,28119:9491.08,28181:-0,28212:10545.7,sddp_alpha_0_12=1000
o,12,1,sddp_fcut_0_12_7_38,1.62761e+09,27964:65361.4,27995:11.5739,28026:27568,28057:-0,28088:3.14287,28119:9465.57,28181:-0,28212:8722.99,sddp_alpha_0_11=1000
o,11,1,sddp_fcut_0_11_7_39,1.61685e+09,27944:8834.81,27975:3.70438,28006:8834.81,28037:8834.81,28068:3.35348,28099:9415.01,28161:-0,28192:7464.45,sddp_alpha_0_10=1000
o,10,1,sddp_fcut_0_10_7_40,1.63056e+09,27944:44477.6,27975:15.8214,28006:27349.9,28037:-0,28068:3.82955,28099:9302.35,28161:-0,28192:10345.5,sddp_alpha_0_9=1000
o,9,1,sddp_fcut_0_9_7_41,1.65312e+09,27944:43068.1,27975:22.5362,28006:42541.1,28037:15191.3,28068:4.14521,28099:0.301384,28161:0.251144,28192:15906.1,sddp_alpha_0_8=1000
o,8,1,sddp_fcut_0_8_7_42,1.71907e+09,27944:95903.4,27975:49.595,28006:57231.4,28037:29443.6,28068:5.01188,28099:2703.52,28161:11109.9,28192:10345.5,sddp_alpha_0_7=1000
o,7,1,sddp_fcut_0_7_7_43,1.74485e+09,27944:101256,27975:56.2655,28006:57538.5,28037:28324.2,28068:6.76268,28099:10137.2,28161:40949.2,28192:13130,sddp_alpha_0_6=1000
o,6,1,sddp_fcut_0_6_7_44,1.81086e+09,27944:101256,27975:59.3929,28006:56480.8,28037:28324.2,28068:7.20999,28099:8043.17,28161:40008.3,28192:13384.6,sddp_alpha_0_5=1000
o,5,1,sddp_fcut_0_5_7_45,1.84453e+09,27944:105257,27975:64.8376,28006:57992.6,28037:29443.6,28068:8.15781,28099:7954.7,28161:44990.8,28192:19393.8,sddp_alpha_0_4=1000
o,4,1,sddp_fcut_0_4_7_46,1.91353e+09,27944:77341.7,27975:55.2846,28006:57344.3,28037:28010.5,28068:8.28383,28099:8997.02,28161:42801,28192:15676.7,sddp_alpha_0_3=1000
o,3,1,sddp_fcut_0_3_7_47,1.90636e+09,27924:80321.6,27955:60.7413,27986:59355.6,28017:29089.7,28048:8.76544,28079:7711.9,28141:44450.1,28172:16416.3,sddp_alpha_0_2=1000
o,2,1,sddp_fcut_0_2_7_48,1.86893e+09,27924:102063,27955:68.6602,27986:59057.3,28017:28550.1,28048:7.57506,28079:8012.84,28141:36783.4,28172:13711.1,sddp_alpha_0_1=1000
o,1,1,sddp_fcut_0_1_7_49,1.85715e+09,27924:108201,27955:73.6565,27986:59751,28017:30974.4,28048:7.1783,28079:-0,28141:38995.5,28172:13711.1,sddp_alpha_0_0=1000
o,50,1,sddp_fcut_0_50_8_0,2.02787e+09,28054:-0,28085:-0,28116:-0,28147:-0,28178:-0,28209:-0,28271:-0,28302:-0,sddp_alpha_0_49=1000
o,49,1,sddp_ecut_0_49_8_1,3.17555e+09,28054:53117.9,28085:14.666,28116:44951.9,28147:19450.8,28178:2.48612,28209:8705.94,28271:-0,28302:17621.5,sddp_alpha_0_48=1000
o,48,1,sddp_ecut_0_48_8_2,3.82456e+09,28054:53117.9,28085:27.292,28116:42952,28147:19450.8,28178:5.42947,28209:8705.94,28271:-0,28302:16239.6,sddp_alpha_0_47=1000
o,47,1,sddp_ecut_0_47_8_3,4.4528e+09,28054:50303.8,28085:35.0695,28116:32299.1,28147:16636.6,28178:6.63548,28209:8691.32,28271:-0,28302:12032.1,sddp_alpha_0_46=1000
o,46,1,sddp_ecut_0_46_8_4,5.04903e+09,28054:33667.2,28085:12.8627,28116:-0,28147:-0,28178:6.90582,28209:8812.4,28271:-0,28302:8548.32,sddp_alpha_0_45=1000
o,45,1,sddp_ecut_0_45_8_5,5.7243e+09,28054:72721.4,28085:12.8578,28116:-0,28147:-0,28178:8.7025,28209:9111.46,28271:-0,28302:14907.9,sddp_alpha_0_44=1000
o,44,1,sddp_ecut_0_44_8_6,6.40708e+09,28054:133947,28085:88586.5,28116:25751.5,28147:3965.53,28178:10.8238,28209:8596.65,28271:-0,28302:15054.3,sddp_alpha_0_43=1000
o,43,1,sddp_ecut_0_43_8_7,7.18201e+09,28054:148945,28085:103215,28116:39886.8,28147:17927.1,28178:12.8095,28209:9007.16,28271:15174.4,28302:15174.4,sddp_alpha_0_42=1000
o,42,1,sddp_ecut_0_42_8_8,8.0314e+09,28004:154850,28035:98543.8,28066:42740.1,28097:15700,28128:17.116,28159:9141.16,28221:40852.4,28252:18685,sddp_alpha_0_41=1000
o,41,1,sddp_ecut_0_41_8_9,8.90229e+09,28004:185584,28035:112959,28066:50223.6,28097:22967.9,28128:21.8545,28159:9196.98,28221:41091.6,28252:18834,sddp_alpha_0_40=1000
o,40,1,sddp_ecut_0_40_8_10,9.79354e+09,28004:186880,28035:112949,28066:50441,28097:22967.9,28128:29.7812,28159:9494.81,28221:43060.1,28252:18984.2,sddp_alpha_0_39=1000
o,39,1,sddp_ecut_0_39_8_11,1.05853e+10,28004:188187,28035:112932,28066:50660.1,28097:22967.9,28128:32.9773,28159:9570.53,28221:43060.1,28252:18992.4,sddp_alpha_0_38=1000
o,38,1,sddp_ecut_0_38_8_12,1.13679e+10,28004:188187,28035:112913,28066:50922.7,28097:22967.9,28128:36.3034,28159:9889.75,28221:43060.1,28252:16809.7,sddp_alpha_0_37=1000
o,37,1,sddp_ecut_0_37_8_13,1.20217e+10,28004:188187,28035:112896,28066:51145.7,28097:22967.9,28128:39.2358,28159:9738.36,28221:43060.1,28252:19471.1,sddp_alpha_0_36=1000
o,36,1,sddp_ecut_0_36_8_14,1.27163e+10,28004:188187,28035:22972.6,28066:50434.9,28097:22967.9,28128:43.9837,28159:9717.18,28221:43060.1,28252:18980,sddp_alpha_0_35=1000
o,35,1,sddp_ecut_0_35_8_15,1.34387e+10,28004:188187,28035:22970,28066:46453.9,28097:22967.9,28128:45.7762,28159:9263.99,28221:39139.2,28252:16229.1,sddp_alpha_0_34=1000
o,34,1,sddp_ecut_0_34_8_16,1.41118e+10,28004:188187,28035:-237.841,28066:22967.9,28097:22967.9,28128:48.0216,28159:9659.65,28221:39139.2,28252:16319.1,sddp_alpha_0_33=1000
o,33,1,sddp_ecut_0_33_8_17,1.48499e+10,28004:163775,28035:790.487,28066:16858.2,28097:16858.2,28128:49.6115,28159:9701.28,28221:28727.8,28252:12095.9,sddp_alpha_0_32=1000
o,32,1,sddp_ecut_0_32_8_18,1.56091e+10,28004:180068,28035:3613.55,28066:47974.3,28097:21376.3,28128:49.4699,28159:9354.99,28221:-0,28252:8916.8,sddp_alpha_0_31=1000
o,31,1,sddp_ecut_0_31_8_19,1.64753e+10,28004:192155,28035:3638.53,28066:50619.7,28097:21376.3,28128:51.5835,28159:-0,28221:-0,28252:14857.6,sddp_alpha_0_30=1000
o,30,1,sddp_ecut_0_30_8_20,1.74445e+10,28004:111541,28035:80040.4,28066:32764.5,28097:3377.1,28128:56.4883,28159:10103,28221:44665.4,28252:20307,sddp_alpha_0_29=1000
o,29,1,sddp_ecut_0_29_8_21,1.84257e+10,28004:111154,28035:80882.8,28066:33033.9,28097:3290.63,28128:58.6505,28159:10103.5,28221:48176.4,28252:20552.9,sddp_alpha_0_28=1000
o,28,1,sddp_ecut_0_28_8_22,1.94661e+10,28004:96415.5,28035:111745,28066:31307.8,28097:-0,28128:66.8749,28159:10748.6,28221:50929.6,28252:21634,sddp_alpha_0_27=1000
o,27,1,sddp_ecut_0_27_8_23,2.03618e+10,28004:96415.5,28035:1.97933,28066:-0,28097:-0,28128:68.0676,28159:10108.9,28221:45556.6,28252:19017.6,sddp_alpha_0_26=1000
o,26,1,sddp_fcut_0_26_8_24,2.13183e+10,28004:96415.5,28035:30658.2,28066:30611.3,28097:30611.3,28128:73.2039,28159:10191.6,28221:44508.3,28252:20294.5,sddp_alpha_0_25=1000
o,25,1,sddp_fcut_0_25_8_25,2.21096e+10,28004:169921,28035:40.6394,28066:20596.7,28097:4.02679,28128:80.6171,28159:10323.3,28221:47420.9,28252:20777,sddp_alpha_0_24=1000
o,24,1,sddp_fcut_0_24_8_26,2.30036e+10,27974:169921,28005:83.8684,28036:29720.3,28067:29720.3,28098:85.055,28129:9945.21,28191:39957.5,28222:16547.3,sddp_alpha_0_23=1000
o,23,1,sddp_fcut_0_23_8_27,2.37579e+10,27964:214583,27995:866.135,28026:47954.5,28057:23734.7,28088:88.2626,28119:9564.5,28181:10285.5,28212:10261.6,sddp_alpha_0_22=1000
o,22,1,sddp_fcut_0_22_8_28,2.3948e+10,27964:218369,27995:51.4477,28026:10180.7,28057:10180.7,28088:90.2415,28119:9494.45,28181:-0,28212:5947.38,sddp_alpha_0_21=1000
o,21,1,sddp_fcut_0_21_8_29,2.35257e+10,27964:7.7203,27995:-262.53,28026:-0,28057:-0,28088:62.8233,28119:9476.44,28181:14380.3,28212:6114.58,sddp_alpha_0_20=1000
o,20,1,sddp_fcut_0_20_8_30,2.36841e+10,27964:234130,27995:114.829,28026:-0,28057:-0,28088:109.409,28119:9519.68,28181:5616.85,28212:2439.49,sddp_alpha_0_19=1000
o,19,1,sddp_fcut_0_19_8_31,4.25539e+09,27964:185912,27995:74.4783,28026:-0,28057:-0,28088:17.804,28119:9476.44,28181:832.923,28212:356.958,sddp_alpha_0_18=1000
o,18,1,sddp_fcut_0_18_8_32,3.53934e+09,27964:278294,27995:97.4512,28026:28118.8,28057:28118.8,28088:14.1865,28119:9550.1,28181:-0,28212:-0,sddp_alpha_0_17=1000
o,17,1,sddp_fcut_0_17_8_33,2.97732e+09,27964:182878,27995:-211.78,28026:31286.7,28057:31286.7,28088:6.57866,28119:10029.5,28181:-0,28212:-1.51022,sddp_alpha_0_16=1000
o,16,1,sddp_fcut_0_16_8_34,2.40033e+09,27964:49958,27995:-259.085,28026:5021.89,28057:5021.89,28088:3.57907,28119:9760.47,28181:8379.34,28212:2957.91,sddp_alpha_0_15=1000
o,15,1,sddp_fcut_0_15_8_35,1.78175e+09,27964:-0,27995:-0,28026:-0,28057:-0,28088:1.86082,28119:9758.41,28181:30601.5,28212:13955.2,sddp_alpha_0_14=1000
o,14,1,sddp_fcut_0_14_8_36,1.82097e+09,27964:65361.4,27995:4.043,28026:28726.7,28057:-0,28088:2.14174,28119:9947.02,28181:43836.8,28212:19850.5,sddp_alpha_0_13=1000
o,13,1,sddp_fcut_0_13_8_37,1.84015e+09,27964:8834.81,27995:1.54567,28026:8834.81,28057:8834.81,28088:2.38847,28119:9697.1,28181:37351.5,28212:15613.5,sddp_alpha_0_12=1000
o,12,1,sddp_fcut_0_12_8_38,1.8773e+09,27964:44477.6,27995:13.1704,28026:44477.6,28057:20830.5,28088:3.05348,28119:9752.9,28181:39809.4,28212:17948.8,sddp_alpha_0_11=1000
o,11,1,sddp_fcut_0_11_8_39,1.86652e+09,27944:65361.4,27975:15.7094,28006:28099.1,28037:-0,28068:3.80974,28099:9940.78,28161:43092,28192:19416.8,sddp_alpha_0_10=1000
o,10,1,sddp_fcut_0_10_8_40,1.87499e+09,27944:8834.81,27975:5.26478,28006:8834.81,28037:8834.81,28068:3.75627,28099:9451.91,28161:-0,28192:0.453012,sddp_alpha_0_9=1000
o,9,1,sddp_fcut_0_9_8_41,1.89184e+09,27944:44477.6,27975:19.0282,28006:27787.8,28037:-0,28068:4.36772,28099:9796.95,28161:-0,28192:4243.17,sddp_alpha_0_8=1000
o,8,1,sddp_fcut_0_8_8_42,1.91357e+09,27944:43068.1,27975:26.0406,28006:42541.1,28037:15191.3,28068:4.83102,28099:0.338405,28161:0.251144,28192:10345.5,sddp_alpha_0_7=1000
o,7,1,sddp_fcut_0_7_8_43,1.95122e+09,27944:95903.4,27975:57.4435,28006:56793.4,28037:29443.6,28068:5.78156,28099:2703.52,28161:11109.9,28192:12729.5,sddp_alpha_0_6=1000
o,6,1,sddp_fcut_0_6_8_44,2.02649e+09,27944:101256,27975:67.2888,28006:56423.3,28037:28324.2,28068:8.01077,28099:9874.98,28161:40949.2,28192:17651.8,sddp_alpha_0_5=1000
o,5,1,sddp_fcut_0_5_8_45,2.09221e+09,27944:101256,27975:70.3623,28006:56423.3,28037:28324.2,28068:8.43617,28099:8043.17,28161:40008.3,28192:17183.7,sddp_alpha_0_4=1000
o,4,1,sddp_fcut_0_4_8_46,2.13284e+09,27944:105257,27975:76.5005,28006:58777.4,28037:29443.6,28068:9.53335,28099:7954.7,28161:44990.8,28192:18108.1,sddp_alpha_0_3=1000
o,3,1,sddp_fcut_0_3_8_47,2.16807e+09,27924:77341.7,27955:62.8409,27986:58423.5,28017:28010.5,28048:9.50417,28079:8997.02,28141:42801,28172:14435.4,sddp_alpha_0_2=1000
o,2,1,sddp_fcut_0_2_8_48,2.13364e+09,27924:80321.6,27955:66.7324,27986:58509.1,28017:29089.7,28048:9.23008,28079:7711.9,28141:44450.1,28172:16069.4,sddp_alpha_0_1=1000
o,1,1,sddp_fcut_0_1_8_49,2.11965e+09,27924:102063,27955:78.5057,27986:57326.7,28017:28550.1,28048:8.10648,28079:-0,28141:36783.4,28172:13711.1,sddp_alpha_0_0=1000
o,50,1,sddp_fcut_0_50_9_0,2.14729e+09,28054:-0,28085:-0,28116:-0,28147:-0,28178:-0,28209:-0,28271:-0,28302:-0,sddp_alpha_0_49=1000
o,49,1,sddp_ecut_0_49_9_1,3.18062e+09,28054:47563.8,28085:12.4709,28116:39397.7,28147:13896.7,28178:2.48061,28209:8705.94,28271:14441.7,28302:17621.5,sddp_alpha_0_48=1000
o,48,1,sddp_ecut_0_48_9_2,3.82881e+09,28054:49629.3,28085:25.6441,28116:38999.5,28147:15962.2,28178:5.72125,28209:8705.94,28271:9071,28302:15919.1,sddp_alpha_0_47=1000
o,47,1,sddp_ecut_0_47_9_3,4.4477e+09,28054:43252.9,28085:25.6705,28116:21858.6,28147:9585.75,28178:6.30313,28209:8654.7,28271:2.06772,28302:8480.69,sddp_alpha_0_46=1000
o,46,1,sddp_ecut_0_46_9_4,5.04899e+09,28054:33667.2,28085:12.8627,28116:-0,28147:-0,28178:6.89977,28209:8812.4,28271:-0,28302:7978.43,sddp_alpha_0_45=1000
o,45,1,sddp_ecut_0_45_9_5,5.72429e+09,28054:72721.4,28085:12.8578,28116:-0,28147:-0,28178:8.7025,28209:9009.83,28271:-0,28302:14907.9,sddp_alpha_0_44=1000
o,44,1,sddp_ecut_0_44_9_6,6.40468e+09,28054:129981,28085:84621.1,28116:21785.9,28147:-0,28178:10.7858,28209:8502.98,28271:-0,28302:15054.3,sddp_alpha_0_43=1000
o,43,1,sddp_ecut_0_43_9_7,7.19296e+09,28054:161573,28085:111571,28116:42328.2,28147:18317.4,28178:13.3049,28209:9007.16,28271:36787.3,28302:16591.8,sddp_alpha_0_42=1000
o,42,1,sddp_ecut_0_42_9_8,8.04024e+09,28004:166679,28035:110373,28066:54569,28097:27528.9,28128:17.8309,28159:9124.22,28221:40840,28252:18685,sddp_alpha_0_41=1000
o,41,1,sddp_ecut_0_41_9_9,8.90605e+09,28004:164196,28035:107883,28066:52301.8,28097:25046.1,28128:22.4364,28159:9196.98,28221:41062.2,28252:18834,sddp_alpha_0_40=1000
o,40,1,sddp_ecut_0_40_9_10,9.80014e+09,28004:164196,28035:107878,28066:53960.7,28097:25046.1,28128:30.7111,28159:9993.04,28221:44417.4,28252:19980.4,sddp_alpha_0_39=1000
o,39,1,sddp_ecut_0_39_9_11,1.05925e+10,28004:164196,28035:107863,28066:53506.9,28097:25046.1,28128:33.9866,28159:9836.18,28221:44417.4,28252:19666.7,sddp_alpha_0_38=1000
o,38,1,sddp_ecut_0_38_9_12,1.1376e+10,28004:164196,28035:107848,28066:53000.9,28097:25046.1,28128:37.3536,28159:9661.31,28221:44417.4,28252:18580.1,sddp_alpha_0_37=1000
o,37,1,sddp_ecut_0_37_9_13,1.20307e+10,28004:164196,28035:107834,28066:53223.8,28097:25046.1,28128:40.2741,28159:9968.61,28221:44417.4,28252:19471.1,sddp_alpha_0_36=1000
o,36,1,sddp_ecut_0_36_9_14,1.27273e+10,28004:164196,28035:25048,28066:52513.1,28097:25046.1,28128:45.1478,28159:9968.61,28221:44417.4,28252:18980,sddp_alpha_0_35=1000
o,35,1,sddp_ecut_0_35_9_15,1.34113e+10,28004:164196,28035:4277.12,28066:27761,28097:4274.98,28128:46.9467,28159:9968.61,28221:39066.7,28252:16229.1,sddp_alpha_0_34=1000
o,34,1,sddp_ecut_0_34_9_16,1.40771e+10,28004:164196,28035:-242.643,28066:-0,28097:-0,28128:48.5403,28159:9589.94,28221:22233.7,28252:9403.15,sddp_alpha_0_33=1000
o,33,1,sddp_ecut_0_33_9_17,1.48447e+10,28004:164196,28035:-242.538,28066:-0,28097:-0,28128:50.2091,28159:9589.94,28221:22233.7,28252:9581.52,sddp_alpha_0_32=1000
o,32,1,sddp_ecut_0_32_9_18,1.56189e+10,28004:164196,28035:-225.876,28066:27344.2,28097:-0,28128:51.9673,28159:9354.97,28221:22233.7,28252:9905.34,sddp_alpha_0_31=1000
o,31,1,sddp_ecut_0_31_9_19,1.64833e+10,28004:174475,28035:-207.531,28066:29243.4,28097:-0,28128:54.1626,28159:4.11733,28221:22233.7,28252:15652.4,sddp_alpha_0_30=1000
o,30,1,sddp_ecut_0_30_9_20,1.74455e+10,28004:174475,28035:-193.455,28066:29387.4,28097:-0,28128:58.5956,28159:9972.64,28221:44526.2,28252:20307,sddp_alpha_0_29=1000
o,29,1,sddp_ecut_0_29_9_21,1.84258e+10,28004:174475,28035:-163.273,28066:30161.1,28097:-0,28128:60.7755,28159:10288.5,28221:45439.3,28252:20841.7,sddp_alpha_0_28=1000
o,28,1,sddp_ecut_0_28_9_22,1.94612e+10,28004:174475,28035:-130.137,28066:30161.1,28097:-0,28128:68.8254,28159:10423.8,28221:45439.3,28252:20841.7,sddp_alpha_0_27=1000
o,27,1,sddp_ecut_0_27_9_23,2.03832e+10,28004:174475,28035:-109.454,28066:27277.1,28097:17.1265,28128:70.2737,28159:10372.1,28221:45439.3,28252:20508.4,sddp_alpha_0_26=1000
o,26,1,sddp_fcut_0_26_9_24,2.12898e+10,28004:96415.5,28035:6.30944,28066:-0,28097:-0,28128:73.1649,28159:10108.9,28221:45556.6,28252:20294.5,sddp_alpha_0_25=1000
o,25,1,sddp_fcut_0_25_9_25,2.21561e+10,28004:96415.5,28035:30618.8,28066:48442.6,28097:30611.3,28128:78.4597,28159:10391.5,28221:44508.3,28252:20777,sddp_alpha_0_24=1000
o,24,1,sddp_fcut_0_24_9_26,2.29707e+10,27974:169921,28005:59.3976,28036:27535.6,28067:4.02679,28098:84.5812,28129:10323.3,28191:34661.6,28222:15900.9,sddp_alpha_0_23=1000
o,23,1,sddp_fcut_0_23_9_27,2.38109e+10,27964:169921,27995:104.337,28026:56347.8,28057:29720.3,28088:86.2399,28119:9945.21,28181:10261.6,28212:10261.6,sddp_alpha_0_22=1000
o,22,1,sddp_fcut_0_22_9_28,2.3958e+10,27964:214583,27995:868.684,28026:23734.7,28057:23734.7,28088:88.7226,28119:9918.61,28181:-0,28212:9653.9,sddp_alpha_0_21=1000
o,21,1,sddp_fcut_0_21_9_29,2.41401e+10,27964:218369,27995:52.4359,28026:10180.7,28057:10180.7,28088:90.5376,28119:9935.42,28181:-0,28212:5984.68,sddp_alpha_0_20=1000
o,20,1,sddp_fcut_0_20_9_30,2.37316e+10,27964:7.7203,27995:-262.501,28026:-0,28057:-0,28088:62.9268,28119:9860.07,28181:-0,28212:7.98722,sddp_alpha_0_19=1000
o,19,1,sddp_fcut_0_19_9_31,2.38762e+10,27964:234130,27995:114.819,28026:-0,28057:-0,28088:109.583,28119:9935.42,28181:5616.85,28212:2439.49,sddp_alpha_0_18=1000
o,18,1,sddp_fcut_0_18_9_32,4.49397e+09,27964:185912,27995:74.471,28026:-0,28057:-0,28088:18.0077,28119:9476.44,28181:832.923,28212:283.816,sddp_alpha_0_17=1000
o,17,1,sddp_fcut_0_17_9_33,3.77424e+09,27964:278294,27995:100.575,28026:28118.8,28057:28118.8,28088:14.4127,28119:9550.1,28181:-0,28212:-0,sddp_alpha_0_16=1000
o,16,1,sddp_fcut_0_16_9_34,3.21701e+09,27964:182878,27995:-204.367,28026:59450.9,28057:31286.7,28088:6.80298,28119:9712.25,28181:-0,28212:-269.092,sddp_alpha_0_15=1000
o,15,1,sddp_fcut_0_15_9_35,2.61767e+09,27964:49958,27995:-257.141,28026:43068.1,28057:15191.3,28088:3.85306,28119:9481.94,28181:8379.34,28212:2935.06,sddp_alpha_0_14=1000
o,14,1,sddp_fcut_0_14_9_36,2.04849e+09,27964:88905,27995:4.5319,28026:52270.4,28057:23543.6,28088:2.58372,28119:9702.83,28181:30601.5,28212:11674,sddp_alpha_0_13=1000
o,13,1,sddp_fcut_0_13_9_37,2.03897e+09,27964:74769.8,27995:8.35493,28026:28807.4,28057:-0,28088:2.87375,28119:9748.37,28181:43836.8,28212:19906.3,sddp_alpha_0_12=1000
o,12,1,sddp_fcut_0_12_9_38,2.08707e+09,27964:8834.81,27995:2.53053,28026:8834.81,28057:8834.81,28088:3.15512,28119:9343.53,28181:37351.5,28212:15955,sddp_alpha_0_11=1000
o,11,1,sddp_fcut_0_11_9_39,2.09584e+09,27944:44477.6,27975:16.5471,28006:44477.6,28037:20830.5,28068:3.69373,28099:9355.78,28161:39809.4,28192:18199.8,sddp_alpha_0_10=1000
o,10,1,sddp_fcut_0_10_9_40,2.12502e+09,27944:65361.4,27975:18.9527,28006:28012.5,28037:-0,28068:4.57637,28099:9625.59,28161:43092,28192:19356.9,sddp_alpha_0_9=1000
o,9,1,sddp_fcut_0_9_9_41,2.13609e+09,27944:8834.81,27975:6.83482,28006:8834.81,28037:8834.81,28068:4.3677,28099:9263.42,28161:0.605778,28192:10345.5,sddp_alpha_0_8=1000
o,8,1,sddp_fcut_0_8_9_42,2.15321e+09,27944:44477.6,27975:22.1183,28006:27787.8,28037:-0,28068:5.04927,28099:9796.95,28161:-0,28192:10345.5,sddp_alpha_0_7=1000
o,7,1,sddp_fcut_0_7_9_43,2.14371e+09,27944:43068.1,27975:29.6191,28006:42541.1,28037:15191.3,28068:5.45314,28099:0.506097,28161:0.251144,28192:10345.5,sddp_alpha_0_6=1000
o,6,1,sddp_fcut_0_6_9_44,2.23061e+09,27944:95903.4,27975:66.7706,28006:57109.6,28037:29443.6,28068:6.71846,28099:2703.52,28161:11109.9,28192:7583.97,sddp_alpha_0_5=1000
o,5,1,sddp_fcut_0_5_9_45,2.30666e+09,27944:101256,27975:78.1959,28006:56423.3,28037:28324.2,28068:9.22939,28099:8556.69,28161:40949.2,28192:17714.7,sddp_alpha_0_4=1000
o,4,1,sddp_fcut_0_4_9_46,2.37997e+09,27944:101256,27975:81.3424,28006:57609,28037:28324.2,28068:9.7525,28099:8043.17,28161:40008.3,28192:13492.4,sddp_alpha_0_3=1000
o,3,1,sddp_fcut_0_3_9_47,2.38769e+09,27924:105257,27955:86.6867,27986:59856.6,28017:29443.6,28048:10.7692,28079:7954.7,28141:44990.8,28172:16463.4,sddp_alpha_0_2=1000
o,2,1,sddp_fcut_0_2_9_48,2.39518e+09,27924:77341.7,27955:68.5308,27986:57429.9,28017:28010.5,28048:9.96889,28079:8997.02,28141:42801,28172:14133.3,sddp_alpha_0_1=1000
o,1,1,sddp_fcut_0_1_9_49,2.3837e+09,27924:80321.6,27955:73.7269,27986:58509.1,28017:29089.7,28048:9.77257,28079:-0,28141:44450.1,28172:14882.7,sddp_alpha_0_0=1000
o,50,1,sddp_fcut_0_50_10_0,2.13213e+09,28054:-0,28085:-0,28116:-0,28147:-0,28178:-0,28209:-0,28271:-0,28302:-0,sddp_alpha_0_49=1000
o,49,1,sddp_ecut_0_49_10_1,3.1702e+09,28054:38094.4,28085:11.0253,28116:38094.4,28147:13436.9,28178:2.42289,28209:8417.92,28271:-0,28302:17038.6,sddp_alpha_0_48=1000
o,48,1,sddp_ecut_0_48_10_2,3.81822e+09,28054:38094.4,28085:20.9368,28116:36281,28147:13436.9,28178:5.28394,28209:8417.92,28271:-0,28302:15785.5,sddp_alpha_0_47=1000
o,47,1,sddp_ecut_0_47_10_3,4.44742e+09,28054:36855.5,28085:24.775,28116:21949.7,28147:9676.84,28178:6.25348,28209:8470.24,28271:-0,28302:8480.69,sddp_alpha_0_46=1000
o,46,1,sddp_ecut_0_46_10_4,5.04899e+09,28054:33667.2,28085:12.8627,28116:-0,28147:-0,28178:6.89977,28209:8812.4,28271:-0,28302:7978.43,sddp_alpha_0_45=1000
o,45,1,sddp_ecut_0_45_10_5,5.72387e+09,28054:33667.2,28085:12.8578,28116:-0,28147:-0,28178:8.55066,28209:9111.46,28271:-0,28302:9956.83,sddp_alpha_0_44=1000
o,44,1,sddp_ecut_0_44_10_6,6.41008e+09,28054:33667.2,28085:59474.6,28116:32279.3,28147:15376.5,28178:10.3518,28209:8596.65,28271:-0,28302:11084,sddp_alpha_0_43=1000
o,43,1,sddp_ecut_0_43_10_7,7.18023e+09,28054:90564.1,28085:85288.1,28116:21959.7,28147:-0,28178:12.8095,28209:8806,28271:33562.5,28302:15174.4,sddp_alpha_0_42=1000
o,42,1,sddp_ecut_0_42_10_8,8.00159e+09,28004:34628.6,28035:32471.2,28066:26465.2,28097:-0,28128:13.6222,28159:8930.24,28221:40042.3,28252:18287.8,sddp_alpha_0_41=1000
o,41,1,sddp_ecut_0_41_10_9,8.84951e+09,28004:34628.6,28035:32469.5,28066:27255.7,28097:-0,28128:18.3081,28159:9196.98,28221:41062.2,28252:18834,sddp_alpha_0_40=1000
o,40,1,sddp_ecut_0_40_10_10,9.77248e+09,28004:73486.3,28035:92744,28066:47767.8,28097:20273.9,28128:28.2869,28159:9502.02,28221:41540.1,28252:18998.6,sddp_alpha_0_39=1000
o,39,1,sddp_ecut_0_39_10_11,1.05607e+10,28004:73486.3,28035:92727.8,28066:47181.5,28097:20273.9,28128:31.4094,28159:9502.02,28221:41540.1,28252:18555.7,sddp_alpha_0_38=1000
o,38,1,sddp_ecut_0_38_10_12,1.13401e+10,28004:73486.3,28035:92710.9,28066:48228.7,28097:20273.9,28128:34.7128,28159:9889.75,28221:41540.1,28252:15870.8,sddp_alpha_0_37=1000
o,37,1,sddp_ecut_0_37_10_13,1.19893e+10,28004:73486.3,28035:78443.7,28066:48451.6,28097:20273.9,28128:37.5976,28159:9709.77,28221:41540.1,28252:19471.1,sddp_alpha_0_36=1000
o,36,1,sddp_ecut_0_36_10_14,1.26888e+10,28004:73486.3,28035:20275.2,28066:46422.8,28097:20273.9,28128:41.9091,28159:9709.77,28221:41540.1,28252:18069.2,sddp_alpha_0_35=1000
o,35,1,sddp_ecut_0_35_10_15,1.34068e+10,28004:73486.3,28035:20275.6,28066:38866.3,28097:20273.9,28128:43.3662,28159:9709.77,28221:30935.7,28252:12847.6,sddp_alpha_0_34=1000
