# Archivo de caudales por etapa
# Numero de simulaciones y etapas con caudales
      28     276
# Mes   Etapa  SimulInd(1,...,NSimul)
   002   122   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10
   003   123   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10
   004   124   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10
   005   125   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10
   006   126   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10
   007   127   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10
   008   128   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10
   009   129   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10
   010   130   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10
   011   131   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10
   012   132   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10
   001   133   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11
   002   134   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11
   003   135   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11
   004   136   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11
   005   137   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11
   006   138   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11
   007   139   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11
   008   140   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11
   009   141   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11
   010   142   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11
   011   143   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11
   012   144   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11
   001   145   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12
   002   146   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12
   003   147   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12
   004   148   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12
   005   149   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12
   006   150   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12
   007   151   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12
   008   152   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12
   009   153   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12
   010   154   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12
   011   155   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12
   012   156   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12
   001   157   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13
   002   158   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13
   003   159   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13
   004   160   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13
   005   161   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13
   006   162   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13
   007   163   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13
   008   164   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13
   009   165   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13
   010   166   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13
   011   167   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13
   012   168   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13
   001   169   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14
   002   170   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14
   003   171   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14
   004   172   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14
   005   173   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14
   006   174   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14
   007   175   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14
   008   176   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14
   009   177   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14
   010   178   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14
   011   179   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14
   012   180   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14
   001   181   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15
   002   182   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15
   003   183   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15
   004   184   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15
   005   185   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15
   006   186   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15
   007   187   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15
   008   188   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15
   009   189   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15
   010   190   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15
   011   191   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15
   012   192   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15
   001   193   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16
   002   194   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16
   003   195   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16
   004   196   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16
   005   197   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16
   006   198   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16
   007   199   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16
   008   200   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16
   009   201   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16
   010   202   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16
   011   203   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16
   012   204   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16
   001   205   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17
   002   206   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17
   003   207   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17
   004   208   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17
   005   209   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17
   006   210   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17
   007   211   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17
   008   212   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17
   009   213   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17
   010   214   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17
   011   215   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17
   012   216   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17
   001   217   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18
   002   218   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18
   003   219   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18
   004   220   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18
   005   221   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18
   006   222   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18
   007   223   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18
   008   224   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18
   009   225   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18
