#IPDNumIte, IEtapa, ISimul, LDPhiPrv, Emb  1, Emb  2, Emb  3, Emb  4, Emb  5, Emb  6, Emb  7, Emb  8, Emb  9
10,1,7,1741845000,-121.97961,-68.650246,-26.288069,-13.332681,-57.049096,-4.5066185,-13.168666,-20.768095,-9.8674079
10,1,8,1749204500,-149.26255,-82.551133,-26.979038,-14.084261,-48.340818,-4.5167969,-10.836288,-20.955978,-9.6810289
10,1,9,1601600900,-124.10494,-99.3174,-26.849347,-13.90499,-45.520308,-4.5040226,-9.794082,-20.787843,-9.8867703
10,1,10,1524702200,-133.89553,-75.60288,-26.388546,-13.439043,-35.004496,-4.4909165,-11.513095,-20.78847,-9.8935073
10,1,11,1518539500,-156.50992,-74.567637,-25.514288,-12.618734,-36.66484,-4.484548,-11.83371,-20.794853,-9.7256205
10,1,12,1544733800,-169.58592,-117.09669,-25.293178,-12.369545,-59.966049,-4.5968676,-10.892216,-20.869899,-9.7188392
10,1,13,1336420500,-102.31262,-70.870366,-27.811898,-14.319015,-61.348431,-4.673178,-13.46581,-21.652772,-10.319187
10,1,14,1300156900,-82.45376,-54.610338,-23.797836,-11.363149,-47.772096,-4.5409764,-12.627553,-19.621669,-8.4557009
10,1,15,1375951200,-48.148135,-47.658527,-21.309595,-10.259136,-13.946503,-4.3116024,-12.584636,-18.937888,-8.3383868
10,1,16,1271762200,-28.053035,-46.972545,-20.913046,-11.177513,-38.562253,-4.5319121,-13.360646,-20.613378,-9.7653035
10,1,17,1322446200,-63.307636,-20.602667,-17.650498,-7.9777625,-36.205584,-4.3843769,-12.124034,-16.887001,-7.0275794
10,1,18,1273498000,-102.83113,-58.942833,-24.734608,-12.067302,-57.038237,-4.5218383,-0.018184122,-19.773164,-8.7791578
10,1,19,1313632400,-51.420762,-10.653155,-9.7550232,-1.4773529,-17.953888,-4.2915682,-12.383918,-15.603855,-6.7067925
10,1,20,1449111500,-86.132815,-42.730107,-20.613484,-9.5082531,-23.631426,-4.2843545,-0.54269596,-16.704849,-6.887451
10,1,21,1398190000,-50.801212,-65.945558,-23.397772,-11.450085,-39.003889,-4.4869516,-2.0002288,-19.370258,-8.2447485
10,1,22,1191389200,-35.658956,-78.6035,-26.48425,-13.680618,-14.585314,-4.4803292,-13.623123,-20.700336,-9.8568958
10,1,23,1191389200,-35.658956,-78.6035,-26.48425,-13.680618,-14.585314,-4.4803292,-13.623123,-20.700336,-9.8568958
10,1,24,1191389200,-35.658956,-78.6035,-26.48425,-13.680618,-14.585314,-4.4803292,-13.623123,-20.700336,-9.8568958
10,1,25,1191389200,-35.658956,-78.6035,-26.48425,-13.680618,-14.585314,-4.4803292,-13.623123,-20.700336,-9.8568958
10,1,25,1191389200,-35.658956,-78.6035,-26.48425,-13.680618,-14.585314,-4.4803292,-13.623123,-20.700336,-9.8568958
10,1,26,1191389200,-35.658956,-78.6035,-26.48425,-13.680618,-14.585314,-4.4803292,-13.623123,-20.700336,-9.8568958
10,1,27,1191389200,-35.658956,-78.6035,-26.48425,-13.680618,-14.585314,-4.4803292,-13.623123,-20.700336,-9.8568958
11,1,1,1469069800,-89.02956,-62.414656,-26.038276,-13.305424,-17.720366,-4.4541369,-13.332865,-20.514239,-9.7114166
11,1,2,1645531400,-77.716108,-28.372294,-19.045394,-8.3703076,-53.913349,-4.4472897,-5.1525335,-16.055962,-6.9490665
11,1,3,1734524200,-78.158367,-45.751131,-22.376967,-11.291893,0,-4.3027072,-12.965966,-18.324658,-8.1097604
11,1,4,1716772500,-80.791267,-50.425026,-24.454491,-11.729583,-57.487055,-4.4692429,-7.5455383,-20.618423,-9.7417334
11,1,5,1655752900,-66.74658,-49.65593,-23.190935,-10.789903,-46.390501,-4.522672,-6.0297668,-20.437845,-9.3421312
11,1,6,1752144800,-83.027897,-53.475746,-23.388674,-11.153164,-30.976718,-4.5018415,-8.8312032,-19.690855,-8.5358831
11,1,7,1771688700,-141.21448,-61.341719,-26.427982,-13.487636,-31.148344,-4.4936492,-9.418606,-20.72956,-9.8403222
11,1,8,1733324500,-110.83235,-73.441801,-27.026876,-14.165083,-30.402984,-4.5044284,-10.655012,-20.777507,-9.3464293
11,1,9,1612044500,-126.99699,-123.68894,-26.829807,-13.864726,-27.474265,-4.504893,-13.723379,-20.852323,-9.9529984
11,1,10,1520405200,-144.70766,-76.100455,-25.758964,-12.906863,-17.40017,-4.4912156,-10.599189,-20.679563,-9.7464316
11,1,11,1524323400,-156.50992,-72.429467,-26.845537,-13.898435,-36.684481,-4.4911494,-11.833753,-20.748856,-9.8555294
11,1,12,1551352100,-173.07875,-122.95794,-25.036355,-12.177852,-47.430685,-4.6018802,-12.253343,-20.825172,-9.6228395
11,1,13,1345410300,-99.240011,-69.7096,-26.752968,-13.826995,-58.67664,-4.5019103,-12.772932,-20.95213,-9.6553457
11,1,14,1293028100,-89.80778,-57.054756,-24.537552,-12.063629,-18.101843,-4.4871145,-0.2734026,-19.80561,-8.6617767
11,1,15,1398077700,-69.617283,-48.701038,-22.447856,-10.830278,-46.947804,-4.4791122,-11.175693,-18.871288,-7.7838908
11,1,16,1293460800,-96.034343,-69.122736,-26.969785,-13.904944,-60.264406,-4.5409416,-10.221604,-20.99461,-9.9933407
11,1,17,1330092900,-69.020053,-42.938958,-19.968181,-8.8795444,-25.881937,-4.3984249,-6.4811665,-17.107663,-7.3745366
11,1,18,1272632900,-82.084528,-51.269025,-24.943042,-12.666455,-15.112547,-4.4198817,-7.6865869,-19.553595,-8.6120807
11,1,19,1321719300,-59.517887,-32.465817,-16.06313,-7.2827836,-18.17854,-3.8769552,-0.1222075,-12.724789,-5.9933585
11,1,20,1411608300,-50.425731,-32.252938,-19.782189,-10.819996,-10.126128,-4.1693963,-11.582384,-16.447885,-7.0549814
11,1,21,1465268500,-125.58173,-161.17548,-23.956026,-11.403527,-25.496832,-4.4641229,-8.6822394,-19.642103,-8.4290814
11,1,22,1206896500,-97.056697,-70.121283,-27.792628,-14.307099,-60.610084,-4.6603197,-12.374425,-21.632896,-10.305308
11,1,23,1206896500,-97.056697,-70.121283,-27.792628,-14.307099,-60.610084,-4.6603197,-12.374425,-21.632896,-10.305308
11,1,24,1206896500,-97.056697,-70.121283,-27.792628,-14.307099,-60.610084,-4.6603197,-12.374425,-21.632896,-10.305308
11,1,25,1206896500,-97.056697,-70.121283,-27.792628,-14.307099,-60.610084,-4.6603197,-12.374425,-21.632896,-10.305308
11,1,26,1206896500,-97.056697,-70.121283,-27.792628,-14.307099,-60.610084,-4.6603197,-12.374425,-21.632896,-10.305308
11,1,27,1206896500,-97.056697,-70.121283,-27.792628,-14.307099,-60.610084,-4.6603197,-12.374425,-21.632896,-10.305308
12,1,1,1451877500,-65.204835,-31.573636,-19.47493,-8.6491412,-56.062521,-4.4799335,-6.1717433,-18.771487,-7.9490507
12,1,2,1639058100,-77.962159,-25.115783,-17.71514,-7.2734771,-19.525112,-4.3306916,-5.1549911,-16.526822,-6.9552891
12,1,3,1738557600,-67.873603,-52.520692,-21.506156,-9.8537801,-19.180877,-4.3733878,-12.095098,-18.084808,-7.4519085
12,1,4,1722180200,-80.791267,-52.890562,-26.818516,-14.016365,-53.076077,-4.4893343,-12.751571,-20.721493,-9.8257127
12,1,5,1704252900,-100.03303,-58.186987,-25.85108,-13.043066,-39.309421,-4.5544826,-5.3251262,-20.641693,-9.3497585
12,1,6,1795695700,-113.14189,-70.092086,-24.195737,-11.495279,-23.87706,-4.5716614,-2.0604922,-20.212083,-8.9009758
12,1,7,1775844000,-141.03613,-70.195524,-26.890147,-13.885623,-60.062601,-4.5019528,-13.503259,-20.888916,-9.9481559
12,1,8,1752779200,-157.7898,-95.165695,-25.157248,-12.291682,-45.084248,-4.5049095,-5.3269479,-20.870077,-9.6371222
12,1,9,1615593600,-126.99699,-123.92173,-27.718761,-14.297148,-61.500916,-4.648565,-12.335403,-21.557853,-10.282937
12,1,10,1533246800,-141.29451,-72.282497,-26.476411,-13.581969,-55.594323,-4.4973124,-9.5583832,-20.889152,-9.676259
12,1,11,1524190000,-156.99169,-76.299951,-25.826687,-12.908402,-39.932109,-4.4888837,-7.2241039,-20.745523,-9.8199117
12,1,12,1549131800,-171.43395,-119.34365,-24.971012,-12.119016,-35.317127,-4.6299376,-12.110942,-20.807548,-9.6304659
12,1,13,1346579800,-101.2246,-70.630611,-27.822683,-14.3298,-61.600862,-4.6821482,-12.871089,-21.654809,-10.313045
12,1,14,1332543000,-79.887221,-53.728965,-23.655589,-11.24064,-25.784052,-4.5257167,-13.238461,-19.962968,-8.7503572
12,1,15,1416938400,-81.999777,-22.774438,-21.080565,-10.073005,-45.328584,-4.4757157,-8.5395182,-18.878716,-7.9148272
12,1,16,1291667600,-74.79796,-51.199844,-25.276239,-12.493955,-59.74763,-4.4913611,-12.949808,-20.761321,-9.8726286
12,1,17,1334263800,-74.561383,-36.365962,-19.736374,-8.990206,-25.503296,-4.3939984,-10.149121,-17.523251,-7.5669449
12,1,18,1282086200,-57.004046,-51.257677,-26.142677,-13.689849,-57.361788,-4.4664364,-12.758888,-20.151447,-9.0049453
12,1,19,1350766700,-62.649273,-16.309192,-13.895836,-4.658285,-22.573446,-4.2034078,-1.4663476,-17.89401,-7.7096262
12,1,20,1450588300,-69.79204,-42.243608,-17.075651,-6.4977675,-32.423252,-4.2106842,-4.4505851,-15.51655,-6.8744968
12,1,21,1458423300,-93.639718,-74.529109,-24.81461,-12.107303,-49.110891,-4.4948259,-11.952321,-19.547925,-8.411199
12,1,22,1203934200,-94.849331,-68.043889,-26.450008,-13.634054,-43.189985,-4.4975126,-0.31557289,-20.543466,-9.1467481
12,1,23,1203934200,-94.849331,-68.043889,-26.450008,-13.634054,-43.189985,-4.4975126,-0.31557289,-20.543466,-9.1467481
12,1,24,1203934200,-94.849331,-68.043889,-26.450008,-13.634054,-43.189985,-4.4975126,-0.31557289,-20.543466,-9.1467481
12,1,25,1203934200,-94.849331,-68.043889,-26.450008,-13.634054,-43.189985,-4.4975126,-0.31557289,-20.543466,-9.1467481
12,1,26,1203934200,-94.849331,-68.043889,-26.450008,-13.634054,-43.189985,-4.4975126,-0.31557289,-20.543466,-9.1467481
12,1,27,1203934200,-94.849331,-68.043889,-26.450008,-13.634054,-43.189985,-4.4975126,-0.31557289,-20.543466,-9.1467481
13,1,1,1429607300,-36.731154,-49.710749,-25.180524,-13.428233,-59.297675,-4.4905685,-4.1158912,-20.744923,-9.8417171
13,1,2,1627048100,-78.549015,-26.720011,-16.441812,-7.1200414,-12.763354,-4.1354938,-1.4574,-15.526871,-6.923489
13,1,3,1750947100,-78.234977,-38.442645,-20.930081,-9.9598612,-16.280933,-4.2959264,-12.492751,-18.287243,-8.0256488
13,1,4,1717912900,-81.117239,-51.378232,-25.511192,-12.88576,-40.893887,-4.4694915,-7.7960539,-20.584374,-9.730432
13,1,5,1681660300,-80.725123,-48.812267,-23.154194,-10.725943,-29.001751,-4.5708748,-13.086498,-20.561154,-9.745213
13,1,6,1799903300,-113.01183,-44.480704,-23.536129,-11.360223,-28.604764,-4.5236689,-12.739071,-19.927041,-8.7407268
13,1,7,1779565900,-140.01993,-69.38889,-26.785906,-13.846563,-53.899727,-4.5048563,-9.1253306,-20.784345,-9.8732982
13,1,8,1780947400,-158.79444,-140.78248,-27.193446,-14.273824,-22.133677,-4.4894874,-12.725425,-20.924142,-9.7265611
13,1,9,1626296800,-165.59558,-129.58591,-27.026427,-13.970905,-58.203731,-4.536877,-9.6754845,-20.980498,-10.000055
13,1,10,1537714900,-138.60354,-59.100103,-26.903196,-13.961848,-22.174804,-4.488238,-9.6226126,-20.772648,-9.8869542
13,1,11,1526539200,-154.30172,-71.184824,-24.987818,-12.078657,-33.923922,-4.5064945,-11.678597,-20.719635,-9.8344859
13,1,12,1553464400,-170.30321,-109.47119,-27.248978,-14.307964,-39.496644,-4.6618373,-12.48069,-20.750141,-9.8644472
13,1,13,1352540800,-99.139912,-70.384035,-26.96647,-13.949244,-59.582155,-4.5305546,-13.832852,-21.002835,-9.8653139
13,1,14,1328864700,-85.252718,-56.34236,-23.507944,-10.906794,-22.458351,-4.5395077,-7.4238121,-19.959275,-8.6983743
13,1,15,1406875700,-83.302282,-64.459906,-21.988376,-10.080805,-26.579611,-4.4069066,-9.4588056,-18.491144,-7.9950866
13,1,16,1296654600,-85.298614,-57.875163,-26.141238,-13.151421,-59.133213,-4.5116114,-13.257385,-20.867853,-9.9298185
13,1,17,1311414000,-39.307012,-34.454683,-16.935075,-7.9705019,-15.51206,-4.1455858,-2.2840651,-15.980919,-7.0491599
13,1,18,1273803700,-64.420959,-50.034182,-22.24183,-10.229959,-19.798059,-4.3815386,-6.8117317,-18.587198,-8.1307938
13,1,19,1349827000,-62.649273,-16.237634,-13.565156,-4.6728428,-22.568823,-4.1738312,-1.4663476,-17.017009,-7.382938
13,1,20,1495606800,-123.04057,-39.361382,-18.522038,-7.6167138,-21.582711,-4.2596112,-4.2888051,-15.67949,-6.7241789
13,1,21,1446157300,-80.796344,-126.63594,-23.275175,-11.31739,-16.732042,-4.4124884,-13.303511,-19.428712,-8.6220474
13,1,22,1212040800,-67.837075,-55.538324,-26.818797,-13.860212,-59.774063,-4.5395767,-12.157404,-20.985494,-9.9842147
13,1,23,1212040800,-67.837075,-55.538324,-26.818797,-13.860212,-59.774063,-4.5395767,-12.157404,-20.985494,-9.9842147
13,1,24,1212040800,-67.837075,-55.538324,-26.818797,-13.860212,-59.774063,-4.5395767,-12.157404,-20.985494,-9.9842147
13,1,25,1212040800,-67.837075,-55.538324,-26.818797,-13.860212,-59.774063,-4.5395767,-12.157404,-20.985494,-9.9842147
13,1,26,1212040800,-67.837075,-55.538324,-26.818797,-13.860212,-59.774063,-4.5395767,-12.157404,-20.985494,-9.9842147
13,1,27,1212040800,-67.837075,-55.538324,-26.818797,-13.860212,-59.774063,-4.5395767,-12.157404,-20.985494,-9.9842147
14,1,1,1472902100,-71.265663,-49.286651,-26.023616,-13.767682,-57.479759,-4.4721087,-11.654533,-20.55991,-9.3680139
14,1,2,1622739700,-65.293193,-25.73918,-17.202002,-7.5279481,-15.095436,-4.1524106,-4.336569,-15.698793,-6.9754154
14,1,3,1745715300,-78.234891,-39.272667,-20.858453,-9.8012103,-21.487101,-4.4103931,-2.627259,-17.770267,-7.262656
14,1,4,1725900800,-84.8867,-51.317288,-25.278955,-12.548275,-47.946142,-4.4828829,-3.5856981,-20.629212,-9.7489695
14,1,5,1708694000,-98.107,-56.003227,-26.488896,-13.593911,-20.982833,-4.5914805,-13.527223,-20.690753,-9.8313291
14,1,6,1806033200,-108.67347,-73.576922,-24.507241,-11.796525,-36.706073,-4.5787846,-10.995363,-20.05817,-8.7444365
14,1,7,1778974000,-139.45087,-69.398145,-26.742275,-13.802598,-23.320559,-4.5029524,-12.950975,-20.757459,-9.8633146
14,1,8,1779986300,-152.56192,-86.521721,-25.219428,-12.271401,-61.255174,-4.4993119,-12.402674,-20.810413,-9.8993663
14,1,9,1624607100,-149.92143,-123.33477,-27.264778,-14.292008,-54.712613,-4.4954185,-10.649958,-20.816781,-9.9079156
14,1,10,1542384000,-138.60464,-68.295177,-26.463794,-13.545844,-43.567391,-4.5013576,-13.184044,-20.719235,-9.828062
14,1,11,1532466800,-157.65193,-78.115371,-27.158745,-14.226811,-20.842418,-4.5087083,-12.269108,-20.733648,-9.8483555
14,1,12,1550679300,-171.57354,-116.30151,-24.830971,-11.929066,-39.28781,-4.6490702,-12.461154,-20.744279,-9.788578
14,1,13,1346496700,-98.003031,-68.731073,-26.628306,-13.718044,-18.876674,-4.469501,-11.14367,-20.725053,-9.8761018
14,1,14,1332579100,-82.013174,-51.953765,-23.20959,-10.870261,-44.034564,-4.5081853,-8.9319285,-19.584793,-8.4299937
14,1,15,1414811100,-69.419115,-68.712459,-22.742313,-10.720061,-29.987996,-4.4924166,-12.815277,-19.805011,-8.7522129
14,1,16,1297505700,-59.288157,-51.437747,-25.05923,-12.3687,-59.09173,-4.5003934,-9.7329733,-20.813621,-9.8957598
14,1,17,1327655600,-53.528083,-39.583496,-19.074593,-8.5818999,-22.149761,-4.3633794,-5.6951531,-16.736701,-6.9365988
14,1,18,1288459000,-94.268293,-67.252884,-26.248146,-13.719151,-33.503913,-4.4728875,-11.586798,-19.443157,-8.5060143
14,1,19,1363839400,-66.942332,-37.286038,-17.872229,-8.1494667,-22.100147,-4.1390662,-7.1768087,-13.597337,-6.3777125
14,1,20,1501744500,-113.19681,-54.939685,-20.037823,-8.1806399,-20.341916,-4.3420444,-9.8052841,-16.607536,-7.2310991
14,1,21,1468151300,-113.09992,-52.837316,-24.821992,-12.194941,-34.039558,-4.4886461,-5.192307,-20.258867,-8.9341439
14,1,22,1211615700,-80.396104,-56.993881,-26.626971,-13.723372,-24.160573,-4.4934492,-13.204611,-20.778557,-9.8946018
14,1,23,1211615700,-80.396104,-56.993881,-26.626971,-13.723372,-24.160573,-4.4934492,-13.204611,-20.778557,-9.8946018
14,1,24,1211615700,-80.396104,-56.993881,-26.626971,-13.723372,-24.160573,-4.4934492,-13.204611,-20.778557,-9.8946018
14,1,25,1211615700,-80.396104,-56.993881,-26.626971,-13.723372,-24.160573,-4.4934492,-13.204611,-20.778557,-9.8946018
14,1,26,1211615700,-80.396104,-56.993881,-26.626971,-13.723372,-24.160573,-4.4934492,-13.204611,-20.778557,-9.8946018
14,1,27,1211615700,-80.396104,-56.993881,-26.626971,-13.723372,-24.160573,-4.4934492,-13.204611,-20.778557,-9.8946018
15,1,1,1469135100,-74.487353,-45.329482,-21.670694,-9.6632935,-22.252107,-4.4609932,0,-19.385478,-8.4413411
15,1,2,1603485400,-51.410551,-24.232708,-16.027935,-7.096001,-14.980898,-4.1418101,-4.6637142,-15.088543,-6.5759025
15,1,3,1757111400,-78.279033,-45.875877,-21.361547,-9.7928582,-20.339663,-4.3932032,-11.764555,-18.560295,-8.0453459
15,1,4,1725206600,-84.876396,-52.471067,-26.411277,-13.649244,-27.79753,-4.4823307,-4.8754516,-20.650205,-9.7784141
15,1,5,1712129000,-98.141491,-56.336281,-24.023775,-11.219666,-57.982682,-4.5620949,-9.4460845,-20.747448,-9.5356316
15,1,6,1716233900,-45.745984,-27.697106,-21.557323,-10.89654,-29.517058,-4.480943,-12.773481,-19.934045,-8.8800506
15,1,7,1783515900,-139.39052,-69.875228,-26.574894,-13.625857,-56.27073,-4.5033071,-11.877432,-20.796826,-9.8898682
15,1,8,1781652400,-152.10431,-126.69336,-25.07391,-12.126879,-46.74677,-4.4958687,-12.376927,-20.783904,-9.8270379
15,1,9,1625976200,-125.17171,-76.898053,-26.699217,-13.783272,-60.151632,-4.5064721,-13.623336,-21.0773,-9.6377732
15,1,10,1541497400,-138.6021,-68.664069,-26.154688,-13.242718,-39.470759,-4.4804173,-9.687789,-20.791392,-9.6549118
15,1,11,1532849100,-153.70658,-73.881185,-24.406344,-11.522912,-57.818102,-4.4902377,-10.690887,-20.749726,-9.8449499
15,1,12,1559210900,-171.72093,-121.62655,-25.005907,-12.099322,-45.72993,-4.6491837,-12.583601,-20.740867,-9.8123046
15,1,13,1353669700,-99.415939,-69.894712,-26.995404,-13.904264,-40.653935,-4.5439935,-13.455788,-21.0194,-10.016451
15,1,14,1332056200,-83.267407,-54.745305,-23.509656,-11.028371,-29.711563,-4.5247668,-9.5275763,-19.627775,-8.4418237
15,1,15,1427044300,-76.143583,-31.110394,-21.024387,-10.27736,-15.813285,-4.3307084,-7.410983,-19.053171,-8.3066873
15,1,16,1305899500,-71.525247,-52.242803,-25.991628,-13.405087,-10.402229,-4.4504107,-13.142979,-20.501233,-9.7028988
15,1,17,1328378600,-57.761977,-46.083272,-19.711988,-8.9112054,-15.608989,-4.291994,-10.369652,-16.923343,-7.3693911
15,1,18,1279686300,-71.263196,-35.67293,-23.019259,-11.652148,-26.382816,-4.4621855,-6.9884053,-18.948477,-8.3254526
15,1,19,1360899500,-65.974535,-26.755291,-15.60209,-5.8370455,-22.205507,-4.1297865,-3.8402352,-17.371705,-7.6025713
15,1,20,1487344000,-90.879119,-32.959754,-19.531706,-8.9820382,-24.378372,-4.2943735,-7.3602502,-16.571757,-6.8926902
15,1,21,1481616300,-113.06697,-81.746197,-25.4367,-12.714829,-31.705772,-4.5055147,-10.488492,-19.899028,-8.6456936
15,1,22,1222011100,-83.922151,-67.798952,-27.232069,-14.034627,-59.442385,-4.5936159,-13.889504,-21.256478,-10.123959
15,1,23,1222011100,-83.922151,-67.798952,-27.232069,-14.034627,-59.442385,-4.5936159,-13.889504,-21.256478,-10.123959
15,1,24,1222011100,-83.922151,-67.798952,-27.232069,-14.034627,-59.442385,-4.5936159,-13.889504,-21.256478,-10.123959
15,1,25,1222011100,-83.922151,-67.798952,-27.232069,-14.034627,-59.442385,-4.5936159,-13.889504,-21.256478,-10.123959
15,1,26,1222011100,-83.922151,-67.798952,-27.232069,-14.034627,-59.442385,-4.5936159,-13.889504,-21.256478,-10.123959
15,1,27,1222011100,-83.922151,-67.798952,-27.232069,-14.034627,-59.442385,-4.5936159,-13.889504,-21.256478,-10.123959
16,1,1,1465184200,-48.4214,-49.487093,-24.470054,-12.002636,-56.415028,-4.5524242,-12.292703,-20.43675,-9.2413976
16,1,2,1620426700,-65.108788,-22.988513,-16.283691,-6.6955605,-14.690481,-4.1568009,-4.2126329,-15.454451,-6.6525205
16,1,3,1745342800,-78.694428,-36.884234,-19.942097,-9.6772366,-12.548336,-4.2478918,-4.1315373,-17.821086,-7.5438132
16,1,4,1727418700,-84.778388,-51.497237,-25.349406,-12.804226,-46.095998,-4.515429,-6.5793827,-20.606251,-9.7426376
16,1,5,1712286700,-102.96582,-58.732885,-24.446797,-11.711565,-19.917171,-4.5216809,-1.1230276,-20.557871,-9.5631952
16,1,6,1804468000,-106.93816,-28.971631,-22.898584,-10.923445,-27.952259,-4.5354888,-9.5754889,-20.197491,-9.0365449
16,1,7,1783626100,-139.32435,-68.684579,-27.23288,-14.283843,-33.704215,-4.5044499,-10.919531,-20.756029,-9.8610661
16,1,8,1777615400,-153.52634,-111.89462,-27.063375,-14.205867,-28.698042,-4.4951444,-3.7873302,-20.753238,-9.2617529
16,1,9,1648081600,-133.82255,-128.70722,-26.502522,-13.544461,-37.012095,-4.5006591,-10.976342,-20.832249,-9.9394668
16,1,10,1548075500,-137.80902,-68.07096,-27.145587,-14.193877,-27.893633,-4.4949033,-11.805944,-20.754211,-9.8584302
16,1,11,1532693100,-153.67114,-68.448512,-25.356267,-12.420936,-32.518083,-4.4939836,-10.826314,-20.731033,-9.8417953
