iteration,scene,rhs,LMAULE,CIPRESES,PEHUENCHE,COLBUN,ELTORO,RAPEL,CANUTILLAR,RALCO,PANGUE,PILMAIQUEN
18,17,75714285.71428572,-3175,-385.71428571428567,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.07142857142856,-125.7142857142857,-867.8571428571429,-38.92857142857143,-26.107142857142858
18,18,76785714.28571428,-3567.857142857143,-935.7142857142856,-137.1428571428571,-692.8571428571428,-18321.42857142857,-251.07142857142856,-442.85714285714283,-903.5714285714286,-46.07142857142857,-25.89285714285714
18,19,75714285.71428572,-3150,-446.42857142857144,-121.07142857142857,-632.1428571428571,-18142.85714285714,-226.07142857142856,-112.85714285714285,-867.8571428571429,-38.21428571428571,-23.428571428571427
18,20,74285714.28571428,-3157.142857142857,-910.7142857142856,-122.49999999999999,-632.1428571428571,-18178.571428571428,-227.85714285714283,-133.92857142857142,-875,-38.92857142857143,-27.499999999999996
18,21,74285714.28571428,-3067.857142857143,-1053.5714285714284,-135.7142857142857,-703.5714285714286,-18178.571428571428,-242.85714285714283,-150.7142857142857,-871.4285714285713,-44.285714285714285,-26.357142857142858
18,22,76785714.28571428,-3142.8571428571427,-262.5,-127.14285714285714,-628.5714285714286,-18214.285714285714,-242.14285714285714,-198.57142857142853,-882.1428571428571,-43.92857142857143,-25.607142857142858
18,23,77500000,-4500,-957.1428571428571,-153.2142857142857,-810.7142857142857,-18321.42857142857,-263.9285714285714,-600,-1092.8571428571427,-49.28571428571429,-32
18,24,76785714.28571428,-4000,-935.7142857142856,-131.42857142857142,-639.2857142857142,-18214.285714285714,-249.64285714285714,-194.64285714285714,-1032.142857142857,-46.07142857142857,-30.71428571428571
18,25,75714285.71428572,-3171.428571428571,-255.00000000000003,-119.64285714285714,-628.5714285714286,-18142.85714285714,-224.99999999999997,-102.5,-857.1428571428571,-37.5,-24.392857142857142
18,26,75714285.71428572,-3039.2857142857138,-254.28571428571428,-119.28571428571428,-617.8571428571429,-18142.85714285714,-224.64285714285714,-114.64285714285712,-860.7142857142858,-38.21428571428571,-24.57142857142857
18,27,72857142.85714285,-3025,-707.1428571428571,-123.92857142857143,-628.5714285714286,-18142.85714285714,-232.49999999999997,-524.9999999999999,-867.8571428571429,-41.785714285714285,-27.107142857142858
18,28,75714285.71428572,-2982.142857142857,-242.85714285714283,-117.14285714285712,-607.1428571428571,-18464.285714285714,-223.2142857142857,-80.7142857142857,-857.1428571428571,-37.5,-22.57142857142857
19,1,75714285.71428572,-3071.428571428571,-274.2857142857142,-122.14285714285715,-628.5714285714286,-18142.85714285714,-224.99999999999997,-131.07142857142856,-864.2857142857142,-37.857142857142854,-23.607142857142858
19,2,75714285.71428572,-2989.285714285714,-245.35714285714286,-117.14285714285712,-614.2857142857142,-18107.14285714286,-217.14285714285714,-86.07142857142858,-857.1428571428571,-37.5,-22
19,3,75714285.71428572,-2982.142857142857,-243.57142857142856,-117.14285714285712,-610.7142857142858,-18464.285714285714,-223.2142857142857,-105.35714285714286,-853.5714285714284,-37.142857142857146,-23.25
19,4,75714285.71428572,-2917.8571428571427,-235.35714285714286,-113.21428571428571,-575.0000000000001,-18107.14285714286,-216.07142857142856,-90.35714285714285,-828.5714285714286,-36.78571428571429,-21.285714285714285
19,5,75714285.71428572,-2960.714285714286,-309.99999999999994,-120,-610.7142857142858,-18321.42857142857,-227.14285714285714,-110,-857.1428571428571,-38.21428571428571,-22.607142857142858
19,6,76071428.57142857,-2971.4285714285716,-279.2857142857143,-120.35714285714285,-617.8571428571429,-18428.571428571428,-227.14285714285714,-108.57142857142857,-860.7142857142858,-38.57142857142858,-21.857142857142854
19,7,76071428.57142857,-2978.5714285714284,-242.14285714285714,-117.14285714285712,-607.1428571428571,-18392.85714285714,-217.85714285714283,-87.50000000000001,-853.5714285714284,-37.5,-22.285714285714285
19,8,76071428.57142857,-2964.2857142857138,-242.50000000000003,-118.21428571428572,-607.1428571428571,-18392.85714285714,-224.28571428571428,-97.14285714285714,-853.5714285714284,-37.5,-22.32142857142857
19,9,73571428.57142857,-2974.9999999999995,-650,-121.42857142857142,-621.4285714285713,-18500,-228.2142857142857,-148.92857142857142,-864.2857142857142,-39.285714285714285,-22.57142857142857
19,10,75714285.71428572,-2974.9999999999995,-268.21428571428567,-120.35714285714285,-617.8571428571429,-18500,-225.35714285714283,-115,-864.2857142857142,-38.57142857142858,-24
19,11,75714285.71428572,-2989.285714285714,-246.4285714285714,-117.49999999999999,-610.7142857142858,-18464.285714285714,-223.2142857142857,-92.85714285714286,-857.1428571428571,-37.5,-22.21428571428571
19,12,72142857.14285713,-3039.2857142857138,-1035.7142857142856,-122.49999999999999,-628.5714285714286,-18142.85714285714,-227.49999999999997,-126.07142857142856,-864.2857142857142,-38.57142857142858,-24.642857142857146
19,13,75357142.85714285,-3067.857142857143,-318.21428571428567,-120.71428571428571,-628.5714285714286,-18142.85714285714,-225.7142857142857,-118.21428571428572,-864.2857142857142,-37.5,-23.464285714285715
19,14,75357142.85714285,-3171.428571428571,-714.2857142857142,-122.14285714285715,-632.1428571428571,-18142.85714285714,-227.14285714285714,-148.21428571428572,-871.4285714285713,-38.92857142857143,-22.857142857142858
19,15,76428571.42857142,-3714.2857142857138,-785.7142857142857,-125.35714285714286,-632.1428571428571,-18142.85714285714,-235,-125.7142857142857,-878.5714285714286,-42.5,-22.857142857142858
19,16,75714285.71428572,-3171.428571428571,-385.71428571428567,-123.92857142857143,-628.5714285714286,-18142.85714285714,-232.49999999999997,-146.7857142857143,-871.4285714285713,-41.785714285714285,-28.892857142857142
19,17,75714285.71428572,-3175,-382.1428571428571,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.07142857142856,-125.35714285714283,-867.8571428571429,-38.57142857142858,-25.107142857142854
19,18,76785714.28571428,-3857.142857142857,-935.7142857142856,-137.1428571428571,-692.8571428571428,-18321.42857142857,-250.71428571428567,-542.8571428571428,-903.5714285714286,-46.07142857142857,-25.89285714285714
19,19,73571428.57142857,-3132.1428571428573,-446.42857142857144,-121.07142857142857,-632.1428571428571,-18142.85714285714,-226.07142857142856,-118.57142857142857,-867.8571428571429,-38.21428571428571,-23.32142857142857
19,20,74285714.28571428,-3157.142857142857,-910.7142857142856,-122.49999999999999,-628.5714285714286,-18178.571428571428,-227.85714285714283,-133.92857142857142,-871.4285714285713,-38.92857142857143,-27.428571428571423
19,21,74285714.28571428,-3085.714285714286,-1053.5714285714284,-135,-700.0000000000001,-18178.571428571428,-242.85714285714283,-151.78571428571428,-875,-44.285714285714285,-24.107142857142854
19,22,76785714.28571428,-3142.8571428571427,-261.7857142857142,-127.14285714285714,-628.5714285714286,-18214.285714285714,-242.14285714285714,-241.78571428571428,-882.1428571428571,-43.92857142857143,-24.714285714285715
19,23,77500000,-4464.285714285715,-953.5714285714284,-152.14285714285714,-807.1428571428571,-18321.42857142857,-262.49999999999994,-607.1428571428571,-1089.2857142857142,-48.92857142857142,-34.14285714285714
19,24,76785714.28571428,-4071.428571428571,-932.1428571428571,-131.07142857142858,-639.2857142857142,-18214.285714285714,-248.57142857142856,-196.07142857142856,-899.9999999999999,-46.07142857142857,-27.107142857142858
19,25,75714285.71428572,-3171.428571428571,-254.64285714285714,-120,-628.5714285714286,-18142.85714285714,-224.99999999999997,-100.35714285714285,-857.1428571428571,-37.5,-23.535714285714285
19,26,75714285.71428572,-3035.714285714286,-254.64285714285714,-118.21428571428572,-621.4285714285713,-18142.85714285714,-223.9285714285714,-116.4285714285714,-860.7142857142858,-37.857142857142854,-25.178571428571427
19,27,74642857.14285713,-3021.428571428571,-707.1428571428571,-123.92857142857143,-628.5714285714286,-18142.85714285714,-232.8571428571428,-521.4285714285713,-871.4285714285713,-41.785714285714285,-27.07142857142857
19,28,75714285.71428572,-2982.142857142857,-242.85714285714283,-117.14285714285712,-607.1428571428571,-18464.285714285714,-223.2142857142857,-81.78571428571428,-857.1428571428571,-37.5,-22.285714285714285
20,1,75714285.71428572,-3089.2857142857138,-275,-122.14285714285715,-628.5714285714286,-18142.85714285714,-224.99999999999997,-138.92857142857142,-864.2857142857142,-37.857142857142854,-23.428571428571427
20,2,75714285.71428572,-2989.285714285714,-245.35714285714286,-118.21428571428572,-610.7142857142858,-18107.14285714286,-223.57142857142856,-87.50000000000001,-857.1428571428571,-37.5,-22
20,3,75714285.71428572,-2982.142857142857,-243.57142857142856,-117.14285714285712,-610.7142857142858,-18464.285714285714,-223.2142857142857,-106.78571428571429,-853.5714285714284,-36.78571428571429,-23.96428571428571
20,4,75714285.71428572,-2917.8571428571427,-234.99999999999997,-113.21428571428571,-575.0000000000001,-18107.14285714286,-216.07142857142856,-90,-828.5714285714286,-36.78571428571429,-21.285714285714285
20,5,73571428.57142857,-2960.714285714286,-309.99999999999994,-120,-614.2857142857142,-18321.42857142857,-227.14285714285714,-109.64285714285712,-857.1428571428571,-38.21428571428571,-23.785714285714285
20,6,76071428.57142857,-2971.4285714285716,-248.21428571428572,-120.35714285714285,-617.8571428571429,-18428.571428571428,-227.14285714285714,-107.85714285714285,-860.7142857142858,-38.57142857142858,-21.892857142857142
20,7,76071428.57142857,-2974.9999999999995,-242.85714285714283,-117.49999999999999,-607.1428571428571,-18392.85714285714,-223.9285714285714,-96.78571428571428,-853.5714285714284,-37.5,-22.357142857142858
20,8,76071428.57142857,-2967.8571428571427,-242.50000000000003,-118.21428571428572,-607.1428571428571,-18392.85714285714,-224.28571428571428,-97.85714285714286,-853.5714285714284,-37.5,-22.357142857142858
20,9,73571428.57142857,-2974.9999999999995,-650,-121.42857142857142,-621.4285714285713,-18500,-228.2142857142857,-120.35714285714286,-864.2857142857142,-39.285714285714285,-22.714285714285715
20,10,75714285.71428572,-2974.9999999999995,-268.57142857142856,-120.71428571428571,-617.8571428571429,-18500,-225.7142857142857,-114.64285714285712,-864.2857142857142,-38.92857142857143,-26.42857142857143
20,11,75714285.71428572,-2989.285714285714,-246.4285714285714,-118.21428571428572,-610.7142857142858,-18464.285714285714,-223.57142857142856,-92.85714285714286,-857.1428571428571,-37.5,-22.25
20,12,73571428.57142857,-3032.142857142857,-1035.7142857142856,-122.14285714285715,-628.5714285714286,-18142.85714285714,-227.49999999999997,-132.85714285714286,-867.8571428571429,-38.92857142857143,-24.714285714285715
20,13,75357142.85714285,-3064.285714285714,-385.71428571428567,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.07142857142856,-127.85714285714286,-864.2857142857142,-37.857142857142854,-23.5
20,14,75357142.85714285,-3185.7142857142853,-778.5714285714286,-122.49999999999999,-632.1428571428571,-18142.85714285714,-227.49999999999997,-158.92857142857142,-875,-38.92857142857143,-22.96428571428571
20,15,75714285.71428572,-3678.5714285714284,-785.7142857142857,-125.35714285714286,-632.1428571428571,-18142.85714285714,-235,-134.99999999999997,-878.5714285714286,-42.5,-23.25
20,16,75714285.71428572,-3146.428571428571,-320.35714285714283,-123.57142857142858,-628.5714285714286,-18178.571428571428,-232.1428571428571,-163.21428571428572,-875,-41.785714285714285,-26.14285714285714
20,17,75714285.71428572,-3146.428571428571,-318.21428571428567,-121.07142857142857,-628.5714285714286,-18142.85714285714,-226.07142857142856,-136.78571428571428,-867.8571428571429,-38.92857142857143,-24.32142857142857
20,18,76785714.28571428,-3821.428571428571,-935.7142857142856,-137.1428571428571,-692.8571428571428,-18321.42857142857,-252.1428571428571,-489.2857142857142,-1039.2857142857144,-46.78571428571428,-26.71428571428571
20,19,75714285.71428572,-3103.5714285714284,-446.42857142857144,-121.07142857142857,-632.1428571428571,-18142.85714285714,-226.07142857142856,-137.1428571428571,-867.8571428571429,-38.21428571428571,-23.464285714285715
20,20,74285714.28571428,-3128.571428571428,-910.7142857142856,-122.49999999999999,-632.1428571428571,-18178.571428571428,-227.85714285714283,-148.21428571428572,-871.4285714285713,-38.92857142857143,-27.46428571428571
20,21,74285714.28571428,-3085.714285714286,-1053.5714285714284,-135,-700.0000000000001,-18178.571428571428,-242.85714285714283,-150.7142857142857,-875,-44.285714285714285,-25.96428571428571
20,22,76785714.28571428,-3117.8571428571427,-262.14285714285717,-127.14285714285714,-628.5714285714286,-18214.285714285714,-242.14285714285714,-245.7142857142857,-885.7142857142857,-43.92857142857143,-25.357142857142854
20,23,77500000,-4464.285714285715,-953.5714285714284,-151.78571428571428,-807.1428571428571,-18285.714285714286,-262.1428571428571,-607.1428571428571,-1089.2857142857142,-48.92857142857142,-34.10714285714286
20,24,76785714.28571428,-4071.428571428571,-932.1428571428571,-131.42857142857142,-642.8571428571428,-18214.285714285714,-249.28571428571428,-263.21428571428567,-903.5714285714286,-46.07142857142857,-27.785714285714285
20,25,75714285.71428572,-3171.428571428571,-255.00000000000003,-119.64285714285714,-628.5714285714286,-18142.85714285714,-224.99999999999997,-99.28571428571426,-857.1428571428571,-37.5,-24.857142857142854
20,26,75714285.71428572,-3035.714285714286,-254.64285714285714,-119.28571428571428,-621.4285714285713,-18142.85714285714,-224.64285714285714,-125,-860.7142857142858,-38.21428571428571,-24.357142857142858
20,27,72857142.85714285,-3028.5714285714284,-707.1428571428571,-124.28571428571426,-628.5714285714286,-18142.85714285714,-233.92857142857142,-496.42857142857144,-878.5714285714286,-42.142857142857146,-23.678571428571427
20,28,75714285.71428572,-2982.142857142857,-243.2142857142857,-117.14285714285712,-607.1428571428571,-18464.285714285714,-223.2142857142857,-85.35714285714285,-857.1428571428571,-37.5,-22.285714285714285
21,1,75714285.71428572,-3064.285714285714,-274.64285714285717,-122.14285714285715,-628.5714285714286,-18142.85714285714,-224.99999999999997,-135.35714285714283,-864.2857142857142,-37.857142857142854,-23.785714285714285
21,2,75714285.71428572,-2978.5714285714284,-246.4285714285714,-117.85714285714286,-614.2857142857142,-18107.14285714286,-223.57142857142856,-95.35714285714285,-860.7142857142858,-37.5,-22.25
21,3,75714285.71428572,-2978.5714285714284,-243.57142857142856,-117.14285714285712,-610.7142857142858,-18464.285714285714,-223.2142857142857,-103.92857142857143,-857.1428571428571,-37.142857142857146,-22.785714285714285
21,4,75714285.71428572,-2914.2857142857138,-237.14285714285714,-114.28571428571428,-578.5714285714286,-18142.85714285714,-216.42857142857142,-93.92857142857142,-835.7142857142857,-37.142857142857146,-21.535714285714285
21,5,75714285.71428572,-2953.5714285714284,-311.7857142857142,-120.35714285714285,-617.8571428571429,-18321.42857142857,-227.49999999999997,-111.42857142857143,-864.2857142857142,-38.57142857142858,-24.035714285714285
21,6,76071428.57142857,-2967.8571428571427,-280,-120.71428571428571,-621.4285714285713,-18428.571428571428,-227.14285714285714,-108.57142857142857,-864.2857142857142,-38.21428571428571,-24.357142857142858
21,7,76071428.57142857,-2967.8571428571427,-242.50000000000003,-117.14285714285712,-607.1428571428571,-18392.85714285714,-217.85714285714283,-97.14285714285714,-853.5714285714284,-37.5,-22.285714285714285
21,8,76071428.57142857,-2960.714285714286,-243.2142857142857,-117.49999999999999,-607.1428571428571,-18392.85714285714,-223.9285714285714,-98.21428571428571,-853.5714285714284,-37.5,-22.39285714285714
21,9,73571428.57142857,-2967.8571428571427,-650,-122.14285714285715,-625,-18500,-228.57142857142856,-122.85714285714285,-871.4285714285713,-39.285714285714285,-25.607142857142858
21,10,76071428.57142857,-2971.4285714285716,-270,-120.71428571428571,-621.4285714285713,-18500,-225.7142857142857,-116.78571428571428,-867.8571428571429,-38.92857142857143,-25.428571428571427
21,11,75714285.71428572,-2978.5714285714284,-246.78571428571425,-118.57142857142857,-614.2857142857142,-18464.285714285714,-223.9285714285714,-102.14285714285714,-857.1428571428571,-37.5,-22.285714285714285
21,12,72142857.14285713,-3000,-1035.7142857142856,-122.49999999999999,-628.5714285714286,-18142.85714285714,-227.49999999999997,-127.14285714285714,-871.4285714285713,-38.92857142857143,-24.035714285714285
21,13,75714285.71428572,-3032.142857142857,-335.71428571428567,-121.78571428571428,-628.5714285714286,-18142.85714285714,-226.42857142857142,-122.85714285714285,-867.8571428571429,-37.857142857142854,-23.428571428571427
21,14,75357142.85714285,-3132.1428571428573,-778.5714285714286,-122.14285714285715,-632.1428571428571,-18142.85714285714,-227.14285714285714,-137.1428571428571,-867.8571428571429,-38.57142857142858,-24.178571428571427
21,15,75714285.71428572,-3182.142857142857,-585.7142857142857,-124.28571428571426,-628.5714285714286,-18142.85714285714,-233.2142857142857,-124.28571428571428,-878.5714285714286,-42.142857142857146,-23.39285714285714
21,16,75714285.71428572,-3117.8571428571427,-320,-123.57142857142858,-628.5714285714286,-18178.571428571428,-231.78571428571428,-153.21428571428572,-875,-41.785714285714285,-26.17857142857143
21,17,75714285.71428572,-3117.8571428571427,-317.85714285714283,-121.07142857142857,-628.5714285714286,-18142.85714285714,-226.07142857142856,-135.7142857142857,-867.8571428571429,-38.92857142857143,-24.071428571428573
21,18,76785714.28571428,-3750,-935.7142857142856,-136.78571428571428,-692.8571428571428,-18321.42857142857,-251.07142857142856,-500,-903.5714285714286,-46.42857142857142,-25.571428571428573
21,19,75714285.71428572,-3099.9999999999995,-446.42857142857144,-121.07142857142857,-632.1428571428571,-18142.85714285714,-226.07142857142856,-127.85714285714286,-864.2857142857142,-38.21428571428571,-23.464285714285715
21,20,74285714.28571428,-3099.9999999999995,-910.7142857142856,-122.49999999999999,-632.1428571428571,-18178.571428571428,-227.85714285714283,-148.57142857142858,-871.4285714285713,-38.92857142857143,-27.499999999999996
21,21,74285714.28571428,-3057.142857142857,-1053.5714285714284,-135.35714285714283,-703.5714285714286,-18178.571428571428,-242.85714285714283,-148.21428571428572,-878.5714285714286,-44.285714285714285,-24.749999999999996
21,22,76785714.28571428,-3089.2857142857138,-262.14285714285717,-127.14285714285714,-628.5714285714286,-18214.285714285714,-242.14285714285714,-242.14285714285714,-885.7142857142857,-43.92857142857143,-25.357142857142854
21,23,77500000,-4500,-957.1428571428571,-152.85714285714283,-810.7142857142857,-18321.42857142857,-263.57142857142856,-603.5714285714286,-1092.8571428571427,-49.28571428571429,-32.67857142857143
21,24,76785714.28571428,-4071.428571428571,-867.8571428571429,-131.42857142857142,-639.2857142857142,-18214.285714285714,-249.64285714285714,-170.35714285714283,-1028.5714285714284,-46.07142857142857,-30
21,25,75714285.71428572,-3142.8571428571427,-254.64285714285714,-119.64285714285714,-628.5714285714286,-18142.85714285714,-224.99999999999997,-99.64285714285714,-857.1428571428571,-37.5,-23.75
21,26,75714285.71428572,-3025,-256.78571428571433,-118.9285714285714,-625,-18142.85714285714,-224.64285714285714,-128.57142857142856,-867.8571428571429,-38.21428571428571,-25.64285714285714
21,27,72857142.85714285,-3000,-707.1428571428571,-124.28571428571426,-628.5714285714286,-18142.85714285714,-233.57142857142856,-467.85714285714283,-878.5714285714286,-42.142857142857146,-26.96428571428571
21,28,75714285.71428572,-2974.9999999999995,-243.2142857142857,-117.14285714285712,-607.1428571428571,-18464.285714285714,-223.2142857142857,-90.35714285714285,-857.1428571428571,-37.5,-22.32142857142857
22,1,75714285.71428572,-3064.285714285714,-274.64285714285717,-122.14285714285715,-628.5714285714286,-18142.85714285714,-225.35714285714283,-136.42857142857142,-864.2857142857142,-37.857142857142854,-23.428571428571427
22,2,75714285.71428572,-2978.5714285714284,-246.4285714285714,-118.21428571428572,-614.2857142857142,-18107.14285714286,-223.57142857142856,-95.35714285714285,-860.7142857142858,-37.5,-22.178571428571427
22,3,75714285.71428572,-2978.5714285714284,-243.92857142857142,-117.14285714285712,-610.7142857142858,-18464.285714285714,-223.2142857142857,-105,-857.1428571428571,-37.142857142857146,-24.57142857142857
22,4,75714285.71428572,-2914.2857142857138,-237.14285714285714,-113.92857142857142,-578.5714285714286,-18142.85714285714,-216.42857142857142,-93.57142857142857,-835.7142857142857,-37.142857142857146,-21.464285714285715
22,5,73571428.57142857,-2953.5714285714284,-311.42857142857144,-120.35714285714285,-617.8571428571429,-18321.42857142857,-227.49999999999997,-110,-860.7142857142858,-38.21428571428571,-23.035714285714285
22,6,76071428.57142857,-2967.8571428571427,-280,-120.71428571428571,-621.4285714285713,-18428.571428571428,-227.14285714285714,-107.14285714285714,-864.2857142857142,-38.21428571428571,-24.535714285714285
22,7,76071428.57142857,-2967.8571428571427,-242.50000000000003,-117.49999999999999,-607.1428571428571,-18392.85714285714,-224.28571428571428,-97.14285714285714,-853.5714285714284,-37.5,-22.25
22,8,76071428.57142857,-2960.714285714286,-243.2142857142857,-118.21428571428572,-607.1428571428571,-18392.85714285714,-224.64285714285714,-97.85714285714286,-853.5714285714284,-37.5,-22.39285714285714
22,9,73571428.57142857,-2967.8571428571427,-650,-122.14285714285715,-625,-18500,-228.57142857142856,-147.5,-871.4285714285713,-39.285714285714285,-23.07142857142857
22,10,75714285.71428572,-2971.4285714285716,-269.6428571428571,-120.71428571428571,-621.4285714285713,-18500,-225.35714285714283,-114.28571428571428,-867.8571428571429,-38.92857142857143,-23.428571428571427
22,11,75714285.71428572,-2978.5714285714284,-246.78571428571425,-117.49999999999999,-614.2857142857142,-18464.285714285714,-223.57142857142856,-101.78571428571429,-857.1428571428571,-37.5,-22.21428571428571
22,12,73571428.57142857,-3074.9999999999995,-1035.7142857142856,-122.49999999999999,-632.1428571428571,-18142.85714285714,-227.85714285714283,-138.57142857142856,-871.4285714285713,-38.92857142857143,-23.32142857142857
22,13,75357142.85714285,-3039.2857142857138,-382.1428571428571,-120.71428571428571,-628.5714285714286,-18142.85714285714,-225.7142857142857,-121.07142857142857,-864.2857142857142,-37.5,-23.39285714285714
22,14,75714285.71428572,-3082.142857142857,-400,-122.14285714285715,-628.5714285714286,-18142.85714285714,-227.49999999999997,-145,-867.8571428571429,-38.57142857142858,-23.892857142857142
22,15,75714285.71428572,-3167.8571428571427,-460.71428571428567,-124.28571428571426,-628.5714285714286,-18142.85714285714,-233.2142857142857,-129.64285714285714,-878.5714285714286,-42.142857142857146,-23.21428571428571
22,16,75714285.71428572,-3117.8571428571427,-320,-123.57142857142858,-628.5714285714286,-18178.571428571428,-232.1428571428571,-155.35714285714283,-875,-41.785714285714285,-26.14285714285714
22,17,75714285.71428572,-3128.571428571428,-382.1428571428571,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.42857142857142,-134.28571428571425,-867.8571428571429,-38.92857142857143,-24
22,18,76785714.28571428,-3478.5714285714284,-935.7142857142856,-136.78571428571428,-689.2857142857143,-18321.42857142857,-250.71428571428567,-535.7142857142857,-903.5714285714286,-46.07142857142857,-25.678571428571427
22,19,73571428.57142857,-3089.2857142857138,-446.42857142857144,-121.07142857142857,-632.1428571428571,-18142.85714285714,-226.07142857142856,-132.14285714285714,-864.2857142857142,-38.21428571428571,-23.32142857142857
22,20,74285714.28571428,-3099.9999999999995,-910.7142857142856,-122.49999999999999,-632.1428571428571,-18178.571428571428,-227.85714285714283,-148.92857142857142,-871.4285714285713,-38.92857142857143,-27.499999999999996
22,21,74285714.28571428,-3057.142857142857,-1053.5714285714284,-135,-700.0000000000001,-18178.571428571428,-242.85714285714283,-151.78571428571428,-878.5714285714286,-44.285714285714285,-24.749999999999996
22,22,76785714.28571428,-3089.2857142857138,-263.2142857142857,-127.14285714285714,-628.5714285714286,-18214.285714285714,-242.14285714285714,-251.4285714285714,-882.1428571428571,-43.92857142857143,-25.357142857142854
22,23,77500000,-4500,-953.5714285714284,-152.5,-810.7142857142857,-18321.42857142857,-262.85714285714283,-607.1428571428571,-1092.8571428571427,-49.28571428571429,-34.25
22,24,76785714.28571428,-3449.9999999999995,-935.7142857142856,-131.42857142857142,-639.2857142857142,-18214.285714285714,-250,-175.35714285714286,-1032.142857142857,-46.42857142857142,-29.82142857142857
22,25,75714285.71428572,-3142.8571428571427,-255.00000000000003,-119.64285714285714,-628.5714285714286,-18142.85714285714,-224.99999999999997,-99.64285714285714,-857.1428571428571,-37.5,-24.142857142857142
22,26,75714285.71428572,-3021.428571428571,-256.4285714285714,-119.64285714285714,-625,-18142.85714285714,-225.35714285714283,-126.78571428571428,-867.8571428571429,-38.21428571428571,-24.57142857142857
22,27,74642857.14285713,-2989.285714285714,-707.1428571428571,-123.92857142857143,-628.5714285714286,-18142.85714285714,-232.49999999999997,-507.1428571428571,-860.7142857142858,-41.785714285714285,-23.57142857142857
22,28,75714285.71428572,-2974.9999999999995,-243.2142857142857,-117.14285714285712,-607.1428571428571,-18464.285714285714,-223.57142857142856,-91.07142857142856,-857.1428571428571,-37.5,-22.25
23,1,75714285.71428572,-3064.285714285714,-274.64285714285717,-122.14285714285715,-628.5714285714286,-18142.85714285714,-225.35714285714283,-135.7142857142857,-864.2857142857142,-37.857142857142854,-23.785714285714285
23,2,75714285.71428572,-2974.9999999999995,-246.4285714285714,-118.21428571428572,-614.2857142857142,-18107.14285714286,-223.57142857142856,-95,-860.7142857142858,-37.5,-22.25
23,3,75714285.71428572,-2978.5714285714284,-244.2857142857143,-117.14285714285712,-610.7142857142858,-18464.285714285714,-223.2142857142857,-108.92857142857142,-853.5714285714284,-36.78571428571429,-22.892857142857142
23,4,75714285.71428572,-2914.2857142857138,-237.14285714285714,-114.28571428571428,-578.5714285714286,-18142.85714285714,-216.42857142857142,-93.92857142857142,-835.7142857142857,-37.142857142857146,-21.499999999999996
23,5,75714285.71428572,-2953.5714285714284,-311.42857142857144,-120.35714285714285,-614.2857142857142,-18321.42857142857,-227.49999999999997,-110,-860.7142857142858,-38.21428571428571,-23.07142857142857
23,6,76071428.57142857,-2967.8571428571427,-249.28571428571425,-120.71428571428571,-621.4285714285713,-18428.571428571428,-227.14285714285714,-107.14285714285714,-864.2857142857142,-38.21428571428571,-24.607142857142854
23,7,76071428.57142857,-2967.8571428571427,-242.50000000000003,-117.14285714285712,-607.1428571428571,-18392.85714285714,-217.85714285714283,-97.14285714285714,-853.5714285714284,-37.5,-22.32142857142857
23,8,76071428.57142857,-2960.714285714286,-243.2142857142857,-118.21428571428572,-607.1428571428571,-18392.85714285714,-224.64285714285714,-97.85714285714286,-853.5714285714284,-37.5,-22.464285714285715
23,9,73571428.57142857,-2967.8571428571427,-650,-122.14285714285715,-625,-18500,-228.57142857142856,-118.57142857142857,-871.4285714285713,-39.285714285714285,-25.857142857142858
23,10,76071428.57142857,-2971.4285714285716,-270,-120.71428571428571,-621.4285714285713,-18500,-225.7142857142857,-115,-867.8571428571429,-38.92857142857143,-26.357142857142858
23,11,75714285.71428572,-2978.5714285714284,-246.78571428571425,-118.57142857142857,-614.2857142857142,-18464.285714285714,-223.9285714285714,-101.78571428571429,-857.1428571428571,-37.5,-22.25
23,12,73571428.57142857,-3074.9999999999995,-1035.7142857142856,-122.85714285714285,-628.5714285714286,-18142.85714285714,-227.49999999999997,-136.78571428571428,-871.4285714285713,-38.92857142857143,-25.928571428571427
23,13,75357142.85714285,-3042.8571428571427,-385.71428571428567,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.07142857142856,-124.28571428571428,-867.8571428571429,-37.857142857142854,-23.535714285714285
23,14,75357142.85714285,-3128.571428571428,-714.2857142857142,-122.14285714285715,-632.1428571428571,-18142.85714285714,-227.14285714285714,-133.2142857142857,-867.8571428571429,-38.57142857142858,-24.107142857142854
23,15,75714285.71428572,-3157.142857142857,-396.4285714285714,-124.28571428571426,-628.5714285714286,-18142.85714285714,-233.2142857142857,-126.78571428571428,-878.5714285714286,-42.142857142857146,-23.28571428571428
23,16,75714285.71428572,-3114.285714285714,-385.71428571428567,-123.57142857142858,-628.5714285714286,-18142.85714285714,-232.1428571428571,-153.57142857142856,-875,-41.785714285714285,-26.21428571428571
23,17,75714285.71428572,-3125,-382.1428571428571,-121.42857142857142,-628.5714285714286,-18142.85714285714,-226.42857142857142,-135.35714285714283,-871.4285714285713,-38.92857142857143,-25.75
23,18,76785714.28571428,-3714.2857142857138,-935.7142857142856,-136.78571428571428,-689.2857142857143,-18321.42857142857,-251.4285714285714,-500,-1035.7142857142856,-46.42857142857142,-26.46428571428571
