#Numero, Nombre, Tipo, Empresa, Barra
 392,TECHOS_DE_ALTAMIRA_FV                           ,T,   0,   1,
 393,SANTUARIO_FV                                    ,T,   0,   1,
 394,LA_MANGA_1_FV                                   ,T,   0,   1,
 395,EL_PITIO_FV                                     ,T,   0,   1,
 396,PORTEZUELO_FV                                   ,T,   0,   1,
 397,PERALILLO_FV                                    ,T,   0,   1,
 398,MOSTAZAL_FV                                     ,T,   0,   1,
 399,AMPARO_DEL_SOL_FV                               ,T,   0,   1,
 400,LA_ACACIA_FV                                    ,T,   0,   1,
 401,CATAN_SOLAR_FV                                  ,T,   0,   1,
 402,LOS_PATOS_FV                                    ,T,   0,   1,
 403,LOS_LIBERTADORES_FV                             ,T,   0,   1,
 404,LUDERS_FV                                       ,T,   0,   1,
 405,LAS_PALOMAS_FV                                  ,T,   0,   1,
 406,TALHUEN_FV                                      ,T,   0,   1,
 407,VILLA_PRAT_FV                                   ,T,   0,   1,
 408,MALAQUITA_SOLAR_FV                              ,T,   0,   1,
 409,CACHIYUYO_FV                                    ,T,   0,   1,
 410,VALLE_SOLAR_ESTE_FV                             ,T,   0,   1,
 411,VALLE_SOLAR_OESTE_FV                            ,T,   0,   1,
 412,MARIN_FV                                        ,T,   0,   1,
 413,QUEULE_FV                                       ,T,   0,   1,
 414,EL_PIQUERO_FV                                   ,T,   0,   1,
 415,DAS_FV                                          ,T,   0,   1,
 416,CHINCOL_FV                                      ,T,   0,   1,
 417,PICURIO_FV                                      ,T,   0,   1,
 418,ALICAHUE_FV                                     ,T,   0,   1,
 419,SANTA_LAURA_FV                                  ,T,   0,   1,
 420,OLIVILLO_FV                                     ,T,   0,   1,
 421,RODEO_FV                                        ,T,   0,   1,
 422,LA_BLANQUINA_1_FV                               ,T,   0,   1,
 423,LAS_PERDICES_FV                                 ,T,   0,   1,
 424,TRICA_DOS_FV                                    ,T,   0,   1,
 425,LAS_CODORNICES_FV                               ,T,   0,   1,
 426,CHALINGA_FV                                     ,T,   0,   1,
 427,NORTE_CHICO_1_FV                                ,T,   0,   1,
 428,DONIHUE_FV                                      ,T,   0,   1,
 429,ROVIAN_FV                                       ,T,   0,   1,
 430,ARIZTIA_FV                                      ,T,   0,   1,
 431,CALLE_LARGA_FV                                  ,T,   0,   1,
