#IPDNumIte, IEtapa, ISimul, LDPhiPrv, Emb  1, Emb  2, Emb  3, Emb  4, Emb  5, Emb  6, Emb  7, Emb  8, Emb  9, Emb  10
33,1,3,2053065336,-81.16487548,-63.57444253,-31.36631585,-16.19696177,-51.16569969,-6.073396196,-1.760378696,-23.52106405,-10.38179938,-5.574750555
33,1,4,2059065088,-80.75596723,-63.34973385,-31.44374832,-16.02140364,-50.77026762,-5.903517976,-1.593541161,-23.48593683,-10.55077395,-5.353477914
33,1,5,2054682503,-81.05264071,-82.53224818,-32.44658967,-16.45366809,-50.85935284,-6.232126709,-1.761784408,-23.80785491,-10.8766057,-5.712834273
33,1,6,2058914067,-81.17582642,-64.41712804,-32.37996648,-16.46024307,-51.02638779,-6.217761953,-1.598354843,-23.7707834,-10.82814786,-5.531263138
33,1,7,2058633211,-81.12359827,-63.59212571,-31.57434599,-16.15456295,-50.97225044,-5.913872761,-1.666149028,-23.59610644,-10.57401864,-5.40140575
33,1,8,2058489988,-81.12431048,-63.65662526,-31.57196112,-16.19461588,-50.97179036,-6.082278595,-1.80445057,-23.60038492,-10.532835,-5.557714216
33,1,9,1987385178,-81.01051092,-178.060765,-32.90077289,-16.6664082,-51.23336001,-6.247422153,-1.986173635,-23.99907914,-10.94372796,-6.313240334
33,1,10,2054486904,-81.17368848,-70.56135703,-32.47788289,-16.43083955,-51.19811192,-6.203550946,-1.78741878,-23.69562534,-10.74373362,-6.421898961
33,1,11,2054209037,-81.4652205,-64.06683447,-31.55909968,-16.175789,-51.15982653,-5.881044379,-1.54742934,-23.57038616,-10.50418385,-5.364188415
33,1,12,1991634028,-82.07110658,-283.9671272,-33.06540607,-16.83051242,-50.26422015,-6.236431835,-1.767821981,-24.14292685,-10.93023969,-5.963177977
33,1,13,2040855806,-83.25289817,-100.5001298,-32.59749844,-16.74335329,-50.25415818,-6.186462882,-1.540670456,-23.9180986,-10.63468119,-5.514742635
33,1,14,2041767908,-84.13444612,-160.0584931,-33.05247315,-16.89415159,-50.26740692,-6.216944727,-1.482666873,-24.12926872,-10.87961233,-5.891419048
33,1,15,2064670783,-84.17736481,-155.8954859,-33.77837637,-16.90763816,-50.29239679,-6.405723128,-1.689556822,-24.18628222,-11.63145469,-6.307312193
33,1,16,2044299386,-84.67519582,-101.2700304,-33.5153537,-16.84650994,-50.28251417,-6.374170363,-1.738490855,-23.93468877,-11.51659941,-6.770574451
33,1,17,2047666416,-84.54852572,-83.05721221,-32.63949437,-16.74147788,-50.25628442,-6.192174499,-1.735445881,-23.81888903,-10.75335097,-6.15696267
33,1,18,2073632591,-103.532283,-255.4364884,-37.00493796,-18.61451205,-50.61263311,-6.844064658,-5.670989497,-24.5372893,-12.63846796,-6.07101171
33,1,19,2048846118,-83.89429487,-137.4391776,-32.82354837,-16.85846551,-50.26356902,-6.191891823,-1.616517467,-24.08719872,-10.74745779,-5.638268207
33,1,20,2042194456,-84.05965976,-83.47632019,-32.67849717,-16.84390932,-50.26073836,-6.193379544,-1.747545719,-24.05094599,-10.76159342,-6.572549096
33,1,21,2012552712,-82.71332467,-290.0959357,-38.72013357,-20.59813172,-50.32512094,-6.752148646,-1.854861277,-24.50313423,-12.43541305,-6.502685461
33,1,22,2074504663,-83.83628843,-67.88694576,-34.17400599,-16.87861155,-50.30986422,-6.55737907,-2.06912134,-24.29382912,-11.97362382,-6.691797096
33,1,23,2089369269,-116.1391799,-258.3308841,-39.24604505,-20.39082679,-50.66289358,-6.969702568,-8.261755269,-28.86754329,-12.9807304,-8.286526146
33,1,24,2081181279,-109.0342991,-255.4693048,-34.96183153,-16.93080461,-50.34519549,-6.741103872,-5.842024935,-24.4646084,-12.42185746,-6.792486985
33,1,25,2048580208,-84.45899731,-66.08750746,-32.11598986,-16.68107617,-50.24659156,-6.144783683,-1.576557329,-23.65231415,-10.51786486,-5.830509814
33,1,26,2049228218,-81.46116946,-65.87045248,-31.72156112,-16.36059811,-50.21163069,-6.074240066,-1.730364599,-23.73652045,-10.53791277,-6.353666401
33,1,27,1963371223,-81.20637234,-189.120797,-33.59837341,-16.77857149,-50.2904525,-6.407464673,-2.014690133,-24.15055326,-11.62178964,-6.661170209
33,1,28,2055299972,-81.1445397,-63.64136985,-31.40380586,-16.11001969,-51.14254234,-5.879170139,-1.601156131,-23.55237547,-10.50399371,-5.405038821
34,1,1,2048236317,-82.90265009,-72.07697939,-32.79012241,-16.71724441,-50.25309766,-6.172604993,-1.73632822,-23.96568957,-10.66131981,-5.615270327
34,1,2,2047983793,-81.54840786,-63.87095096,-31.42740639,-16.19480043,-50.18656934,-5.865495242,-1.131042844,-23.57080595,-10.48012636,-5.299524722
34,1,3,2053065855,-81.16487548,-63.57444643,-31.36631845,-16.19696177,-51.16569969,-6.073389438,-1.760381555,-23.52107315,-10.3818012,-5.574756403
34,1,4,2059064048,-80.75596723,-63.34967407,-31.44377561,-16.02140364,-50.77028841,-5.903537861,-1.59354389,-23.48597062,-10.55080553,-5.353483503
34,1,5,2054682113,-81.05264071,-82.53191937,-32.44638822,-16.4536395,-50.85931905,-6.232105265,-1.761787528,-23.80778603,-10.87618422,-5.712798792
34,1,6,2058914717,-81.17582642,-64.41731519,-32.38015883,-16.46043412,-51.02638649,-6.217762603,-1.598358482,-23.77083538,-10.82814955,-5.531282763
34,1,7,2058631781,-81.12359697,-63.59213091,-31.57434729,-16.15456425,-50.97225044,-5.913871721,-1.666151758,-23.59611554,-10.57401928,-5.401411339
34,1,8,2058489858,-81.12430918,-63.65663046,-31.57196501,-16.19461718,-50.97179036,-6.082279635,-1.804453559,-23.60039402,-10.53283721,-5.557720065
34,1,9,1987293032,-81.01813473,-178.0018254,-32.87422733,-16.65178442,-51.23179782,-6.247563036,-1.9849682,-23.98531964,-10.935086,-6.30445489
34,1,10,2054490153,-81.17368848,-70.56128684,-32.47744361,-16.43075508,-51.19810282,-6.203449183,-1.787422029,-23.69559154,-10.74369827,-6.418982393
34,1,11,2054199939,-81.41338355,-64.08109564,-31.56347823,-16.17925909,-51.16038928,-5.881223212,-1.574948609,-23.57256829,-10.50465173,-5.365760225
34,1,12,1950346027,-82.07463386,-283.9690767,-33.068728,-16.83378236,-50.26423445,-6.236421307,-1.7680914,-24.14346621,-10.9302575,-5.963423743
34,1,13,2045397469,-83.2554806,-85.39043143,-32.70476071,-16.77747068,-50.25624933,-6.194973188,-1.540933118,-23.95092282,-10.67128652,-5.517796837
34,1,14,2041765438,-84.13446692,-160.0609364,-33.05529471,-16.89701474,-50.26740302,-6.216942777,-1.482853764,-24.12977559,-10.87961376,-5.891550184
34,1,15,2064668833,-84.177383,-155.9166963,-33.78135259,-16.91066767,-50.29239029,-6.405718449,-1.689764638,-24.18688267,-11.63143026,-6.307441509
34,1,16,2043705701,-84.67050925,-101.1991586,-33.48710558,-16.84533374,-50.28159791,-6.366629603,-1.738766643,-23.93933245,-11.49338917,-6.76816839
34,1,17,2047678503,-84.54854522,-83.05791662,-32.64014679,-16.74128163,-50.25631172,-6.192628471,-1.735647328,-23.81881624,-10.75384407,-6.15730695
34,1,18,2073631811,-103.4831844,-255.4399325,-37.01377565,-18.617396,-50.6295066,-6.843664752,-5.665018987,-24.53821596,-12.63831927,-6.051970125
34,1,19,2045311822,-83.91197805,-157.5269626,-32.91891745,-16.85805092,-50.26508313,-6.201104206,-1.617014717,-24.11057441,-10.78589876,-5.638633932
34,1,20,2042209662,-84.05967406,-83.47871937,-32.68109389,-16.84541562,-50.26076565,-6.193419574,-1.747817478,-24.05142556,-10.76208963,-6.572558583
34,1,21,2012517621,-82.68720929,-290.0924526,-38.71984894,-20.59816291,-50.32510274,-6.752041424,-1.862054248,-24.50302636,-12.43522212,-6.387072352
34,1,22,2074508432,-83.83630793,-67.88995447,-34.17647535,-16.8810952,-50.30986292,-6.557374651,-2.069458472,-24.2943113,-11.97361395,-6.691880534
34,1,23,2089602298,-116.1986315,-258.369445,-39.3051627,-20.44787798,-50.66429201,-6.971180022,-8.609245988,-28.87373357,-12.98277555,-8.267623236
34,1,24,2082440650,-106.3601711,-255.6805126,-35.13307608,-16.94291095,-50.34968712,-6.794646631,-5.147302519,-27.96518778,-12.54219795,-6.806572185
34,1,25,2048580208,-84.45901941,-66.08727092,-32.11574942,-16.68090071,-50.24660715,-6.14479278,-1.576748249,-23.6521452,-10.51783094,-5.830417668
34,1,26,2050253000,-81.57347961,-66.14453266,-31.82543908,-16.4214651,-50.22430888,-6.083973742,-1.704595452,-23.80638239,-10.56809959,-6.388405673
34,1,27,2016205277,-81.20639833,-189.1308173,-33.61595261,-16.78309301,-50.29087359,-6.412658636,-2.014863378,-24.15555565,-11.63441441,-6.716177815
34,1,28,2055291264,-81.1445397,-63.64133346,-31.40371228,-16.11003008,-51.14254494,-5.879136997,-1.601158731,-23.55234817,-10.50393731,-5.405044539
35,1,1,2048227350,-82.87964221,-72.07582139,-32.78664581,-16.71670895,-50.25305867,-6.172574971,-1.736180059,-23.96932732,-10.66126172,-5.615162585
35,1,2,2047981844,-81.54840786,-63.87094446,-31.42739209,-16.19480043,-50.18656934,-5.865487314,-1.131041804,-23.57079685,-10.48011713,-5.299521863
35,1,3,2053065336,-81.16487548,-63.57444124,-31.36631715,-16.19696177,-51.16570099,-6.073396846,-1.760381035,-23.52107185,-10.38180055,-5.574755363
35,1,4,2059065088,-80.75596723,-63.34973515,-31.44375092,-16.02140364,-50.77026762,-5.903518886,-1.59354363,-23.48594463,-10.55077538,-5.353482463
35,1,5,1989658674,-81.05264071,-82.53191547,-32.44638692,-16.4536395,-50.85931905,-6.232105005,-1.761787008,-23.80778473,-10.87618344,-5.712798662
35,1,6,2058915497,-81.17583292,-64.41826134,-32.38051624,-16.46054719,-51.02640209,-6.217757664,-1.598353674,-23.77105243,-10.82830447,-5.531358273
35,1,7,2058631781,-81.12359697,-63.59213221,-31.57434729,-16.15456295,-50.97225174,-5.913869641,-1.666152537,-23.59611424,-10.57401903,-5.401410429
35,1,8,2058489728,-81.12430918,-63.65663176,-31.57196372,-16.19461588,-50.97179036,-6.082277556,-1.804454469,-23.60039402,-10.53283695,-5.557719025
35,1,9,1987205825,-81.02636548,-177.9391558,-32.83675942,-16.63193601,-51.23075289,-6.248066004,-1.984223104,-23.9709337,-10.92586984,-6.297250872
35,1,10,2054482095,-81.17368978,-70.56149219,-32.47526408,-16.43099681,-51.19803004,-6.20303888,-1.787421769,-23.69474676,-10.74225252,-6.418456681
35,1,11,2054186553,-81.41338355,-64.08108915,-31.56347693,-16.17925909,-51.16039058,-5.881221263,-1.57494705,-23.57256569,-10.50465017,-5.365757365
35,1,12,1950344987,-82.07112997,-283.9691547,-33.06847977,-16.83345485,-50.26422275,-6.23641,-1.768029537,-24.14353509,-10.93031559,-5.963367467
35,1,13,2043700373,-83.25374295,-104.3312518,-32.78843545,-16.78763792,-50.25717339,-6.201345813,-1.540792105,-23.96821741,-10.69365419,-5.518263415
35,1,14,2041740095,-84.13446822,-160.0584281,-33.05286825,-16.89479882,-50.26740432,-6.216945766,-1.482848306,-24.12945327,-10.87951681,-5.891462846
35,1,15,2064663505,-84.1773856,-155.914136,-33.77914317,-16.90829319,-50.29240459,-6.405656196,-1.689762558,-24.18655905,-11.63153839,-6.307385494
35,1,16,2046664378,-84.65145752,-83.74980383,-33.5126686,-16.84648914,-50.28235301,-6.373680651,-1.738640576,-23.9341806,-11.51287459,-6.770766021
35,1,17,2047687861,-84.55439369,-83.06853225,-32.65101066,-16.7463724,-50.25634031,-6.194339473,-1.735607948,-23.820897,-10.7549376,-6.157790294
35,1,18,2073630772,-103.4831623,-255.4390097,-37.01294127,-18.61656941,-50.6295079,-6.843663063,-5.664988965,-24.53821466,-12.638312,-6.051937244
35,1,19,2045311172,-83.91211062,-157.5385815,-32.92092413,-16.85882422,-50.26514811,-6.201024407,-1.617121939,-24.11232115,-10.78689846,-5.638759349
35,1,20,2042165084,-84.05882928,-83.42176825,-32.67582507,-16.84403278,-50.26065258,-6.192222847,-1.747683873,-24.04810883,-10.75950019,-6.571484544
35,1,21,2012554791,-82.71334416,-290.0978072,-38.72028693,-20.5982318,-50.32510664,-6.752188155,-1.855077411,-24.50384514,-12.43552794,-6.502938505
35,1,22,2074506483,-83.83631053,-67.8883221,-34.17490276,-16.87933676,-50.30987592,-6.557472385,-2.069450674,-24.29417093,-11.97374989,-6.691865848
35,1,23,2085002410,-91.62215615,-258.2905296,-39.16947165,-20.32156399,-50.66293906,-6.967219307,-8.256965891,-28.85600881,-12.97501761,-8.277056951
35,1,24,2082470672,-105.3057489,-255.5226039,-34.98424937,-16.93617351,-50.34587781,-6.746012429,-5.843882799,-27.76067062,-12.44906286,-6.797998845
35,1,25,2048579948,-84.45901941,-66.08725013,-32.11574422,-16.68089551,-50.24660715,-6.144797329,-1.576749159,-23.6521413,-10.51782951,-5.830415978
35,1,26,2050256250,-81.5735342,-66.15103746,-31.82609671,-16.42204605,-50.22441025,-6.084004934,-1.704516303,-23.80658514,-10.56814183,-6.388517314
35,1,27,2016168887,-81.20640743,-189.1239811,-33.60710582,-16.7800518,-50.29069813,-6.40961873,-2.014902368,-24.15511897,-11.62770231,-6.667865669
35,1,28,2055297762,-81.1445384,-63.64132306,-31.40381105,-16.11002098,-51.14254754,-5.879169619,-1.601158471,-23.55238197,-10.50399514,-5.40504233
36,1,1,2048227480,-82.87964221,-72.07585518,-32.787076,-16.71671155,-50.25306387,-6.172547418,-1.736181359,-23.96954696,-10.66144536,-5.615159985
36,1,2,2047981974,-81.54840786,-63.87094446,-31.42739209,-16.19480043,-50.18656934,-5.865487314,-1.131041804,-23.57079685,-10.48011713,-5.299521863
36,1,3,2053065855,-81.16487548,-63.57444124,-31.36631715,-16.19696177,-51.16570099,-6.073388528,-1.760381035,-23.52107185,-10.38180055,-5.574755363
36,1,4,2059070286,-80.75659367,-63.36728966,-31.44552235,-16.02318288,-50.7707381,-5.903517716,-1.594065704,-23.48685309,-10.55076511,-5.354282664
36,1,5,1989658804,-81.05264071,-82.53191547,-32.44638692,-16.4536395,-50.85931905,-6.232105005,-1.761787008,-23.80778473,-10.87618344,-5.712798662
36,1,6,2058915367,-81.17583292,-64.41826134,-32.38051624,-16.46054719,-51.02640209,-6.217757664,-1.598353804,-23.77105243,-10.82830447,-5.531358273
36,1,7,2058631781,-81.12359697,-63.59213221,-31.57434729,-16.15456295,-50.97225174,-5.913869771,-1.666152537,-23.59611424,-10.57401903,-5.401410429
36,1,8,2058489728,-81.12430918,-63.65663176,-31.57196372,-16.19461588,-50.97179036,-6.082277556,-1.804454469,-23.60039402,-10.53283695,-5.557719025
36,1,9,1987207644,-81.02636548,-177.9391558,-32.83675942,-16.63193601,-51.23075289,-6.248066004,-1.984223104,-23.9709337,-10.92586997,-6.297250872
36,1,10,2054485734,-81.17368978,-70.56151039,-32.47551101,-16.43099681,-51.19803654,-6.203128947,-1.787421769,-23.69484684,-10.74241537,-6.41857274
36,1,11,2054189282,-81.41338355,-64.08108915,-31.56347693,-16.17925909,-51.16039058,-5.881221263,-1.57494705,-23.57256569,-10.5046503,-5.365757365
36,1,12,1991640266,-82.07112997,-283.971715,-33.06880598,-16.83345485,-50.26424614,-6.236723868,-1.768029537,-24.14377423,-10.93083494,-5.963367597
36,1,13,2041071160,-83.26984834,-102.4666537,-32.69180959,-16.77986985,-50.25579575,-6.193325478,-1.541062304,-23.94267258,-10.66054197,-5.517989576
36,1,14,2041744384,-84.13446822,-160.0583631,-33.05286825,-16.89479882,-50.26740302,-6.216945636,-1.482848306,-24.12945457,-10.87951759,-5.891462976
36,1,15,2064665584,-84.1773856,-155.9138111,-33.77914447,-16.90829319,-50.29240459,-6.405656196,-1.689762688,-24.18656035,-11.63153852,-6.307385624
36,1,16,2046660089,-84.65145622,-83.748022,-33.5095975,-16.84642806,-50.28217496,-6.372184222,-1.738641616,-23.93732838,-11.5073882,-6.770313349
36,1,17,2047691760,-84.55439369,-83.06853225,-32.65101066,-16.7463724,-50.25634031,-6.194339473,-1.735607948,-23.8208983,-10.75493747,-6.157790424
36,1,18,2073205133,-101.6213702,-255.4390227,-37.01295036,-18.61657591,-50.6295079,-6.843663063,-5.664988835,-24.5380886,-12.63831616,-6.051937504
36,1,19,2045329887,-83.91211062,-157.5418957,-32.92088904,-16.85882422,-50.26514941,-6.201020768,-1.617122199,-24.11243552,-10.7873445,-5.638759479
36,1,20,2042185099,-84.05884098,-83.47233023,-32.67699347,-16.84452276,-50.26068378,-6.192763505,-1.747773939,-24.04949167,-10.7603629,-6.57168924
36,1,21,2012536856,-82.71334416,-290.0978462,-38.72021545,-20.59826169,-50.32510404,-6.752145786,-1.855077541,-24.50382045,-12.43544918,-6.387085738
36,1,22,2074506483,-83.83631053,-67.8883221,-34.17490276,-16.87933676,-50.30987592,-6.557472385,-2.069450674,-24.29417223,-11.97374989,-6.691865978
36,1,23,2088379578,-110.9570726,-258.2943896,-39.12194437,-20.26533548,-50.66297416,-6.97046092,-8.278608485,-28.88093239,-12.9804216,-8.877486536
36,1,24,2082887733,-109.4981349,-255.4893586,-35.04325135,-16.93872994,-50.34698512,-6.764681141,-5.148703552,-27.84505497,-12.48651699,-6.978010257
36,1,25,2048580208,-84.45901941,-66.08725013,-32.11574422,-16.68089551,-50.24660715,-6.14479239,-1.576749159,-23.6521413,-10.51782951,-5.830415978
36,1,26,2050255860,-81.5735342,-66.15292197,-31.82621628,-16.42215392,-50.22441155,-6.084017281,-1.704520072,-23.80660074,-10.5681482,-6.388527581
36,1,27,1963363555,-81.20639703,-189.1141947,-33.58678693,-16.77913814,-50.2900587,-6.403641592,-2.014866497,-24.14746137,-11.60960181,-6.711869571
36,1,28,2055296722,-81.1445384,-63.64136985,-31.40381105,-16.11002228,-51.14254234,-5.879169229,-1.601158471,-23.55238197,-10.50399462,-5.40504233
